zip,lat,lon
55311,45.1064,-93.497
55312,44.7063,-94.3513
55313,45.1747,-93.8515
55314,44.779,-94.5897
55315,44.7211,-93.689
55316,45.1729,-93.3868
55317,44.8587,-93.5502
55318,44.8108,-93.6362
55319,45.4753,-93.9439
55320,45.3963,-94.0861
55321,45.0876,-94.1932
55322,44.7719,-93.7871
55324,45.0526,-94.4182
55325,45.085,-94.317
55327,45.1957,-93.4758
55328,45.0319,-93.812
55329,45.3045,-94.5589
55330,45.3342,-93.5682
55331,44.8957,-93.6076
55332,44.5204,-94.6995
55333,44.563,-94.8606
55334,44.5357,-94.1884
55335,44.5311,-94.5531
55336,44.7772,-94.1986
55337,44.7785,-93.2723
55338,44.6695,-93.9958
55339,44.7234,-93.957
55340,45.0783,-93.5721
55341,45.1578,-93.6628
55342,44.7429,-94.739
55343,44.9144,-93.4163
55344,44.8638,-93.43
55345,44.9154,-93.4844
55346,44.8808,-93.482
55347,44.8279,-93.4623
55349,45.0586,-94.0745
55350,44.9006,-94.3914
55352,44.6515,-93.5926
55353,45.3291,-94.3246
55354,44.8804,-94.0614
55355,45.0991,-94.5413
55356,44.9942,-93.5896
55357,45.1037,-93.6742
55358,45.2531,-93.9915
55359,45.0098,-93.6981
55360,44.916,-93.9196
55362,45.2921,-93.8387
55363,45.0372,-93.9183
55364,44.937,-93.6778
55366,44.6726,-94.2323
55367,44.8951,-93.9758
55368,44.7401,-93.8997
55369,45.1274,-93.4454
55370,44.7772,-94.0368
55371,45.5786,-93.5921
55372,44.6824,-93.4136
55373,45.0886,-93.7211
55374,45.1755,-93.5755
55375,44.9081,-93.7216
55376,45.2112,-93.6879
55378,44.7573,-93.367
55379,44.754,-93.5146
55381,44.931,-94.2
55382,45.3004,-94.1991
55384,44.9376,-93.6352
55385,44.7391,-94.4892
55386,44.8632,-93.6669
55387,44.8693,-93.7789
55388,44.956,-93.8403
55389,45.2979,-94.4426
55390,45.0652,-93.9796
55391,44.9564,-93.539
55395,44.9518,-94.0677
55396,44.5463,-94.367
55397,44.8238,-93.938
55398,45.4648,-93.612
55401,44.9846,-93.2691
55402,44.976,-93.2714
55403,44.9706,-93.284
55404,44.962,-93.2612
55405,44.9727,-93.3017
55406,44.9387,-93.221
55407,44.935,-93.253
55408,44.9404,-93.2926
55409,44.9303,-93.2815
55410,44.9118,-93.3196
55411,44.999,-93.2984
55412,45.0275,-93.3035
55413,44.9995,-93.2417
55414,44.9795,-93.2273
55415,44.9748,-93.2576
55416,44.9502,-93.3363
55417,44.9044,-93.2304
55418,45.0213,-93.2429
55419,44.9058,-93.2877
55420,44.836,-93.2772
55421,45.0509,-93.2538
55422,45.0093,-93.3411
55423,44.8745,-93.2825
55424,44.905,-93.3449
55425,44.8512,-93.226
55426,44.9583,-93.3741
55427,45.0055,-93.3791
55428,45.063,-93.3814
55429,45.0636,-93.3411
55430,45.0677,-93.3021
55431,44.8245,-93.3126
55432,45.0967,-93.2537
55433,45.1604,-93.3148
55434,45.1637,-93.2504
55435,44.874,-93.3353
55436,44.9041,-93.3732
55437,44.8243,-93.343
55438,44.8231,-93.3861
55439,44.8756,-93.3747
55441,45.0063,-93.4246
55442,45.0489,-93.4262
55443,45.1176,-93.3381
55444,45.104,-93.3018
55445,45.1224,-93.3792
55446,45.0391,-93.4897
55447,45.0011,-93.4896
55448,45.193600000000004,-93.3005
55449,45.1766,-93.1819
55450,44.8796,-93.2244
55454,44.9695,-93.2412
55455,44.972,-93.2338
55601,47.2358,-91.3656
55602,47.3499,-91.8865
55603,47.5465,-91.2512
55604,47.9551,-90.5556
55605,47.9653,-89.7371
55606,47.9345,-89.9889
55607,47.5632,-91.4173
55609,46.9707,-91.7809
55612,47.7697,-90.7014
55613,47.5816,-90.9222
55614,47.3682,-91.376
55615,47.6535,-90.8206
55616,47.1706,-91.6423
55702,46.9574,-92.6376
55703,47.7309,-92.7501
55704,46.2191,-92.7517
55705,47.4518,-92.2074
55706,47.7214,-91.9616
55707,46.5557,-92.6295
55708,47.5713,-92.3474
55709,47.4288,-93.3731
55710,47.6297,-92.7086
55711,46.8189,-92.6908
55712,46.2817,-92.5206
55713,47.5004,-92.746
55716,47.3204,-93.2715
55717,47.0687,-92.387200000000007
55718,46.6209,-92.4864
55719,47.541,-92.8622
55720,46.751,-92.5334
55721,47.2236,-93.6881
55722,47.2789,-93.4419
55723,47.8392,-92.9161
55724,47.1664,-92.3551
55725,48.2097,-92.1681
55726,46.674,-92.8294
55731,47.9811,-91.6569
55732,47.6728,-92.2087
55733,46.7138,-92.3608
55734,47.3523,-92.4445
55735,46.2103,-93.0102
55736,46.9556,-92.9408
55738,47.2643,-92.6603
55741,47.4626,-92.3982
55742,47.2044,-93.1369
55744,47.2345,-93.507
55746,47.3618,-92.9557
55748,47.0145,-93.6213
55749,46.4396,-92.4433
55750,47.5318,-91.9637
55751,47.3973,-92.6591
55752,46.9506,-93.2859
55753,47.3954,-93.0816
55756,46.3612,-92.5846
55757,46.5126,-92.9502
55758,47.506,-92.7202
55760,46.6426,-93.2574
55763,47.3476,-92.1553
55764,47.3316,-93.2913
55765,47.1037,-92.7563
55766,47.2682,-92.4584
55767,46.4503,-92.761
55768,47.487,-92.6843
55769,47.48,-93.1839
55771,48.1336,-92.8119
55772,48.1127,-93.1306
55775,47.3202,-93.1716
55779,46.9087,-92.4491
55780,46.6881,-92.699
55781,47.6799,-93.0471
55782,47.833,-92.206
55783,46.3964,-92.8924
55784,47.0584,-93.1653
55785,46.9216,-93.7312
55786,47.3228,-93.3815
55787,46.6784,-93.103
55790,47.9275,-92.2529
55792,47.597,-92.4797
55793,47.1163,-93.284
55795,46.2982,-92.883
55797,46.5665,-92.3621
55798,46.7233,-92.9678
55802,46.741,-92.0493
55803,47.0535,-92.0688
55804,46.9314,-91.9363
55805,46.8008,-92.0958
55806,46.7681,-92.1276
55807,46.7355,-92.1686
55808,46.6763,-92.2414
55810,46.7567,-92.2694
55811,46.8425,-92.2219
55812,46.8087,-92.0707
55814,46.8336,-92.1979
55901,44.0698,-92.5066
55902,43.9712,-92.5071
55904,43.9599,-92.4006
55905,44.0559,-92.5259
55906,44.0999,-92.4082
55909,43.5621,-92.7337
55910,44.1287,-91.9718
55912,43.6826,-92.9885
55917,43.8848,-93.0755
55918,43.7408,-92.8465
55919,43.6201,-91.2995
55920,44.0138,-92.622
55921,43.629,-91.4589
55922,43.559,-91.9009
55923,43.851,-92.1861
55924,44.0292,-93.0273
55925,43.9121,-91.4584
55926,43.7432,-92.7069
55927,44.0365,-92.8709
55929,43.9767,-92.1396
55931,43.5087,-91.3852
55932,44.1522,-92.2983
55933,43.646,-92.6806
55934,44.004,-92.2643
55935,43.7538,-92.1215
55936,43.7171,-92.5777
55939,43.5434,-92.0917
55940,43.8986,-92.8095
55941,43.7248,-91.3491
55943,43.7829,-91.5828
55944,43.9895,-92.718
55945,44.2669,-92.0524
55946,44.2732,-92.9662
55947,43.8229,-91.3664
55949,43.7101,-91.9286
55950,43.7471,-92.9645
55951,43.5292,-92.4825
55952,43.9433,-91.8436
55953,43.5266,-92.9665
55954,43.5571,-91.7801
55955,44.0873,-92.7409
55956,44.2861,-92.5276
55957,44.2453,-92.2609
55959,44.118,-91.7995
55960,44.1402,-92.5352
55961,43.6084,-92.4738
55962,43.7621,-91.8452
55963,44.1906,-92.656
55964,44.1601,-92.158
55965,43.6232,-92.1282
55967,43.7952,-92.5134
55968,44.397,-92.0899
55969,44.0825,-91.8773
55970,43.5951,-92.832
55971,43.8158,-91.7547
55972,43.996,-92.0488
55973,43.8062,-92.7729
55974,43.5771,-91.648
55975,43.6779,-92.3645
55976,43.8643,-92.4874
55977,43.5558,-92.6481
55979,43.9204,-91.9508
55981,44.3576,-92.0492
55982,43.8158,-92.8847
55983,44.2914,-92.807
55985,44.1582,-92.9043
55987,43.9942,-91.6254
55990,43.7322,-92.2618
55991,44.2612,-92.4186
55992,44.3224,-92.6828
56001,44.1281,-93.979
56003,44.2193,-94.0903
56007,43.6609,-93.3246
56009,43.6618,-93.5464
56010,43.8862,-94.1798
56011,44.6026,-93.7726
56013,43.6202,-94.1038
56014,43.5832,-93.8179
56016,43.7621,-93.3431
56017,44.3053,-93.8195
56019,44.1159,-94.8889
56020,43.6074,-93.5383
56021,44.2893,-94.316
56022,44.0536,-94.8393
56023,43.7823,-94.0136
56024,44.1436,-93.8388
56025,43.7532,-93.9174
56026,43.8858,-93.291
56027,43.5167,-94.1166
56028,44.2263,-93.7174
56029,43.53,-93.5223
56031,43.6226,-94.4685
56032,43.7636,-93.5569
56033,43.5651,-93.9381
56034,44.0286,-94.182
56035,43.8195,-93.2726
56036,43.5519,-93.221
56037,44.0162,-94.0516
56039,43.6634,-94.3236
56041,44.1613,-94.5331
56042,43.8042,-93.4838
56043,43.6494,-93.2224
56044,44.5647,-93.9568
56045,43.7571,-93.2143
56046,43.9645,-93.2714
56047,43.7323,-94.2335
56048,44.0928,-93.7211
56050,44.2661,-93.9454
56051,43.5375,-93.7106
56052,44.3271,-93.5586
56054,44.4352,-94.3738
56055,44.1285,-94.2353
56056,44.0727,-94.5795
56057,44.3908,-93.7117
56058,44.4418,-93.9137
56060,43.9287,-94.441
56062,44.0462,-94.4141
56063,44.218,-93.8157
56065,43.9422,-93.9284
56068,43.8653,-93.8061
56069,44.4121,-93.5424
56071,44.535,-93.5794
56072,43.8992,-93.5171
56073,44.3048,-94.4647
56074,44.3269,-94.1969
56075,43.735,-94.4367
56078,44.0059,-93.7609
56080,44.0804,-93.8544
56081,43.9911,-94.6293
56082,44.3573,-94.037
56083,44.2009,-95.1342
56085,44.295,-94.7386
56087,44.2405,-94.9752
56088,43.8243,-94.4433
56089,43.5616,-93.4311
56090,43.9564,-94.244
56091,43.9274,-93.6813
56093,44.0586,-93.5194
56096,44.2449,-93.6035
56097,43.721,-93.7133
56098,43.793,-94.1818
56101,43.88,-95.134
56110,43.6222,-95.945
56111,43.6394,-94.8827
56113,44.3954,-96.1532
56114,43.9762,-95.5933
56115,44.2095,-95.9058
56116,43.6144,-96.3863
56117,43.5231,-95.6874
56118,43.9506,-95.0292
56119,43.7137,-95.463
56120,43.9624,-94.7926
56121,43.5346,-94.5842
56122,43.8984,-95.956
56123,44.0869,-95.5924
56125,44.0582,-95.5529
56127,43.5475,-94.7647
56128,43.8815,-96.1103
56129,43.5292,-96.0419
56131,43.8558,-95.5725
56132,44.2035,-95.7649
56134,43.7957,-96.2384
56136,44.4949,-96.3946
56137,43.8404,-95.3307
56138,43.5346,-96.3895
56139,44.1039,-96.1794
56140,43.9077,-96.3694
56141,43.8771,-95.8039
56142,44.4677,-96.231
56143,43.6326,-95.0087
56144,43.8514,-96.392
56145,44.0547,-95.1757
56146,43.5801,-96.1034
56147,43.7574,-96.0577
56149,44.3042,-96.3056
56150,43.6282,-95.1972
56151,44.0315,-95.9294
56152,44.2304,-95.276
56153,43.8267,-96.0031
56155,43.7724,-95.9448
56156,43.6643,-96.2232
56157,44.4042,-95.9484
56158,43.6406,-96.0785
56159,43.9412,-94.9319
56160,43.8412,-94.8047
56161,43.707,-95.3248
56162,43.8417,-94.6687
56164,44.0605,-96.3427
56165,43.7253,-95.7031
56166,44.203,-95.381
56167,43.5539,-95.4087
56168,43.6175,-95.8095
56169,44.3383,-96.0065
56170,44.1737,-96.0906
56171,43.6713,-94.7618
56172,44.0142,-95.7755
56173,43.5247,-96.246
56174,44.0163,-95.3051
56175,44.2607,-95.6385
56176,43.7833,-94.7205
56177,43.8891,-96.2529
56178,44.2845,-96.1332
56180,44.2462,-95.4596
56181,43.6778,-94.6266
56183,44.029,-95.4311
56185,43.7985,-95.8242
56186,44.0332,-96.0743
56187,43.6228,-95.5831
56201,45.1022,-95.0418
56207,45.4917,-96.0662
56208,45.2467,-96.0048
56209,45.1272,-94.8121
56210,45.5599,-96.5654
56211,45.5742,-96.6798
56212,45.1309,-96.3238
56214,44.6037,-95.3226
56215,45.3177,-95.572
56216,44.9425,-95.0594
56218,44.827,-95.9405
56219,45.6077,-96.8183
56220,44.7321,-96.2952
56221,45.5481,-96.1929
56222,44.9854,-95.3568
56223,44.7621,-95.8188
56224,44.3728,-95.0521
56225,45.441,-96.4427
56226,45.4216,-95.6781
56227,45.2908,-96.1688
56228,44.9512,-94.6852
56229,44.594,-95.7164
56230,44.7635,-95.0841
56231,45.2794,-95.7632
56232,44.9326,-96.0352
56235,45.7097,-96.0165
56236,45.6646,-96.4161
56237,44.6166,-95.4335
56239,44.5042,-95.9104
56240,45.5626,-96.4836
56241,44.7979,-95.5729
56243,45.1702,-94.6865
56244,45.4777,-95.7801
56245,44.684,-95.6772
56248,45.7862,-96.1358
56249,45.3187,-95.9016
56251,45.1438,-94.9202
56252,45.1783,-95.3101
56253,44.96,-94.8725
56255,44.3971,-95.4193
56256,45.0287,-96.2024
56257,44.9693,-96.4022
56258,44.4461,-95.7582
56260,44.9633,-95.483
56262,45.1151,-95.8697
56263,44.4215,-95.5325
56264,44.5703,-95.9847
56265,44.9998,-95.7065
56266,44.4211,-94.9146
56267,45.5826,-95.9287
56270,44.5704,-94.9874
56271,45.2448,-95.405
56273,45.3179,-94.9799
56274,45.9022,-96.2457
56276,45.2464,-96.3242
56277,44.7562,-94.9855
56278,45.348,-96.38
56279,45.2188,-95.1698
56280,44.6326,-96.1683
56281,44.9532,-95.1693
56282,45.0401,-95.2285
56283,44.528,-95.1388
56284,44.7819,-95.1984
56285,44.7887,-95.3461
56287,44.4758,-95.3264
56288,45.2412,-94.9515
56289,45.3332,-95.2245
56291,44.6267,-96.0819
56292,44.5021,-95.4565
56293,44.4165,-95.2599
56294,44.3132,-95.2135
56295,45.0358,-95.8267
56296,45.8268,-96.4625
56297,44.6366,-95.5294
56301,45.4871,-94.2428
56303,45.574,-94.2153
56304,45.5304,-94.0572
56307,45.6268,-94.591
56308,45.8784,-95.3861
56309,46.0793,-95.806
56310,45.6343,-94.4502
56311,45.8975,-95.8956
56312,45.4701,-94.9618
56313,45.7841,-93.5527
56314,45.8147,-94.433
56315,45.98,-95.594
56316,45.4883,-95.1627
56318,45.853,-94.6745
56319,46.0108,-95.2157
56320,45.4665,-94.4035
56321,45.5811,-94.3913
56323,45.6296,-95.7239
56324,46.169,-95.9042
56325,45.5628,-94.9469
56326,46.0396,-95.6708
56327,45.7545,-95.608
56328,45.9548,-94.5175
56329,45.7091,-93.9148
56330,45.7532,-93.7564
56331,45.679,-94.6717
56332,45.9674,-95.5064
56334,45.5744,-95.3368
56335,45.6003,-94.8616
56336,45.8207,-94.7626
56338,46.0431,-93.8542
56339,45.825,-95.8212
56340,45.7595,-94.429
56342,46.1838,-93.369
56343,45.7859,-95.705
56345,45.9884,-94.3735
56347,45.9667,-94.872
56349,45.7262,-95.513
56350,46.305,-93.2304
56352,45.6418,-94.8064
56353,45.8037,-93.6291
56354,46.0572,-95.2486
56355,45.9414,-95.2457
56356,45.629,-94.7535
56357,45.6977,-93.8007
56358,45.838,-93.4461
56359,46.0996,-93.6653
56360,45.8955,-95.1166
56361,46.1567,-95.3377
56362,45.4019,-94.7121
56363,45.6967,-93.6524
56364,46.005,-94.073
56367,45.7638,-94.1821
56368,45.4645,-94.5615
56369,45.467,-94.3454
56371,45.4332,-94.6366
56373,45.8597,-94.2306
56374,45.67,-94.3033
56375,45.7009,-94.2743
56376,45.5056,-94.6795
56377,45.6461,-94.2478
56378,45.725,-94.9873
56379,45.6397,-94.0827
56381,45.5568,-95.5378
56382,45.9079,-94.5983
56384,45.8095,-94.5672
56385,45.7009,-95.2322
56386,46.1144,-93.5194
56387,45.5329,-94.2397
56389,45.7975,-95.0915
56401,46.3229,-94.1252
56425,46.3439,-94.276
56431,46.4973,-93.6379
56433,46.9737,-94.697
56434,46.3384,-94.9347
56435,46.8229,-94.5395
56436,47.1613,-94.6885
56437,46.2457,-95.0585
56438,46.1386,-94.8192
56440,46.142,-94.9551
56441,46.5778,-93.9815
56442,46.6796,-94.1022
56443,46.1789,-94.6198
56444,46.4359,-93.8888
56446,46.1288,-95.0975
56447,46.7387,-93.915
56448,46.7654,-94.1179
56449,46.1785,-94.2614
56450,46.2313,-93.8315
56452,46.957,-94.4482
56453,46.316,-95.1754
56455,46.441,-94.0006
56456,46.6378,-94.3373
56458,47.1933,-94.9753
56461,47.2321,-94.8539
56464,46.7729,-95.1241
56465,46.5373,-94.1144
56466,46.4205,-94.6427
56467,46.9927,-94.8186
56468,46.4876,-94.2904
56469,46.7812,-93.5668
56470,47.0275,-95.0986
56472,46.5737,-94.3827
56473,46.3575,-94.4933
56474,46.7199,-94.4028
56475,46.0797,-94.546
56477,46.6446,-95.0002
56479,46.4346,-94.7946
56481,46.4754,-94.9197
56482,46.4642,-95.1478
56484,47.0931,-94.468
56501,46.8373,-95.8139
56510,47.3588,-96.5249
56511,46.8399,-95.9953
56514,46.6457,-96.4314
56515,46.294,-95.693
56516,47.442,-95.976
56517,47.5603,-96.5496
56518,46.4901,-95.2504
56519,47.1619,-96.479
56520,46.2897,-96.4971
56521,46.9993,-95.9018
56522,46.1319,-96.3794
56523,47.6502,-96.8134
56524,46.2168,-95.6155
56525,46.6663,-96.7501
56527,46.3783,-95.3197
56528,46.5214,-95.8238
56529,46.8765,-96.6897
56531,45.9873,-95.9813
56533,46.409,-96.1565
56534,46.4716,-96.0114
56535,47.6776,-96.0419
56536,47.0468,-96.523
56537,46.2755,-96.0898
56540,47.5577,-96.2696
56541,47.1624,-96.1415
56542,47.5503,-95.7362
56543,46.287,-96.3383
56544,46.7578,-95.6054
56545,47.3974,-96.2433
56546,47.1049,-96.7201
56547,46.8895,-96.5537
56548,47.3683,-96.7454
56549,46.8474,-96.3123
56550,47.2739,-96.7431
56551,46.3174,-95.4469
56552,46.9846,-96.2043
56553,46.4288,-96.6183
56554,46.8855,-96.1161
56556,47.663,-95.88
56557,47.3172,-95.795
56560,46.842,-96.7356
56565,46.0496,-96.2976
56566,47.2389,-95.6129
56567,46.5498,-95.3744
56568,47.535,-96.7629
56569,47.0738,-95.8597
56570,46.9179,-95.3671
56571,46.4339,-95.5427
56572,46.6022,-96.0737
56573,46.6188,-95.5483
56574,47.2021,-96.7143
56575,47.0424,-95.4348
56576,46.4631,-95.6994
56577,46.9742,-95.8035
56578,46.9409,-95.6415
56579,46.4635,-96.3387
56580,46.7361,-96.604
56581,47.4623,-96.7618
56583,46.0106,-96.411
56584,47.2237,-96.2374
56585,47.0884,-96.2463
56586,46.3183,-95.8309
56587,46.6366,-95.8565
56588,46.2091,-95.4969
56589,47.1673,-95.7457
56590,46.0504,-96.1533
56591,47.086,-95.8424
56592,47.5382,-96.0095
56593,46.8035,-95.3535
56594,46.5483,-96.643
56601,47.5074,-94.864
56621,47.4191,-95.4129
56623,48.5975,-94.6006
56626,47.3205,-94.2461
56627,48.256100000000004,-94.0707
56628,47.6942,-93.59
56629,48.5452,-94.1016
56630,47.757,-94.4981
56633,47.3188,-94.5012
56634,47.6807,-95.3981
56636,47.4379,-93.9192
56637,47.6081,-93.8299
56639,47.9185,-93.5362
56641,47.2224,-94.2528
56644,47.797,-95.4951
56646,47.7736,-95.6327
56647,47.6899,-94.6187
56649,48.575,-92.9171
56650,47.9981,-94.5575
56651,47.4545,-95.6167
56652,47.7335,-95.2485
56653,48.2712,-93.5093
56654,48.4311,-93.965
56655,47.0289,-94.2313
56657,47.5729,-93.6367
56658,48.0633,-93.8424
56659,47.6531,-94.0174
56660,47.9913,-94.1924
56661,47.8606,-94.1957
56662,46.8622,-93.853
56663,47.4664,-94.4466
56666,48.0332,-94.8212
56667,47.7285,-94.9248
56668,48.6134,-93.3469
56669,48.3839,-93.1355
56670,47.8289,-94.8652
56671,47.8951,-95.3054
56672,47.0725,-94.0018
56673,48.8223,-95.1055
56676,47.5397,-95.1958
56678,47.422,-95.1181
56680,47.659,-93.9547
56681,47.6136,-94.2387
56683,47.7363,-94.7509
56684,47.8556,-95.6989
56685,48.2387,-94.5313
56686,48.784,-94.9117
56687,47.5012,-94.9947
56688,47.773,-93.9122
56701,48.1212,-96.192
56710,48.2154,-97.0018
56711,49.315,-94.9632
56713,48.3514,-96.8145
56714,48.7839,-96.0046
56715,47.809,-95.9413
56716,47.7432,-96.5554
56720,48.5697,-96.893
56721,47.9706,-96.9498
56722,47.9851,-96.646
56723,47.8094,-96.8064
56724,48.4458,-95.7359
56725,48.1504,-95.7977
56726,48.7538,-96.2392
56727,48.2887,-95.4121
56728,48.7831,-97.0079
56729,48.6701,-96.5619
56731,48.913,-97.0726
56732,48.5842,-96.4673
56733,48.6381,-96.8958
56734,48.7696,-96.6036
56735,48.9102,-96.6353
56736,47.7087,-96.1915
56737,48.4345,-96.0367
56738,48.3349,-96.3357
56741,49.3065,-94.8547
56742,47.9283,-95.807
56744,48.2436,-97.1275
56748,47.922,-96.0103
56750,47.893,-96.2945
56751,48.8098,-95.7333
56754,47.9991,-96.1885
56755,48.9703,-97.0972
56756,48.8933,-95.5383
56757,48.4781,-96.8981
56758,48.4654,-96.5112
56759,48.5509,-96.081
56760,48.2436,-96.4533
56761,48.6027,-95.6962
56762,48.1687,-96.7396
56763,48.8153,-95.3609
57001,42.9892,-96.6377
57002,44.2964,-96.6769
57003,43.7463,-96.7553
57004,43.0794,-96.7918
57005,43.5921,-96.5857
57006,44.3149,-96.7965
57010,42.8192,-96.8162
57012,43.5939,-97.2781
57013,43.2784,-96.6175
57014,43.1119,-96.9562
57015,43.4184,-96.98
57016,43.899,-96.959
57017,44.0153,-96.8191
57018,43.7979,-96.981
57020,43.6813,-96.8202
57021,43.2648,-96.9722
57022,43.8409,-96.7172
57024,43.9885,-96.6792
57025,42.7284,-96.6977
57026,44.2599,-96.5184
57027,43.18,-96.5172
57028,44.0617,-96.5998
57029,43.3391,-97.4848
57030,43.7383,-96.5196
57031,42.8755,-97.1859
57032,43.4242,-96.6781
57033,43.618,-96.9609
57034,43.1199,-96.5538
57035,43.6272,-97.0805
57036,43.2781,-97.1391
57037,43.1046,-97.2492
57038,42.5852,-96.5766
57039,43.3378,-96.8749
57040,43.061,-97.5874
57041,43.7298,-96.8676
57042,43.9866,-97.1567
57043,43.4226,-97.3101
57045,43.205,-97.5284
57046,42.9576,-97.3066
57047,43.5207,-97.212
57048,43.742,-97.2003
57049,42.5233,-96.5097
57050,44.1569,-97.0201
57051,44.2327,-97.3379
57052,43.2924,-97.708
57053,43.4101,-97.1403
57054,44.1315,-97.2598
57055,43.6668,-96.7439
57057,44.1022,-96.9592
57058,43.7374,-97.398
57059,43.1192,-97.7643
57061,44.2423,-97.044
57062,42.8462,-97.9452
57063,42.9303,-97.6846
57064,43.4559,-96.8738
57065,43.9046,-96.6156
57066,42.99,-97.87
57067,43.0456,-97.469
57068,43.575,-96.4956
57069,42.8432,-96.9752
57070,43.1801,-97.1734
57071,44.2728,-96.9584
57072,42.9887,-97.1886
57073,43.006,-97.0551
57075,44.0043,-96.9595
57076,43.9715,-97.3597
57077,43.323,-96.7583
57078,42.9156,-97.4467
57103,43.5458,-96.6901
57104,43.6048,-96.7074
57105,43.5203,-96.7356
57106,43.5075,-96.8407
57107,43.5976,-96.8204
57108,43.4795,-96.705
57110,43.5455,-96.6426
57117,43.5312,-96.755
57197,43.5246,-96.7386
57201,44.9367,-97.0928
57212,44.3787,-97.1391
57213,44.5506,-96.5306
57214,44.502,-97.2048
57216,45.3032,-96.5298
57217,45.0725,-97.6775
57218,44.6524,-96.5921
57219,45.2906,-97.7961
57220,44.4671,-96.9175
57221,44.5966,-97.4565
57223,44.7064,-97.0149
57224,45.8592,-97.1343
57225,44.8882,-97.7284
57226,44.7882,-96.7141
57227,45.3616,-96.7048
57231,44.3615,-97.572
57232,45.6234,-97.3999
57233,44.5119,-97.3983
57234,44.6103,-96.8943
57235,45.0684,-97.2951
57236,44.9855,-97.5856
57237,44.7977,-96.5005
57238,44.8734,-96.8609
57239,45.5097,-97.3067
57241,44.6956,-97.2162
57242,44.7707,-97.3655
57243,44.9129,-97.4424
57245,44.8976,-96.9182
57246,45.0549,-96.667
57247,45.7174,-97.4378
57248,44.5835,-97.188
57249,44.3834,-97.3705
57251,45.2833,-96.9154
57252,45.2004,-96.6126
57255,45.8687,-96.9366
57256,45.261,-97.1903
57257,45.4975,-97.0282
57258,44.8896,-97.9226
57259,45.0025,-96.5635
57260,45.8417,-96.7196
57261,45.5456,-97.4996
57262,45.6729,-97.07
57263,45.1421,-96.9959
57264,45.1166,-96.8237
57265,44.9921,-96.7815
57266,45.2804,-97.0953
57268,44.568,-96.6894
57269,45.221,-96.8147
57270,45.8412,-97.3386
57271,44.7394,-97.522
57272,45.1012,-97.4629
57273,45.3371,-97.2804
57274,45.3049,-97.574700000000007
57276,44.4309,-96.6135
57278,44.6437,-97.7049
57279,45.4212,-96.8763
57301,43.7138,-98.0477
57311,43.6557,-97.7634
57312,44.2072,-98.3792
57313,43.305,-98.3743
57314,44.0461,-97.9813
57315,42.9884,-98.0403
57317,43.1436,-98.9664
57319,43.533,-97.48
57321,43.8701,-97.56
57322,44.6281,-97.9744
57323,44.1469,-97.7203
57324,44.2984,-98.0541
57325,43.7521,-99.2925
57328,43.4376,-98.439
57329,42.9807,-98.1458
57330,43.248,-98.157
57331,43.4744,-98.0448
57332,43.5505,-97.6568
57334,43.5498,-97.9971
57335,43.0537,-98.7839
57337,44.0119,-97.7958
57339,44.1022,-99.4173
57340,43.7958,-97.8375
57341,44.0947,-99.118
57342,43.2446,-98.7013
57344,43.4638,-98.6538
57345,44.5784,-99.4444
57346,44.2407,-99.6001
57348,44.6256,-98.3722
57349,44.0301,-97.5808
57350,44.4043,-98.1993
57353,44.3584,-97.842
57355,43.7836,-98.9314
57356,43.1582,-98.5296
57358,44.0754,-98.4219
57359,43.9029,-98.1826
57361,42.997,-98.4292
57362,44.4939,-99.0744
57363,43.6805,-98.2555
57364,43.4291,-98.6069
57365,43.8113,-99.4164
57366,43.3772,-97.9465
57367,43.0655,-98.519
57368,43.7495,-98.4721
57369,43.4208,-98.953
57370,43.7895,-99.1659
57371,44.4132,-99.2722
57373,44.5306,-98.8783
57374,43.7533,-97.5991
57375,43.5564,-98.4799
57376,43.2175,-97.9373
57379,44.2536,-98.5557
57380,43.0306,-98.2986
57381,44.391,-98.7375
57382,44.0651,-98.659
57383,43.7245,-98.7336
57384,44.419,-98.4931
57385,44.0453,-98.2867
57386,44.5057,-98.0062
57401,45.4823,-98.5325
57420,45.2928,-100.149
57421,45.7555,-97.9071
57422,45.4197,-97.9095
57424,45.0065,-98.5644
57426,45.738,-98.4956
57427,45.4805,-98.3186
57428,45.4527,-99.6782
57429,45.1748,-98.2974
57430,45.8127,-97.7196
57432,45.6829,-98.031
57433,45.6382,-98.3208
57434,45.1762,-98.0723
57435,45.1869,-98.9089
57436,44.8638,-98.0785
57437,45.7961,-99.6041
57438,45.0594,-99.1589
57439,45.3317,-98.0651
57440,44.8565,-98.272
57441,45.8293,-98.5279
57442,45.0618,-100.1581
57445,45.4655,-98.115
57446,45.8708,-98.1527
57448,45.6355,-99.4113
57449,45.7374,-98.1762
57450,45.226,-99.8484
57451,45.4285,-98.9491
57452,45.5294,-99.8629
57454,45.6102,-97.7835
57455,45.007,-99.683
57456,45.7356,-98.9801
57457,45.8773,-99.1543
57460,45.2796,-98.6707
57461,45.1569,-98.432
57465,45.1291,-98.6773
57466,45.2236,-99.4607
57467,44.8368,-99.1803
57468,45.4998,-97.7581
57469,44.8574,-98.5718
57470,44.8839,-98.8943
57471,45.4045,-99.3183
57472,45.4357,-100.0681
57473,44.9915,-99.4993
57474,45.292,-98.2787
57475,45.2236,-99.6246
57476,44.7062,-98.6152
57477,45.0469,-98.1624
57479,45.3029,-98.4432
57481,45.6633,-98.684
