"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013988","1979","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","920.4","","920.4","0","91","0","55","0","47","","11","0","12","0","100","0","39","0","181","0","44","0","-23.3","0,0201,","508",",0,0115,+","254",",0,0113,","95.8",",0,0604,","37.2","0,0806,","0.0","0,1102","-2.2","0,1110","-5.6","0,1129","-6.7","0,1201","-9.4","0,1213","-3.3","0,0406","-3.3","0,0406","-7.2","0,0315","-7.2","0,0315","-11.1","0,0218","","","","","805.7",",0","","","663",",0","12.71","0","18.13","0","7.30","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1980","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1323.8","","1323.8","0","78","0","47","0","27","","9","0","4","0","99","0","31","0","187","0","88","0","-19.4","0,1225,","229",",0,0209,","94",",0,0204,","88.4",",0,0805,","42.8","0,0730,+","-1.1","0,1026","-4.4","0,1116","-4.4","0,1116","-7.2","0,1125","-11.1","0,1202","-2.2","0,0314","-2.2","0,0314","-4.4","0,0311","-6.7","0,0306","-10.6","0,0305","2561.9","","2561.9","0","698.1",",0","","","440",",0","14.66","0","20.16","0","9.16","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1981","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1071.4","","1071.4","0","95","0","62","0","18","","6","0","4","0","91","0","17","0","194","0","43","0","-23.9","0,0211,","76",",0,1217,+","102",",0,0131,","83.6",",0,1013,","37.8","0,0714,+","0.0","0,1023","-6.1","0,1120","-6.1","0,1120","-9.4","0,1216","-9.4","0,1216","-1.7","0,0323","-2.2","0,0320","-5.6","0,0308","-7.2","0,0213","-15.0","0,0212","2378.7","","2378.7","0","1002.2",",0","","","338",",0","14.71","0","19.93","0","9.50","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1982","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","825.5","","825.5","0","107","0","65","0","27","","7","0","6","0","95","0","30","0","182","0","25","0","-25.6","0,0110,","279",",0,0104,","198",",0,0103,","102.4",",0,0812,","37.2","0,0804,+","-1.1","0,1021","-2.2","0,1104","-4.4","0,1112","-7.2","0,1209","-9.4","0,1211","-1.1","0,0421","-5.0","0,0406","-5.0","0,0406","-7.8","0,0309","-9.4","0,0306","2781.1","","2781.1","0","1062.9",",0","","","627",",0","13.09","0","18.05","0","8.13","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1983","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1102.2","","1102.2","0","107","0","62","0","32","","11","0","10","0","88","0","25","0","172","0","67","0","-25.0","0,1225,+","229",",0,1223,+","102",",0,1221,+","56.9",",0,0618,","40.6","0,0827,","-3.9","0,1116","-3.9","0,1116","-4.4","0,1129","-7.2","0,1201","-10.0","0,1214","0.0","0,0418","-5.0","0,0322","-5.0","0,0322","-16.1","0,0207","-16.1","0,0207","2430.9","","2430.9","0","831.9",",0","","","678",",0","13.66","0","18.45","0","8.87","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1984","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","4.4","X","1026.8","","1026.8","0","98","0","57","0","14","","5","0","1","0","90","0","16","0","161","0","59","0","-18.3","0,0120,","152",",0,0101,","132",",0,1231,","67.1",",0,1031,","43.3","0,0829,","-1.1","0,1101","-2.2","0,1102","-5.0","0,1202","-8.9","0,1203","-8.9","0,1203","-0.6","0,0401","-2.8","0,0320","-5.0","0,0311","-7.2","0,0310","-8.9","0,0308","2939.8","","2939.8","0","863.3",",0","","","296",",0","13.79","0","18.92","0","8.66","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1985","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","4.3","X","833.2","","833.2","0","110","0","66","0","67","","7","0","10","0","103","0","43","0","177","0","42","0","-23.9","0,0120,","229",",0,0110,","229",",0,0109,","98.8",",0,1009,","37.2","0,0713,","-4.4","0,1119","-4.4","0,1119","-4.4","0,1119","-6.7","0,1128","-9.4","0,1130","0.0","0,0401","-3.9","0,0305","-5.6","0,0217","-15.0","0,0215","-15.0","0,0215","2681.2","","2681.2","0","946.8",",0","","","511",",0","12.46","0","17.27","0","7.65","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1986","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","4.3","X","961.4","","961.4","0","107","0","70","0","3","","2","0","0","0","93","0","17","0","185","0","38","0","-16.7","0,0127,","51",",0,0214,","36",",0,0214,","101.3",",0,0706,","38.3","0,0730,","-0.6","0,1109","-4.4","0,1110","-4.4","0,1110","-11.1","0,1111","-11.1","0,1111","0.0","0,0422","-3.3","0,0321","-5.0","0,0320","-7.2","0,0307","-9.4","0,0221","2574.7","","2574.7","0","908.8",",0","","","131",",0","14.28","0","19.43","0","9.14","0","","","160","X","","","","","","","14.8","X","","","","","",""
"USW00013988","1987","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","4.3","X","982.4","","982.4","X","102","X","67","X","25","","8","X","0","X","81","X","14","X","190","X","50","X","-12.8","X,0125,+","229",",X,1215,","178",",X,1214,","41.1",",X,0914,","40.6","X,0803,+","-1.1","X,1021","-2.8","X,1110","-4.4","X,1214","-10.6","X,1216","-10.6","X,1216","-2.2","X,0405","-2.2","X,0405","-4.4","X,0403","-8.3","0,0126","-12.8","0,0125","2476.9","","2476.9","X","814.7",",X","","","657",",X","14.50","X","19.76","X","9.25","X","","","310","X","","","","","","","17.9","X","","","","","",""
"USW00013988","1988","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1060.5","","1060.5","X","71","X","40","X","","","","","3","X","97","X","22","X","185","X","69","X","-22.2","X,0211,","","","","","97.0",",X,0915,","40.6","X,0808,","0.0","X,1028","-2.8","X,1120","-4.4","X,1121","-8.3","X,1210","-12.2","X,1211","-3.3","X,0318","-3.3","X,0318","-6.7","X,0316","-6.7","X,0316","-8.9","X,0314","2633.1","","2633.1","X","487.3",",X","","","","","13.94","X","19.87","X","8.00","X","","","","","","","","","","","","","","","","","",""
"USW00013988","1989","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","775.5","","775.5","0","78","0","52","0","","","","","10","0","109","0","31","0","176","0","28","0","-28.3","0,1222,","","","","","97.8",",0,0908,","36.7","0,0707,","-2.8","0,1020","-2.8","0,1020","-7.8","0,1116","-7.8","0,1116","-8.9","0,1128","0.0","X,0411","-2.2","X,0410","-6.7","X,0321","-6.7","X,0321","-8.9","X,0306","2607.8","","2607.8","0","929.0",",0","","","","","12.45","0","17.94","0","6.97","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1990","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","992.7","","992.7","0","100","0","69","0","","","4","0","3","0","84","0","14","0","178","0","56","0","-20.0","0,1230,","","","178",",0,0323,","120.1",",0,0515,","39.4","0,0704,+","-1.7","0,1105","-2.2","0,1127","-5.6","0,1204","-13.3","0,1220","-13.3","0,1220","-1.1","0,0413","-2.8","0,0406","-7.2","0,0325","-7.2","0,0325","-9.4","0,0217","2681.8","","2681.8","0","946.2",",0","","","349",",0","14.47","0","19.84","0","9.10","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1991","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1167.7","","1167.7","0","107","0","65","0","","","","","1","0","95","0","25","0","184","0","74","0","-17.8","0,0126,","","","","","50.8",",0,0413,","40.6","0,0722,+","0.0","0,1019","-2.2","0,1030","-6.1","0,1101","-10.6","0,1102","-10.6","0,1102","-2.8","0,0330","-2.8","0,0330","-5.0","0,0303","-6.7","0,0216","-11.7","0,0215","2411.5","","2411.5","0","713.0",",0","","","","","14.62","0","19.92","0","9.31","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1992","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","683.3","","683.3","0","114","0","77","0","","","","","0","0","83","0","4","0","166","0","23","0","-16.1","0,0115,","","","","","66.0",",0,1213,","36.1","0,0808,","0.0","0,1104","-2.2","0,1126","-4.4","0,1127","-7.2","0,1204","-9.4","0,1223","-1.7","0,0402","-4.4","0,0311","-4.4","0,0311","-6.7","0,0310","-8.9","0,0208","2367.3","","2367.3","0","1082.3",",0","","","","","13.44","0","18.43","0","8.46","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1993","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2946.6","","2946.6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1995","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","865.5","","865.5","0","","","","","","","","","0","0","94","0","24","0","166","0","46","0","-16.7","0,1209,","","","","","","","40.0","0,0712,","-1.7","0,1102","-5.0","0,1103","-5.0","0,1103","-7.2","0,1111","-8.9","0,1128","0.0","0,0405","-7.8","0,0309","-7.8","0,0309","-7.8","0,0309","-14.4","0,0308","","","","","","","","","","","13.42","0","18.35","0","8.49","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1996","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","729.7","","729.7","0","80","0","61","0","","","5","0","6","0","99","0","29","0","152","0","21","0","-22.8","0,0203,","","","152",",0,1022,","55.1",",0,0526,","37.2","0,0719,","0.0","0,1023","-2.8","0,1102","-4.4","0,1124","-6.7","0,1125","-9.4","0,1126","-3.3","0,0406","-3.3","0,0406","-7.8","0,0326","-7.8","0,0326","-8.9","0,0309","2816.2","","2816.2","0","1069.4",",0","","","368",",0","12.32","0","17.34","0","7.30","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1997","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","828.3","","828.3","0","74","0","57","0","4","","12","0","5","0","100","0","20","0","161","0","46","0","-21.1","0,0128,","76",",0,0109,","140",",0,0127,","41.7",",0,0712,","37.8","0,0727,+","0.0","0,1026","-3.3","0,1027","-4.4","0,1115","-7.8","0,1116","","","0.0","0,0415","-2.8","0,0413","-5.6","0,0315","-6.7","0,0212","-10.6","0,0130","2699.7","","2699.7","0","844.4",",0","","","560",",0","13.09","0","17.94","0","8.24","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1998","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","939.1","","939.1","0","73","0","60","0","2","","2","0","0","0","74","0","19","0","183","0","48","0","-16.1","0,0313,+","76",",0,0308,","64",",0,0308,","163.8",",0,0726,","38.9","0,0722,+","-0.6","0,1106","-2.8","0,1208","-6.1","0,1220","-13.3","0,1221","-13.3","0,1221","-1.7","0,0321","-2.2","0,0314","-16.1","0,0313","-16.1","0,0313","-16.1","0,0313","2533.7","","2533.7","0","1181.5",",0","","","109",",0","14.60","0","19.32","0","9.89","0","","","","","","","","","","","","","","","","","",""
"USW00013988","1999","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.9","W","850.8","","850.8","0","83","0","52","0","0","","4","0","1","0","74","0","12","0","188","0","38","0","-17.8","0,0104,","0","T,0,0222,+","38",",0,0102,","76.2",",0,0627,","40.6","0,0729,","0.0","0,1024","-6.1","0,1124","-6.1","0,1124","-9.4","0,1220","-9.4","0,1220","-0.6","0,0326","-3.3","0,0314","-4.4","0,0213","-6.7","0,0114","-9.4","0,0113","2268.5","","2268.5","0","972.7",",0","","","118",",0","14.32","0","19.33","0","9.30","0","","","","","230","W","230","W","","","","","17.9","W","21.0","W","",""
"USW00013988","2000","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.9","W","1048.7","","1048.7","0","70","0","58","0","","","3","0","4","0","105","0","29","0","184","0","57","0","-22.2","0,1225,","","","56",",0,0128,","133.4",",0,0620,","41.1","0,0902,+","0.0","0,1007","-3.3","0,1109","-5.0","0,1110","-6.7","0,1113","-16.7","0,1211","-0.6","0,0407","-2.8","0,0220","-4.4","0,0214","-6.7","0,0205","-9.4","0,0131","2118.1","","2118.1","0","1099.1",",0","","","159",",0","14.05","0","19.22","0","8.89","0","","","","","10","W","360","W","","","","","20.1","W","28.2","W","",""
"USW00013988","2001","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.7","W","940.6","","940.6","0","73","0","62","0","0","","0","0","2","0","96","0","17","0","181","0","46","0","-19.4","0,0101,","0",",0,1231,+","0","T,0,0125,","88.9",",0,0128,","38.3","0,0809,","-0.6","0,1027","-3.3","0,1128","-7.8","0,1224","-7.8","0,1224","-10.0","0,1225","-0.6","0,0328","-3.3","0,0327","-14.4","0,0326","-14.4","0,0326","-14.4","0,0326","2972.0","","2972.0","0","1374.7",",0","","","0","T,0","14.11","0","19.18","0","9.03","0","","","","","220","W","210","W","","","","","21.5","W","26.8","W","",""
"USW00013988","2002","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.8","W","960.0","","960.0","0","75","0","58","0","","","","","0","0","101","0","16","0","167","0","49","0","-15.0","0,0304,","","","","","51.6",",0,0506,","37.8","0,0801,+","0.0","0,1031","-2.8","0,1101","-5.0","0,1125","-10.6","0,1225","-10.6","0,1225","-2.2","W,0404","-2.2","W,0404","-10.6","W,0322","-10.6","W,0322","-10.6","W,0322","2401.4","","2401.4","0","765.8",",0","","","","","13.66","0","18.95","0","8.38","0","","","","","90","W","300","W","","","","","17.9","W","23.7","W","",""
"USW00013988","2003","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.7","W","884.8","","884.8","0","72","0","55","0","","","","","1","0","97","0","24","0","181","0","49","0","-19.4","0,0123,","","","","","142.2",",0,0831,","40.6","0,0821,","-1.7","0,1106","-5.0","0,1123","-5.0","0,1123","-7.8","0,1124","-9.4","0,1211","-2.8","0,0409","-2.8","0,0409","-8.3","0,0310","-8.3","0,0310","-10.6","0,0309","2680.1","","2680.1","0","940.6",",0","","","","","13.49","0","18.61","0","8.37","0","","","","","200","W","190","W","","","","","17.4","W","22.8","W","",""
"USW00013988","2004","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.9","W","","","","","","","","","","","","","0","0","72","0","21","0","176","0","17","0","-17.2","0,0130,+","","","","","","","36.7","0,0713,","0.0","W,1112","-3.9","W,1124","-6.1","W,1125","-7.8","0,1215","-12.8","W,1219","-0.6","0,0331","-2.8","0,0312","-6.1","0,0216","-11.1","0,0215","-11.1","0,0215","2479.3","","2479.3","W","","","","","","","13.59","0","18.47","0","8.71","0","","","","","330","W","320","W","","","","","21.5","W","29.5","W","",""
"USW00013988","2005","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.6","B","1016.2","","1016.2","0","91","0","64","0","","","","","0","0","81","0","20","0","183","0","50","0","-16.7","0,1209,","","","","","80.3",",0,0819,","38.9","0,0723,","0.0","0,1115","-5.0","0,1116","-5.0","0,1116","-9.4","0,1204","-9.4","0,1204","0.0","0,0327","-2.2","0,0308","-7.2","0,0301","-7.2","0,0301","-10.0","0,0209","","","","","1085.5",",0","","","","","14.23","0","19.42","0","9.04","0","","","","","30","B","30","B","","","","","44.7","B","44.7","B","",""
"USW00013988","2006","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.7","W","1001.5","","1001.5","0","65","0","50","0","2","","1","0","0","0","86","0","7","0","175","0","63","0","-15.6","0,0220,+","51",",0,1130,","38",",0,1130,","50.8",",0,0827,","40.0","0,0806,","0.0","0,1022","-2.2","0,1102","-8.9","0,1130","-8.9","0,1130","-8.9","0,1130","-2.8","0,0327","-2.8","0,0327","-5.0","0,0221","-15.6","0,0220","-15.6","0,0220","2265.6","","2265.6","0","729.0",",0","","","51",",0","14.90","0","20.64","0","9.17","0","","","","","180","W","260","W","","","","","17.4","W","26.4","W","",""
"USW00013988","2007","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.5","W","1081.4","","1081.4","0","84","0","58","0","","","8","0","0","0","103","0","33","0","187","0","46","0","-17.2","0,0116,","","","81",",0,0120,","68.6",",0,0506,","39.4","0,0815,","-0.6","0,1106","-2.8","0,1121","-6.1","0,1122","-6.7","0,1123","-8.9","0,1215","-0.6","0,0409","-4.4","0,0408","-4.4","0,0408","-6.7","0,0407","-15.6","0,0217","2477.1","","2477.1","0","985.4",",0","","","457",",0","14.23","0","19.40","0","9.07","0","","","","","190","W","190","W","","","","","16.1","W","23.3","W","",""
"USW00013988","2008","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.6","W","779.8","","779.8","0","105","0","80","0","14","","7","0","0","0","112","0","24","0","171","0","27","0","-17.2","0,1222,+","76",",0,1217,+","76",",0,1216,+","122.9",",0,0912,","37.8","0,0804,+","-1.1","0,1028","-2.8","0,1118","-7.8","0,1121","-7.8","0,1121","-10.6","0,1210","-1.1","0,0414","-2.2","0,0324","-11.7","0,0308","-11.7","0,0308","-11.7","0,0308","2742.1","","2742.1","0","1317.8",",0","","","372",",0","12.63","0","17.86","0","7.40","0","","","","","260","W","270","W","","","","","19.7","W","26.8","W","",""
"USW00013988","2009","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.4","W","723.0","","723.0","0","114","0","83","0","17","","7","0","1","0","95","0","23","0","166","0","23","0","-18.9","0,0115,","229",",0,1226,","114",",0,1225,","61.0",",0,0819,","38.3","0,0623,","-0.6","0,1126","-2.2","0,1130","-5.0","0,1203","-8.3","0,1204","-13.9","0,1209","-3.3","0,0407","-3.3","0,0407","-6.7","0,0313","-6.7","0,0313","-9.4","0,0302","2624.6","","2624.6","0","1290.4",",0","","","442",",0","12.94","0","17.94","0","7.95","0","","","","","30","W","150","W","","","","","18.3","W","69.7","W","",""
"USW00013988","2010","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.3","W","1010.5","","1010.5","0","98","0","67","0","19","","4","0","5","0","98","0","32","0","190","0","58","0","-18.3","0,0108,","127",",0,0107,+","102",",0,0106,","51.3",",0,0918,","40.0","0,0813,","0.0","0,1105","-6.1","0,1125","-6.1","0,1125","-7.2","0,1201","-8.9","0,1206","-1.7","0,0323","-2.2","0,0320","-4.4","0,0304","-6.7","0,0226","-11.7","0,0225","2804.9","","2804.9","0","1023.9",",0","","","300",",0","13.65","0","18.89","0","8.40","0","","","","","260","W","250","W","","","","","17.4","W","23.7","W","",""
"USW00013988","2011","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.5","W","1051.6","","1051.6","W","81","W","48","W","","","","","2","W","90","W","28","W","182","W","62","W","-21.0","W,0203,","","","","","57.1",",W,0707,","42.8","W,0802,","-1.0","W,1110","-4.3","W,1128","-4.9","W,1130","-8.8","W,1207","","","-2.1","W,0315","-5.5","W,0306","-5.5","W,0306","-7.1","W,0222","-9.9","W,0211","2727.3","","2727.3","W","743.2",",W","","","","","13.86","W","19.32","W","8.40","W","","","","","280","W","290","W","","","","","17.9","W","25.9","W","",""
"USW00013988","2012","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.4","W","1217.4","","1217.4","W","72","W","41","W","","","","","0","W","71","W","9","W","204","W","75","W","-13.2","W,0211,","","","","","76.2",",W,0831,","41.7","W,0729,+","0.0","W,1007","-3.2","W,1112","-7.7","W,1127","-7.7","W,1127","-9.9","W,1225","-1.0","W,0309","-4.3","W,0225","-12.1","W,0212","-12.1","W,0212","-12.1","W,0212","1956.7","","1956.7","W","529.9",",W","","","","","16.15","W","22.01","W","10.30","W","","","","","190","W","190","W","","","","","15.7","W","21.5","W","",""
"USW00013988","2013","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.4","W","937.6","","937.6","W","91","W","50","W","","","","","0","W","109","W","25","W","171","W","47","W","-15.5","W,1224,","","","","","73.9",",W,0919,","38.9","W,0908,+","-1.0","W,1025","-7.7","W,1112","-7.7","W,1112","-7.7","W,1112","-9.3","W,1123","-0.5","W,0424","-4.3","W,0326","-8.8","W,0224","-8.8","W,0224","-11.6","W,0223","2613.7","","2613.7","W","770.0",",W","","","","","13.17","W","18.46","W","7.88","W","","","","","190","W","230","W","","","","","19.2","W","30.4","W","",""
"USW00013988","2014","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.8","W","896.2","","896.2","W","86","W","51","W","","","","","2","W","108","W","32","W","184","W","36","W","-21.0","W,0106,","","","","","79.0",",W,0806,","37.2","W,0823,+","0.0","W,1031","-2.7","W,1111","-6.0","W,1112","-8.2","W,1113","-9.9","W,1117","-0.5","W,0415","-2.7","W,0325","-5.5","W,0317","-9.9","W,0304","-9.9","W,0304","2883.9","","2883.9","W","848.3",",W","","","","","12.90","W","18.29","W","7.50","W","","","","","90","W","360","W","","","","","17.0","W","21.9","W","",""
"USW00013988","2015","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.6","W","952.6","","952.6","W","94","W","57","W","","","","","0","W","78","W","21","W","196","W","43","W","-16.0","W,0108,","","","","","73.9",",W,0516,","36.7","W,0724,+","-1.0","W,1121","-2.7","W,1203","-4.9","W,1218","","","","","-0.5","W,0404","-3.2","W,0306","-11.6","W,0305","-11.6","W,0305","-11.6","W,0305","2535.8","","2535.8","W","867.0",",W","","","","","14.67","W","20.04","W","9.30","W","","","","","10","W","10","W","","","","","19.2","W","26.4","W","",""
"USW00013988","2016","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.5","W","1073.4","","1073.4","W","91","W","56","W","","","","","1","W","79","W","18","W","208","W","58","W","-20.5","W,1218,","","","","","115.8",",W,0826,","38.9","W,0804,","-1.0","W,1119","-3.2","W,1120","-5.5","W,1207","-8.8","W,1208","-9.3","W,1209","0.0","W,0328","-3.2","W,0302","-8.2","W,0213","-8.2","W,0213","-16.0","W,0118","2035.5","","2035.5","W","921.7",",W","","","","","15.53","W","20.99","W","10.07","W","","","","","200","W","320","W","","","","","17.0","W","24.6","W","",""
"USW00013988","2017","39.1208","-94.5969","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","3.7","W","922.3","","922.3","W","82","W","55","W","","","","","1","W","76","W","16","W","201","W","43","W","-18.8","W,1231,","","","","","68.1",",W,0805,","37.2","W,0722,","-1.0","W,1028","-3.2","W,1110","-5.5","W,1122","-7.1","W,1207","-13.8","W,1226","-6.0","W,0315","-6.0","W,0315","-6.0","W,0315","-8.2","W,0209","-12.7","W,0108","1996.9","","1996.9","W","1052.6",",W","","","","","15.04","W","20.33","W","9.75","W","","","","","260","W","280","W","","","","","20.1","W","28.6","W","",""
