"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00335786","1981","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","113","0","74","0","35","","7","0","","","","","","","152",",0,1219,+","89",",0,0305,","69.3",",0,0606,","","","1133.4",",0","425",",0","",""
"USC00335786","1982","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","147","0","87","0","33","","9","0","","","","","","","102",",0,0209,+","152",",0,0116,","42.4",",0,0131,","","","1019.7",",0","663",",0","",""
"USC00335786","1983","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","131","0","85","0","15","","6","0","","","","","","","51",",0,1208,+","74",",0,1203,","49.8",",0,1013,+","","","977.0",",0","297",",0","",""
"USC00335786","1984","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","144","0","90","0","39","","11","0","","","","","","","152",",0,1206,","152",",0,0228,","63.2",",0,0624,","","","1068.5",",0","761",",0","",""
"USC00335786","1985","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","144","0","81","0","61","","9","0","","","","","","","254",",0,0216,+","216",",0,0213,","55.4",",0,0502,","","","891.6",",0","741",",0","",""
"USC00335786","1986","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","124","0","81","0","13","","5","0","","","","","","","51",",0,0227,+","51",",0,0120,","68.1",",0,1002,","","","1251.4",",0","231",",0","",""
"USC00335786","1987","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","109","0","60","0","","","","","","","","","","","","","","","64.5",",0,0702,","","","646.8",",0","","","",""
"USC00335786","1989","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","132","0","88","0","24","","3","0","","","","","","","76",",0,1228,+","58",",0,1216,","65.3",",0,0426,","","","1053.0",",0","165",",0","",""
"USC00335786","1990","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","140","0","87","0","8","","4","0","","","","","","","76",",0,1228,","51",",0,0224,","69.6",",0,0712,","","","1361.8",",0","139",",0","",""
"USC00335786","1991","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","128","0","73","0","16","","4","0","","","","","","","76",",0,0127,+","51",",0,0313,","60.2",",0,0904,","","","835.6",",0","162",",0","",""
"USC00335786","1992","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","150","0","81","0","13","","6","0","","","","","","","102",",0,0126,","76",",0,0126,","40.4",",0,0715,","","","950.1",",0","214",",0","",""
"USC00335786","1993","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","140","0","86","0","31","","9","0","","","","","","","127",",0,0218,+","127",",0,0216,","48.3",",0,0903,","","","990.9",",0","474",",0","",""
"USC00335786","1994","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","119","0","68","0","32","","8","0","","","","","","","203",",0,0122,+","203",",0,0117,","34.8",",0,0128,","","","710.8",",0","544",",0","",""
"USC00335786","1995","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","136","0","76","0","42","","","","","","","","","","178",",0,1227,+","","","66.0",",0,0806,","","","1024.5",",0","","","",""
"USC00335786","1996","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","134","0","87","0","28","","","","","","","","","","229",",0,0114,+","","","61.7",",0,0429,","","","1351.5",",0","","","",""
"USC00335786","1997","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","139","0","78","0","21","","5","0","","","","","","","51",",0,1231,+","51",",0,0112,+","57.2",",0,0601,","","","920.3",",0","242",",0","",""
"USC00335786","1998","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","131","0","81","0","","","2","0","","","","","","","","","38",",0,0206,+","53.1",",0,0108,","","","1045.2",",0","76",",0","",""
"USC00335786","1999","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","123","0","74","0","30","","13","0","","","","","","","203",",0,0112,+","152",",0,0310,","40.9",",0,0702,","","","802.9",",0","733",",0","",""
"USC00335786","2000","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","135","0","76","0","41","","8","0","","","","","","","203",",0,0123,","76",",0,0123,","65.3",",0,0104,","","","996.1",",0","317",",0","",""
"USC00335786","2001","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","127","0","81","0","15","","6","0","","","","","","","127",",0,0103,+","51",",0,0127,","61.5",",0,0729,","","","1107.4",",0","202",",0","",""
"USC00335786","2002","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","120","0","77","0","13","","2","0","","","","","","","76",",0,1227,+","51",",0,1126,+","106.7",",0,0927,","","","1136.4",",0","130",",0","",""
"USC00335786","2003","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","151","0","98","0","56","","24","0","","","","","","","203",",0,0218,+","76",",0,0217,+","56.1",",0,0830,","","","1182.6",",0","798",",0","",""
"USC00335786","2004","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","129","0","81","0","25","","4","0","","","","","","","330",",0,1225,+","330",",0,1223,","50.0",",0,0105,","","","1014.2",",0","555",",0","",""
"USC00335786","2005","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","126","0","75","0","47","","11","0","","","","","","","152",",0,1219,+","76",",0,0121,","65.0",",0,0831,","","","1102.4",",0","447",",0","",""
"USC00335786","2006","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","133","0","94","0","8","","4","0","","","","","","","51",",0,0212,+","51",",0,0212,+","53.8",",0,1201,","","","1207.4",",0","178",",0","",""
"USC00335786","2007","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","123","0","77","0","35","","5","0","","","","","","","254",",0,0218,","127",",0,0214,","67.6",",0,1023,","","","1203.1",",0","296",",0","",""
"USC00335786","2008","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","138","0","86","0","30","","10","0","","","","","","","229",",0,0309,","114",",0,0309,+","79.5",",0,0604,","","","1213.1",",0","711",",0","",""
"USC00335786","2009","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","118","0","84","0","32","","7","0","","","","","","","178",",0,0130,","76",",0,0129,+","68.6",",0,0712,","","","950.5",",0","338",",0","",""
"USC00335786","2010","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","104","0","71","0","","","14","0","","","","","","","","","152",",0,0206,","45.7",",0,1130,","","","954.5",",0","885",",0","",""
"USC00335786","2011","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","139","7","103","7","","","","","","","","","","","","","","","83.8",",7,0904,","","","1512.9",",7","","","",""
"USC00335786","2012","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","112","7","70","7","","","","","","","","","","","","","","","43.4",",7,0922,","","","841.5",",7","","","",""
"USC00335786","2013","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","127","7","77","7","","","","","","","","","","","","","","","63.2",",7,1222,","","","934.9",",7","","","",""
"USC00335786","2014","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","133","7","88","7","","","","","","","","","","","","","","","65.8",",7,0522,","","","949.9",",7","","","",""
"USC00335786","2015","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","128","7","75","7","","","","","","","","","","","","","","","70.6",",7,1028,","","","1055.9",",7","","","",""
"USC00335786","2016","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","140","7","81","7","","","","","","","","","","","","","","","36.3",",7,0825,","","","993.0",",7","","","",""
"USC00335786","2017","39.9317","-84.0329","266.4","NEW CARLISLE, OH US","141","7","80","7","","","","","16","7","188","7","30","7","","","","","97.8",",7,1106,","35.6","7,0927,","1246.4",",7","","","19.45","7"
