"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00044259","1964","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2078.3","","2078.3","0","9","0","5","0","0","","0","0","0","0","39","0","0","0","319","0","172","0","-5.0","0,0109,","0",",0,1231,+","0",",0,1231,+","23.1",",0,1118,","47.8","0,0713,","2443.6","0","-2.2","0,1116","-2.2","0,1116","","","","","-1.1","0,0309","-2.8","0,0227","-5.0","0,0109","","","","","747.7","","747.7","0","     14.30","0,P,N","     30.53","0,P,N","43.6",",0","0",",0","21.77","0","30.81","0","12.72","0","15509","0"
"USC00044259","1965","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","682.2","","682.2","","","","","","","","","","","","","","","","",""
"USC00044259","1966","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2324.5","","2324.5","0","16","0","5","0","0","","0","0","0","0","29","0","0","0","328","0","197","0","-3.9","0,0214,+","0",",0,1231,+","0",",0,1231,+","18.3",",0,1011,","46.1","0,0707,","2525.5","0","-0.6","0,1225","-2.2","0,1228","","","","","-1.1","0,0304","-3.9","0,0214","","","","","","","","","","","     14.93","0,P,N","     30.84","0,P,N","53.0",",0","0",",0","23.05","0","31.95","0","14.15","0","",""
"USC00044259","1967","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2167.2","","2167.2","0","14","0","7","0","0","","0","0","0","0","16","0","0","0","334","0","169","0","-2.8","0,0109,","0",",0,1231,+","0","T,0,1214,","25.1",",0,0817,","47.2","0,0630,","2375.6","0","-1.7","0,1211","","","","","","","-1.1","0,0119","-2.8","0,0109","","","","","","","507.7","","507.7","0","     15.18","0,P,N","     30.78","0,P,N","84.9",",0","0","T,0","22.65","0","31.26","0","14.05","0","10284","0"
"USC00044259","1968","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2250.8","","2250.8","0","11","0","5","0","0","","0","0","0","0","26","0","0","0","339","0","187","0","-5.6","0,1222,+","0",",0,1231,+","0",",0,1231,+","13.5",",0,0707,","47.8","0,0622,","2530.3","0","-1.7","0,1205","-2.2","0,1218","-4.4","0,1219","","","-0.6","0,0120","-2.2","0,0105","","","","","","","482.0","","482.0","0","     14.64","0,P,N","     30.16","0,P,N","44.3",",0","0",",0","23.12","0","31.85","0","14.38","0","16206","0"
"USC00044259","1969","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2387.8","","2387.8","0","23","0","9","0","0","","0","0","0","0","6","0","0","0","326","0","180","0","-2.2","0,1230,+","0",",0,1231,+","0",",0,1231,+","11.2",",0,1110,","48.3","0,0823,+","2541.7","0","-2.2","0,1230","-2.2","0,1230","","","","","-2.2","0,0201","-2.2","0,0201","","","","","","","576.4","","576.4","0","     14.71","0,P,N","     29.81","0,P,N","67.2",",0","0",",0","23.51","0","31.72","0","15.29","0","17328","0"
"USC00044259","1970","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2156.2","","2156.2","0","18","0","11","0","0","","0","0","0","0","12","0","0","0","329","0","176","0","-6.1","0,0103,","0",",0,1231,+","0",",0,1231,+","22.4",",0,0112,","50.6","0,0626,","2523.2","0","-1.1","0,1211","","","","","","","0.0","0,0203","-3.9","0,0106","-6.1","0,0103","","","","","470.1","","470.1","0","     13.91","0,P,N","     29.59","0,P,N","119.9",",0","0",",0","22.79","0","31.63","0","13.94","0","",""
"USC00044259","1971","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2163.0","","2163.0","0","10","0","1","0","0","","0","0","0","0","28","0","0","0","316","0","172","0","-5.6","0,0104,","0",",0,1231,+","0",",0,1231,+","2.5",",0,0103,","48.9","0,0913,","2568.8","0","-0.6","0,1030","-2.2","0,1209","","","","","-1.1","0,0306","-3.9","0,0303","-5.0","0,0105","","","","","578.8","","578.8","0","     13.03","0,P,N","     29.04","0,P,N","10.2",",0","0",",0","22.35","0","31.00","0","13.70","0","18782","0"
"USC00044259","1972","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2339.5","","2339.5","0","11","0","3","0","0","","0","0","0","0","20","0","0","0","325","0","184","0","-6.1","0,0105,","0",",0,1231,+","0",",0,1231,+","10.2",",0,1117,","47.8","0,0705,","2757.8","0","-1.1","0,1206","-5.6","0,1212","-5.6","0,1212","","","-2.8","0,0203","-2.8","0,0203","-5.0","0,0108","","","","","632.2","","632.2","0","     13.05","0,P,N","     29.14","0,P,N","28.6",",0","0",",0","23.07","0","31.32","0","14.81","0","23196","0"
"USC00044259","1973","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2287.5","","2287.5","0","12","0","4","0","0","","0","0","0","0","13","0","0","0","313","0","178","0","-2.2","0,0107,+","0",",0,1231,+","0",",0,1231,+","7.1",",0,0212,","47.8","0,0628,","2944.5","0","0.0","0,1226","","","","","","","-1.7","0,0130","-2.2","0,0107","","","","","","","742.7","","742.7","0","     12.81","0,P,N","     28.89","0,P,N","28.4",",0","0",",0","22.87","0","31.08","0","14.67","0","25776","0"
"USC00044259","1974","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2336.8","","2336.8","0","11","0","6","0","0","","0","0","0","0","5","0","0","0","328","0","180","0","-4.4","0,0103,","0",",0,1231,+","0",",0,1231,+","39.9",",0,0108,","47.2","0,0628,","2937.3","0","0.0","0,1211","-2.2","0,1227","","","","","-4.4","0,0103","-4.4","0,0103","-4.4","0,0103","","","","","556.4","","556.4","0","     13.22","0,P,N","     29.03","0,P,N","92.2",",0","0",",0","23.14","0","31.31","0","14.98","0","21361","0"
"USC00044259","1975","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2090.2","","2090.2","0","10","0","2","0","0","","0","0","0","0","13","0","0","0","323","0","152","0","-2.8","0,1216,","0",",0,1231,+","0",",0,1231,+","13.7",",0,0409,","47.8","0,0805,+","2839.0","0","0.0","0,1120","-2.8","0,1216","","","","","-0.6","0,0202","","","","","","","","","663.6","","663.6","0","     12.04","0,P,N","     28.29","0,P,N","23.7",",0","0",",0","22.25","0","30.80","0","13.70","0","13971","0"
"USC00044259","1976","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2125.8","","2125.8","0","15","0","10","0","0","","0","0","0","0","17","0","0","0","335","0","173","0","-3.9","0,0103,","0",",0,1231,+","0",",0,1231,+","43.9",",0,0911,","47.2","0,0628,","2773.3","0","-2.2","0,1128","-2.2","0,1128","","","","","-0.6","0,0107","-3.9","0,0103","","","","","","","522.3","","522.3","0","     12.46","0,P,N","     28.65","0,P,N","184.2",",0","0",",0","22.68","0","31.00","0","14.37","0","15361","0"
"USC00044259","1977","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2197.4","","2197.4","0","20","0","11","0","0","","0","0","0","0","3","0","0","0","333","0","177","0","-0.6","0,0110,","0",",0,1231,+","0",",0,1231,+","80.3",",0,0817,","46.7","0,0908,+","2802.6","0","","","","","","","","","0.0","0,0116","","","","","","","","","540.0","","540.0","0","     12.80","0,P,N","     28.97","0,P,N","148.8",",0","0",",0","23.13","0","31.50","0","14.75","0","10125","0"
"USC00044259","1978","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2299.5","","2299.5","0","37","0","16","0","0","","0","0","0","0","8","0","0","0","305","0","175","0","-5.6","0,1209,","0",",0,1231,+","0",",0,1231,+","27.4",",0,0105,","47.2","0,0728,","2725.1","0","-2.8","0,1207","-2.8","0,1207","-5.6","0,1209","","","0.0","0,0125","","","","","","","","","438.5","","438.5","0","     12.90","0,P,N","     28.15","0,P,N","188.4",",0","0",",0","22.86","0","30.96","0","14.76","0","12838","0"
"USC00044259","1979","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2264.9","","2264.9","0","25","0","13","0","0","","0","0","0","0","13","0","0","0","315","0","178","0","-2.8","0,1122,+","0",",0,1231,+","0",",0,1231,+","35.3",",0,0720,","48.3","0,0615,","2877.7","0","-0.6","0,1121","-2.8","0,1122","","","","","-1.1","0,0130","-2.2","0,0129","","","","","","","771.2","","771.2","0","     13.79","0,P,N","","","135.3",",0","0",",0","22.79","0","31.10","0","14.49","0","17091","0"
"USC00044259","1980","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2176.6","","2176.6","0","26","0","15","0","0","","0","0","0","0","1","0","0","0","347","0","165","0","0.0","0,1119,","0",",0,1231,+","0",",0,1231,+","41.9",",0,0214,","47.8","0,0728,","2906.8","0","0.0","0,1119","","","","","","","","","","","","","","","","","452.3","","452.3","0","     14.09","0,P,N","","","170.3",",0","0",",0","23.21","0","31.80","0","14.61","0","18305","0"
"USC00044259","1981","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2427.8","","2427.8","0","19","0","10","0","0","","0","0","0","0","1","0","0","0","346","0","187","0","0.0","0,1227,","0",",0,1231,+","0",",0,1231,+","32.8",",0,0305,","48.3","0,0828,","2847.4","0","0.0","0,1227","","","","","","","","","","","","","","","","","371.9","","371.9","0","     14.62","0,P,N","","","109.5",",0","0",",0","23.96","0","32.31","0","15.62","0","14016","0"
"USC00044259","1986","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2466.9","","2466.9","0","14","0","8","0","0","","0","0","0","0","0","0","0","0","348","0","185","0","0.6","0,1212,","0",",0,1231,+","0",",0,1231,+","26.7",",0,0215,","46.7","0,0627,","","","","","","","","","","","","","","","","","","","","","336.0","","336.0","0","","","","","89.2",",0","0",",0","24.31","0","32.28","0","16.34","0","",""
"USC00044259","1987","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392.5","","392.5","0","","","","","","","","","","","","","","","",""
"USC00044259","1988","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2328.0","","2328.0","0","","","","","0","","0","0","0","0","4","0","0","0","316","0","181","0","-3.9","0,1230,","0",",0,1231,+","0",",0,1231,+","","","44.4","0,0904,+","","","-2.8","0,1227","-2.8","0,1227","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","23.74","0","31.64","0","15.84","0","",""
"USC00044259","1989","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2416.0","","2416.0","0","6","0","4","0","0","","0","0","0","0","8","0","0","0","328","0","202","0","-2.8","0,0113,","0",",0,1231,+","0",",0,1231,+","14.2",",0,0104,","49.4","0,0705,","","","-1.1","0,1212","","","","","","","-1.1","0,0207","-2.2","0,0114","","","","","","","525.4","","525.4","0","","","","","36.1",",0","0",",0","23.70","0","32.48","0","14.93","0","",""
"USC00044259","1990","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2249.8","","2249.8","0","5","0","1","0","0","","0","0","0","0","19","0","0","0","309","0","186","0","-7.2","0,1223,","0",",0,1231,+","0",",0,1231,+","4.3",",0,0118,","48.9","0,0626,","","","-0.6","0,1128","-7.2","0,1223","-7.2","0,1223","-7.2","0,1223","0.0","0,0220","-2.8","0,0216","","","","","","","488.8","","488.8","0","","","","","8.8",",0","0",",0","23.17","0","31.75","0","14.58","0","",""
"USC00044259","1991","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","507.7","","507.7","0","","","","","","","","","","","","","","","",""
"USC00044259","1993","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2295.3","","2295.3","0","20","0","15","0","0","","0","0","0","0","4","0","0","0","311","0","193","0","-4.4","0,0104,","0",",0,1231,+","0",",0,1231,+","27.9",",0,0116,","48.9","0,0801,","","","0.0","0,1207","","","","","","","-4.4","0,0104","-4.4","0,0104","-4.4","0,0104","","","","","606.1","","606.1","0","","","","","162.6",",0","0",",0","23.41","0","31.87","0","14.95","0","",""
"USC00044259","1994","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2542.9","","2542.9","0","10","0","6","0","0","","0","0","0","0","2","0","0","0","321","0","187","0","-0.6","0,1209,+","0",",0,1231,+","0","T,0,0717,","8.1",",0,1225,+","47.2","0,0629,+","","","-0.6","0,1209","","","","","","","-0.6","0,0108","","","","","","","","","443.6","","443.6","0","","","","","39.8",",0","0","T,0","23.97","0","31.73","0","16.20","0","",""
"USC00044259","1995","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2469.8","","2469.8","0","14","0","10","0","0","","0","0","0","0","0","0","0","0","319","0","164","0","3.9","0,1227,+","0",",0,1231,+","0",",0,1231,+","49.5",",0,0105,","49.4","0,0728,","","","","","","","","","","","","","","","","","","","","","432.0","","432.0","0","","","","","111.3",",0","0",",0","24.55","0","31.70","0","17.40","0","",""
"USC00044259","1996","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","","","6","0","4","0","0","","0","0","0","0","2","0","","","","","","","0.0","0,1220,+","0",",0,1231,+","0",",0,1231,+","13.5",",0,1122,","","","","","0.0","0,1219","","","","","","","","","","","","","","","","","236.8","","236.8","","","","","","30.2",",0","0",",0","","","","","17.64","0","",""
"USC00044259","1999","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","","","4","0","3","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","12.7",",0,0412,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2",",0","0",",0","","","","","","","",""
"USC00044259","2003","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","","","5","0","3","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","19.1",",0,1112,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7",",0","0",",0","","","","","","","",""
"USC00044259","2004","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00044259","2010","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","","","12","0","8","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","50.8",",0,0122,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.0",",0","0",",0","","","","","","","",""
"USC00044259","2011","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2232.9","","2232.9","7","15","7","4","7","","","","","0","7","3","7","0","7","303","7","154","7","-0.6","7,0203,","","","","","12.4",",7,0218,","47.2","7,0823,","","","0.0","7,1207","","","","","","","-0.6","7,0203","","","","","","","","","374.1","","374.1","7","","","","","37.6",",7","","","23.04","7","29.98","7","16.10","7","",""
"USC00044259","2012","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2642.9","","2642.9","7","10","7","4","7","","","","","0","7","0","7","0","7","319","7","177","7","1.7","7,1220,","","","","","14.0",",7,0910,","47.2","7,0710,","","","","","","","","","","","","","","","","","","","","","474.8","","474.8","7","","","","","46.5",",7","","","24.59","7","31.29","7","17.88","7","",""
"USC00044259","2013","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2719.0","","2719.0","7","13","7","4","7","","","","","0","7","0","7","0","7","319","7","179","7","0.6","7,1210,+","","","","","30.2",",7,0825,","49.4","7,0629,","","","","","","","","","","","","","","","","","","","","","371.0","","371.0","7","","","","","61.4",",7","","","24.74","7","31.19","7","18.28","7","",""
"USC00044259","2014","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2855.8","","2855.8","7","8","7","1","7","","","","","0","7","0","7","0","7","339","7","190","7","1.7","7,1229,","","","","","8.6",",7,0908,","47.2","7,0723,","","","","","","","","","","","","","","","","","","","","","222.5","","222.5","7","","","","","14.9",",7","","","25.55","7","31.98","7","19.12","7","",""
"USC00044259","2015","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2790.8","","2790.8","7","14","7","4","7","","","","","0","7","2","7","0","7","328","7","177","7","-0.6","7,0101,","","","","","5.8",",7,1016,","46.1","7,0815,+","","","","","","","","","","","0.0","7,0102","","","","","","","","","218.8","","218.8","7","","","","","28.1",",7","","","25.18","7","31.46","7","18.91","7","",""
"USC00044259","2016","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2868.6","","2868.6","7","14","7","9","7","","","","","0","7","0","7","0","7","320","7","183","7","2.8","7,1218,","","","","","19.1",",7,1222,","49.4","7,0620,","","","","","","","","","","","","","","","","","","","","","351.3","","351.3","7","","","","","67.0",",7","","","25.37","7","31.59","7","19.15","7","",""
"USC00044259","2017","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2947.1","","2947.1","7","15","7","8","7","","","","","0","7","0","7","0","7","323","7","192","7","3.9","7,0124,","","","","","9.7",",7,0113,","49.4","7,0620,","","","","","","","","","","","","","","","","","","","","","326.9","","326.9","7","","","","","50.9",",7","","","25.64","7","31.91","7","19.38","7","",""
