"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00093570","1990","33.2759","-85.0992","240.8","FRANKLIN, GA US","106","0","68","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","130.8",",0,0317,","","","1290.7",",0","0",",0","",""
"USC00093570","1991","33.2759","-85.0992","240.8","FRANKLIN, GA US","121","0","89","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","91.4",",0,1122,","","","1386.9",",0","0",",0","",""
"USC00093570","1992","33.2759","-85.0992","240.8","FRANKLIN, GA US","131","0","87","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","93.5",",0,1105,","","","1595.0",",0","0",",0","",""
"USC00093570","1993","33.2759","-85.0992","240.8","FRANKLIN, GA US","93","0","72","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","53.3",",0,1030,","","","1052.4",",0","0",",0","",""
"USC00093570","1994","33.2759","-85.0992","240.8","FRANKLIN, GA US","94","0","91","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","100.6",",0,0705,","","","1805.5",",0","0",",0","",""
"USC00093570","1995","33.2759","-85.0992","240.8","FRANKLIN, GA US","55","0","49","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","114.3",",0,1005,","","","1232.1",",0","0",",0","",""
"USC00093570","1996","33.2759","-85.0992","240.8","FRANKLIN, GA US","58","0","56","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","96.5",",0,0127,","","","1307.3",",0","0",",0","",""
"USC00093570","1997","33.2759","-85.0992","240.8","FRANKLIN, GA US","63","0","60","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","96.5",",0,0301,","","","1368.5",",0","0",",0","",""
"USC00093570","1998","33.2759","-85.0992","240.8","FRANKLIN, GA US","67","0","62","0","","","0","0","","","","","","","","","0",",0,1231,+","94.0",",0,0308,","","","1250.7",",0","0",",0","",""
"USC00093570","1999","33.2759","-85.0992","240.8","FRANKLIN, GA US","77","0","69","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","87.4",",0,0707,","","","1150.7",",0","0",",0","",""
"USC00093570","2000","33.2759","-85.0992","240.8","FRANKLIN, GA US","72","0","60","0","0","","0","0","1","0","252","0","95","0","0",",0,1231,+","0",",0,1231,+","82.6",",0,0109,","39.4","0,0819,+","996.6",",0","0",",0","25.40","0"
"USC00093570","2002","33.2759","-85.0992","240.8","FRANKLIN, GA US","82","0","72","0","3","","1","0","","","","","","","127",",0,0103,","127",",0,0103,","63.0",",0,1224,","","","1281.4",",0","127",",0","",""
"USC00093570","2003","33.2759","-85.0992","240.8","FRANKLIN, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
"USC00093570","2004","33.2759","-85.0992","240.8","FRANKLIN, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
