"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023258","1982","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","669.7","","669.7","0","70","0","47","0","0","","0","0","0","0","16","0","0","0","202","0","73","0","-2.8","0,1230,","0",",0,1231,+","0",",0,1231,+","41.7",",0,0331,","38.9","0,0731,","-0.6","0,1208","-2.8","0,1230","","","","","0.0","0,0211","-2.2","0,0109","","","","","1366.8","","1366.8","0","520.9",",0","0",",0","16.02","0","22.84","0","9.20","0","","","","","","","",""
"USW00023258","1983","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","784.0","","784.0","0","85","0","64","0","0","","0","0","0","0","2","0","0","0","204","0","75","0","-0.6","0,0120,","0",",0,1231,+","0",",0,1231,+","40.6",",0,0122,","41.7","0,0807,+","0.0","0,1221","","","","","","","-0.6","0,0120","","","","","","","1370.3","","1370.3","0","696.1",",0","0",",0","16.93","0","23.31","0","10.55","0","","","","","","","",""
"USW00023258","1984","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","986.5","","986.5","0","48","0","25","0","","","0","0","0","0","7","0","0","0","219","0","106","0","-0.6","0,1222,+","","","0",",0,1231,+","28.7",",0,1016,","41.1","0,0713,+","0.0","0,1126","","","","","","","0.0","0,0118","","","","","","","1140.2","","1140.2","0","232.1",",0","0",",0","17.28","0","24.43","0","10.14","0","","","","","","","",""
"USW00023258","1985","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","810.3","","810.3","0","46","0","23","0","0","","0","0","0","0","37","0","0","0","232","0","89","0","-3.9","0,1214,","0",",0,1231,+","0",",0,1231,+","25.9",",0,0310,","41.7","0,0627,","0.0","0,1112","-2.2","0,1119","","","","","0.0","0,0211","-2.8","0,0201","","","","","1373.0","","1373.0","0","249.4",",0","0",",0","16.28","0","23.55","0","9.01","0","","","","","","","",""
"USW00023258","1986","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1220.1","","1220.1","0","","","","","","","","","","","","","","","","","",""
"USW00023258","1987","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","796.1","","796.1","0","51","0","30","0","0","","0","0","0","0","21","0","0","0","230","0","87","0","-3.9","0,1225,+","0",",0,1231,+","0",",0,1231,+","39.6",",0,0305,","40.6","0,0801,","-0.6","0,1126","-3.9","0,1225","","","","","0.0","0,0227","-2.2","0,0121","","","","","","","","","296.0",",0","0",",0","16.82","0","24.37","0","9.28","0","","","","","","","",""
"USW00023258","1988","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1291.2","","1291.2","0","","","","","","","","","","","","","","","","","",""
"USW00023258","1989","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","759.4","","759.4","0","45","0","20","0","0","","0","0","0","0","20","0","0","0","233","0","76","0","-4.4","0,0206,","0",",0,1231,+","0",",0,1231,+","19.1",",0,0302,","41.7","0,0707,","-0.6","0,1212","","","","","","","0.0","0,0214","-2.2","0,0208","-4.4","0,0206","","","","","","","180.7",",0","0",",0","16.68","0","23.64","0","9.71","0","","","","","","","",""
"USW00023258","1990","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","854.4","","854.4","0","34","0","18","0","0","","0","0","0","0","16","0","0","0","234","0","68","0","-7.2","0,1222,","0",",0,1231,+","0",",0,1231,+","19.6",",0,0528,","41.1","0,0806,","-0.6","0,1220","-4.4","0,1221","-4.4","0,1221","-7.2","0,1222","-1.1","0,0215","","","","","","","1290.6","","1290.6","0","176.1",",0","0",",0","17.18","0","23.93","0","10.43","0","","","","","","","",""
"USW00023258","1991","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","845.7","","845.7","0","37","0","25","0","0","","0","0","0","0","2","0","0","0","209","0","75","0","-0.6","0,0101,","0",",0,1231,+","0",",0,1231,+","23.4",",0,1026,","42.2","0,0703,","","","","","","","","","0.0","0,0117","","","","","","","1343.2","","1343.2","0","248.4",",0","0",",0","17.17","0","23.69","0","10.66","0","","","","","","","",""
"USW00023258","1992","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","975.1","","975.1","0","52","0","27","0","0","","0","0","0","0","5","0","0","0","232","0","86","0","-0.6","0,1215,+","0",",0,1231,+","0",",0,1231,+","28.7",",0,0212,","40.0","0,0816,","-0.6","0,1215","","","","","","","0.0","0,0114","","","","","","","1058.8","","1058.8","0","322.9",",0","0",",0","17.99","0","24.49","0","11.50","0","","","","","","","",""
"USW00023258","1993","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","800.5","","800.5","0","65","0","41","0","0","","0","0","0","0","6","0","0","0","226","0","69","0","-2.8","0,0104,","0",",0,1231,+","0",",0,1231,+","32.8",",0,0208,","41.1","0,0801,","0.0","0,1125","","","","","","","0.0","0,0112","-2.8","0,0104","","","","","1159.1","","1159.1","0","424.3",",0","0",",0","17.29","0","23.62","0","10.96","0","","","","","","","",""
"USW00023258","1994","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","820.7","","820.7","0","50","0","28","0","0","","0","0","0","0","7","0","0","0","225","0","83","0","-0.6","0,1210,+","0",",0,1231,+","0",",0,1231,+","23.1",",0,0506,","39.4","0,0806,+","0.0","0,1123","","","","","","","0.0","0,0201","","","","","","","1191.6","","1191.6","0","261.2",",0","0",",0","16.99","0","23.59","0","10.39","0","","","","","","","",""
"USW00023258","1995","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1249.9","","1249.9","0","","","","","","","","","","","","","","","","","",""
"USW00023258","1996","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","1002.2","","1002.2","0","71","0","41","0","0","","0","0","0","0","0","0","0","0","228","0","89","0","0.6","0,1225,","0",",0,1231,+","0",",0,1231,+","46.0",",0,1221,","41.7","0,0813,","","","","","","","","","","","","","","","","","","","","","489.2",",0","0",",0","18.28","0","24.63","0","11.93","0","","","","","","","",""
"USW00023258","1997","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","1003.8","","1003.8","0","45","0","21","0","0","","0","0","0","0","4","0","0","0","240","0","88","0","-2.2","0,0114,","0",",0,1231,+","0",",0,1231,+","28.4",",0,0102,","40.6","0,0807,","-0.6","0,1226","","","","","","","-2.2","0,0114","-2.2","0,0114","","","","","982.6","","982.6","0","249.5",",0","0",",0","18.31","0","24.82","0","11.80","0","","","","","","","",""
"USW00023258","1998","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","","","800.4","","800.4","0","86","0","51","0","","","0","0","0","0","13","0","0","0","194","0","68","0","-6.1","0,1223,","","","0",",0,1231,+","48.5",",0,0203,","42.2","0,0804,","-1.1","0,1207","-3.9","0,1221","-5.0","0,1222","","","","","","","","","","","1203.7","","1203.7","0","592.0",",0","0",",0","16.65","0","22.75","0","10.55","0","","","","","","","",""
"USW00023258","1999","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","3.0","X","701.2","","701.2","0","49","0","21","0","","","","","0","0","33","0","0","0","206","0","58","0","-3.3","0,1216,","","","","","22.1",",0,0118,","41.7","0,0712,","-1.1","0,1204","-3.3","0,1216","","","","","0.0","W,0409","-2.2","0,0112","","","","","1668.0","","1668.0","0","193.0",",0","","","16.07","0","23.12","0","9.01","0","320","X","300","X","14.8","X","18.3","X"
"USW00023258","2000","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.9","X","777.9","","777.9","0","55","0","29","0","","","","","0","0","17","0","0","0","209","0","81","0","-3.3","0,0106,","","","","","41.4",",0,0417,","41.1","0,0615,","-1.1","0,1112","-2.2","0,1113","","","","","-0.6","0,0108","-3.3","0,0106","","","","","1215.2","","1215.2","0","416.1",",0","","","16.67","0","23.56","0","9.77","0","","","","","","","",""
"USW00023258","2001","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","3.2","X","976.8","","976.8","0","59","0","33","0","","","","","0","0","14","0","0","0","222","0","98","0","-2.8","0,0117,","","","","","25.1",",0,1228,","42.8","0,0703,","","","","","","","","","0.0","0,0215","-2.2","0,0118","","","","","1525.5","","1525.5","0","375.6",",0","","","17.29","0","24.37","0","10.22","0","330","X","120","X","14.8","X","19.2","X"
"USW00023258","2002","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","3.1","X","842.3","","842.3","0","42","0","26","0","","","","","0","0","23","0","0","0","212","0","90","0","-3.3","0,0118,","","","","","36.3",",0,0102,","43.3","0,0710,","0.0","0,1225","","","","","","","-1.1","0,0206","-2.2","0,0131","","","","","1349.4","","1349.4","0","256.8",",0","","","16.79","0","23.97","0","9.62","0","310","X","360","X","16.1","X","65.7","X"
"USW00023258","2003","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","3.0","X","989.6","","989.6","0","60","0","28","0","","","","","0","0","12","0","0","0","198","0","90","0","-2.8","0,1123,","","","","","20.8",",0,0315,","41.7","0,0627,","-2.8","0,1123","-2.8","0,1123","","","","","0.0","0,0210","","","","","","","1357.0","","1357.0","0","217.5",",0","","","17.26","0","24.14","0","10.37","0","120","X","130","X","13.9","X","18.3","X"
"USW00023258","2004","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","3.1","X","867.8","","867.8","0","42","0","26","0","","","","","0","0","15","0","0","0","214","0","87","0","-2.2","0,1204,+","","","","","20.8",",0,0225,","38.9","0,0811,","0.0","0,1129","-2.2","0,1201","","","","","0.0","0,0212","","","","","","","1230.8","","1230.8","0","260.2",",0","","","17.02","0","23.77","0","10.27","0","120","X","120","X","13.9","X","19.2","X"
"USW00023258","2005","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.9","X","831.1","","831.1","0","74","0","42","0","","","","","0","0","5","0","0","0","223","0","79","0","-1.1","0,1206,","","","","","27.9",",0,0215,","41.7","0,0716,","0.0","0,1128","","","","","","","0.0","0,0130","","","","","","","1424.8","","1424.8","0","359.8",",0","","","17.21","0","23.85","0","10.58","0","130","X","130","X","14.3","X","20.1","X"
"USW00023258","2006","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.9","W","1011.7","","1011.7","0","69","0","37","0","","","","","0","0","12","0","0","0","210","0","102","0","-1.7","0,1219,","","","","","43.2",",0,0102,","45.0","0,0724,+","-0.6","0,1130","","","","","","","0.0","0,0123","","","","","","","1197.9","","1197.9","0","342.4",",0","","","17.58","0","24.55","0","10.62","0","280","X","140","X","13.4","X","18.3","X"
"USW00023258","2007","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.9","W","1004.4","","1004.4","0","41","0","23","0","","","","","0","0","24","0","0","0","247","0","98","0","-5.0","0,0114,","","","","","14.0",",0,1012,","43.3","0,0705,","0.0","0,1201","","","","","","","-0.6","0,0125","-2.2","0,0118","-4.4","0,0115","","","1200.8","","1200.8","0","187.6",",0","","","17.89","0","25.24","0","10.54","0","290","X","310","X","16.1","X","19.2","X"
"USW00023258","2008","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.9","W","1110.8","","1110.8","0","47","0","25","0","","","","","0","0","6","0","0","0","230","0","114","0","-1.7","0,1218,","","","","","30.7",",0,0104,","42.8","0,0709,","0.0","0,1214","","","","","","","0.0","0,0118","","","","","","","1210.7","","1210.7","0","233.5",",0","","","18.02","0","25.24","0","10.80","0","210","X","210","X","35.3","X","55.0","X"
"USW00023258","2009","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.8","W","1023.2","","1023.2","0","52","0","27","0","","","","","0","0","10","0","0","0","218","0","105","0","-4.4","0,1206,","","","","","39.9",",0,1013,","43.9","0,0628,","0.0","0,1119","-4.4","0,1206","-4.4","0,1206","","","0.0","0,0111","-2.2","0,0104","","","","","1184.3","","1184.3","0","225.9",",0","","","17.57","0","24.72","0","10.41","0","320","X","","","16.1","X","",""
"USW00023258","2010","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.8","W","761.7","","761.7","0","76","0","47","0","","","","","0","0","4","0","0","0","203","0","74","0","-2.2","0,1125,","","","","","31.8",",0,0223,","41.7","0,0825,","-2.2","0,1125","-2.2","0,1125","","","","","","","","","","","","","1446.5","","1446.5","0","450.8",",0","","","16.63","0","23.16","0","10.09","0","290","X","150","X","13.9","X","21.0","X"
"USW00023258","2011","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.6","W","807.4","","807.4","X","50","X","33","X","","","","","0","X","25","X","0","X","205","X","88","X","-3.9","X,1224,","","","","","19.3",",X,0324,","40.0","X,0705,+","-1.7","X,1204","-2.2","X,1205","","","","","-1.7","X,0227","","","","","","","1453.3","","1453.3","X","274.5",",X","","","16.28","X","23.24","X","9.33","X","320","W","","","16.5","W","",""
"USW00023258","2012","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.8","X","928.9","","928.9","X","53","X","31","X","","","","","0","X","16","X","0","X","211","X","105","X","-5.0","X,0117,","","","","","22.9",",X,0413,","40.6","X,0813,+","-0.6","X,1214","","","","","","","-2.8","X,0119","-2.8","X,0119","-5.0","X,0117","","","1423.5","","1423.5","X","323.5",",X","","","17.28","X","24.60","X","9.96","X","280","X","","","14.8","X","",""
"USW00023258","2013","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.7","W","932.8","","932.8","W","22","W","12","W","","","","","0","W","40","W","0","W","239","W","90","W","-4.3","W,1209,","","","","","22.6",",W,1120,","42.2","W,0704,","-1.6","W,1204","-3.2","W,1205","","","","","-0.6","X,0211","-2.2","X,0117","","","","","1220.3","","1220.3","W","119.2",",W","","","17.33","W","25.00","W","9.66","W","320","W","","","14.3","W","",""
"USW00023258","2014","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.9","W","1005.0","","1005.0","W","47","W","25","W","0","","","","0","W","16","W","0","W","240","W","99","W","-1.0","W,0101,","0",",H,1231,+","","","55.4",",W,1211,","41.1","W,0801,+","0.0","W,1227","","","","","","","0.0","W,0205","","","","","","","1121.3","","1121.3","W","335.6",",W","","","18.50","W","25.72","W","11.28","W","80","W","","","13.0","W","",""
"USW00023258","2015","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.9","W","1134.9","","1134.9","W","30","W","22","W","0","","0","H","0","W","13","W","0","W","251","W","109","W","-2.7","W,0102,","0",",H,1231,+","0",",H,1231,+","24.6",",W,1102,","41.1","W,0910,+","0.0","W,1129","","","","","","","0.0","W,0105","-2.7","W,0102","","","","","920.9","","920.9","W","184.2",",W","0",",H","18.53","W","25.76","W","11.30","W","320","W","300","W","13.4","W","19.7","W"
"USW00023258","2016","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","2.9","W","1076.7","","1076.7","W","57","W","34","W","0","","0","H","0","W","7","W","0","W","253","W","109","W","-1.0","W,1220,+","0",",H,1231,+","0",",H,1231,+","40.6",",W,1028,","41.7","W,0729,+","-0.5","W,1218","","","","","","","0.0","W,0101","","","","","","","1045.8","","1045.8","W","412.9",",W","0",",H","18.68","W","25.72","W","11.64","W","310","W","310","W","14.3","W","20.1","W"
"USW00023258","2017","37.6241","-120.9505","22.3","MODESTO CITY CO AIRPORT, CA US","3.0","W","1155.0","","1155.0","W","52","W","35","W","0","","0","H","0","W","11","W","0","W","227","W","106","W","-1.0","W,1222,","0",",H,1231,+","0",",H,1231,+","25.4",",W,0120,","42.8","W,0828,+","0.0","W,1207","","","","","","","0.0","W,0106","","","","","","","1033.4","","1033.4","W","328.6",",W","0",",H","18.53","W","25.54","W","11.53","W","330","W","120","W","15.7","W","22.4","W"
