"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023273","1996","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","","","85.8","","85.8","0","59","0","35","0","","","","","0","0","3","0","0","0","173","0","7","0","-1.1","0,1225,+","","","","","39.4",",0,0205,","35.6","0,0430,","0.0","0,1224","","","","","","","-1.1","0,0123","","","","","","","1255.5","","1255.5","0","460.0",",0","","","14.78","0","21.08","0","8.48","0","","","","","","","","","","","","","","","",""
"USW00023273","1997","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","3.2","X","157.0","","157.0","0","39","0","24","0","","","","","0","0","11","0","0","0","201","0","10","0","-3.3","0,1227,+","","","","","29.2",",0,1205,","36.1","0,0928,","-0.6","0,1211","-3.3","0,1225","","","","","0.0","0,0402","","","","","","","1458.0","","1458.0","0","291.4",",0","","","15.00","0","21.53","0","8.47","0","","","290","X","300","X","","","","","16.5","X","19.2","X","",""
"USW00023273","1998","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","3.0","X","57.7","","57.7","0","82","0","45","0","","","","","0","0","12","0","0","0","152","0","1","0","-6.1","0,1224,+","","","","","48.8",",0,0203,","32.2","0,1006,","0.0","0,1204","-2.8","0,1220","-6.1","0,1222","","","-1.7","0,0106","","","","","","","1368.8","","1368.8","0","717.9",",0","","","14.27","0","20.13","0","8.40","0","","","130","X","150","X","","","","","20.6","X","25.5","X","",""
"USW00023273","1999","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","3.0","X","26.1","","26.1","0","47","0","20","0","","","","","0","0","15","0","0","0","130","0","2","0","-2.8","0,0129,","","","","","47.5",",0,0315,","35.6","0,1009,","0.0","0,1206","","","","","","","-0.6","0,0409","-2.8","0,0129","","","","","1907.3","","1907.3","0","299.6",",0","","","13.26","0","19.51","0","7.01","0","","","300","X","310","X","","","","","19.7","X","23.2","X","",""
"USW00023273","2000","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.9","X","27.3","","27.3","0","47","0","26","0","","","","","0","0","14","0","0","0","166","0","0","0","-2.8","0,1113,","","","","","54.4",",0,0417,","30.6","0,0913,+","0.0","0,1111","-2.8","0,1113","","","","","0.0","0,0108","","","","","","","1524.2","","1524.2","0","356.1",",0","","","14.12","0","20.26","0","7.98","0","","","290","X","160","X","","","","","15.6","X","18.3","X","",""
"USW00023273","2001","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.8","X","43.2","","43.2","0","51","0","32","0","","","","","0","0","14","0","0","0","161","0","3","0","-3.3","0,0117,","","","","","50.8",",0,0305,","33.3","0,0607,","0.0","0,1210","","","","","","","0.0","0,0408","-2.2","0,0208","","","","","1676.8","","1676.8","0","372.5",",0","","","13.93","0","19.86","0","8.01","0","","","310","X","180","X","","","","","15.6","X","21.9","X","",""
"USW00023273","2002","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.8","X","25.6","","25.6","0","38","0","20","0","","","","","0","0","18","0","0","0","139","0","2","0","-3.3","0,0131,","","","","","27.9",",0,1216,","35.0","0,1007,","-0.6","0,1225","","","","","","","0.0","0,0319","-2.2","0,0202","","","","","1722.1","","1722.1","0","234.4",",0","","","13.72","0","19.93","0","7.52","0","","","300","X","130","X","","","","","15.6","X","19.2","X","",""
"USW00023273","2003","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.9","X","56.5","","56.5","0","43","0","19","0","","","","","0","0","8","0","0","0","167","0","5","0","-2.2","0,1228,","","","","","36.1",",0,0315,","33.9","0,1027,+","-1.1","0,1123","-2.2","0,1228","","","","","0.0","0,0405","","","","","","","1505.6","","1505.6","0","226.9",",0","","","14.42","0","20.72","0","8.11","0","","","290","X","290","X","","","","","16.1","X","19.7","X","",""
"USW00023273","2004","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.9","X","58.4","","58.4","0","38","0","22","0","","","","","0","0","16","0","0","0","166","0","6","0","-2.2","0,1202,+","","","","","44.2",",0,1227,","38.3","0,0427,","-1.7","0,1129","-2.2","0,1201","","","","","-0.6","0,0211","","","","","","","1539.4","","1539.4","0","319.9",",0","","","14.16","0","20.45","0","7.86","0","","","280","X","140","X","","","","","16.1","X","20.1","X","",""
"USW00023273","2005","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.9","X","27.0","","27.0","0","58","0","34","0","","","","","0","0","4","0","0","0","172","0","2","0","-1.1","0,1206,","","","","","40.1",",0,0322,","35.0","0,0929,","0.0","0,1127","","","","","","","0.0","0,0113","","","","","","","1513.4","","1513.4","0","418.1",",0","","","14.51","0","20.62","0","8.41","0","","","290","X","130","X","","","","","16.1","X","20.1","X","",""
"USW00023273","2006","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.7","W","125.8","","125.8","0","55","0","31","0","","","","","0","0","11","0","0","0","205","0","4","0","-2.2","0,0216,","","","","","45.5",",0,0403,","35.6","0,1107,+","0.0","0,1218","","","","","","","0.0","0,0304","-2.2","0,0216","","","","","1477.6","","1477.6","0","387.8",",0","","","15.00","0","21.47","0","8.54","0","","","300","X","300","X","","","","","17.9","X","21.9","X","",""
"USW00023273","2007","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","3.0","W","72.3","","72.3","0","36","0","15","0","","","","","0","0","14","0","0","0","191","0","4","0","-5.0","0,0114,","","","","","41.1",",0,1218,","34.4","0,0312,","0.0","0,1212","","","","","","","0.0","0,0123","-2.8","0,0116","-5.0","0,0114","","","1179.7","","1179.7","0","145.4",",0","","","14.93","0","21.39","0","8.46","0","","","310","X","10","X","","","","","16.1","X","21.9","X","",""
"USW00023273","2008","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.9","W","106.5","","106.5","0","40","0","23","0","","","","","0","0","9","0","0","0","180","0","11","0","-0.6","0,1228,+","","","","","53.3",",0,0123,","43.3","0,0620,","0.0","0,1214","","","","","","","-0.6","0,0420","","","","","","","1566.5","","1566.5","0","317.2",",0","","","14.33","0","20.79","0","7.87","0","","","140","X","","","","","","","21.5","X","","","",""
"USW00023273","2009","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.8","W","64.5","","64.5","0","40","0","21","0","","","","","0","0","8","0","0","0","188","0","6","0","-1.7","0,1208,","","","","","27.9",",0,0216,","40.0","0,0829,","0.0","0,1206","","","","","","","-0.6","0,0210","","","","","","","1474.8","","1474.8","0","250.0",",0","","","14.25","0","20.76","0","7.74","0","","","300","X","","","","","","","19.7","X","","","",""
"USW00023273","2010","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.8","W","49.3","","49.3","0","70","0","40","0","","","","","0","0","5","0","0","0","104","0","5","0","-1.1","0,1125,","","","","","81.0",",0,1218,","40.6","0,0927,","-1.1","0,1125","","","","","","","","","","","","","","","1623.2","","1623.2","0","637.0",",0","","","13.72","0","19.59","0","7.84","0","","","320","X","","","","","","","17.4","X","","","",""
"USW00023273","2011","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.8","W","53.9","","53.9","X","49","X","21","X","","","","","0","X","13","X","0","X","157","X","5","X","-1.7","X,1223,+","","","","","87.9",",X,0320,","37.8","X,1013,","0.0","X,1203","","","","","","","0.0","X,0228","","","","","","","1708.5","","1708.5","X","342.3",",X","","","14.11","X","20.36","X","7.86","X","","","130","X","","","","","","","17.0","X","","","",""
"USW00023273","2012","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.8","X","61.8","","61.8","X","45","X","25","X","","","","","0","X","11","X","0","X","198","X","7","X","-2.8","X,0118,+","","","","","30.0",",X,0317,","37.8","X,1001,","-1.1","X,1219","","","","","","","-0.6","X,0308","-2.8","X,0118","","","","","1519.7","","1519.7","X","277.5",",X","","","14.57","X","20.95","X","8.19","X","","","300","X","","","","","","","17.0","X","","","",""
"USW00023273","2013","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.7","W","108.0","","108.0","W","23","W","9","W","","","","","0","W","16","W","0","W","235","W","6","W","-3.8","W,1206,","","","","","20.1",",W,0208,","34.4","W,1006,+","-1.0","W,1205","-3.8","W,1206","","","","","0.0","X,0225","-3.3","X,0114","","","","","1366.2","","1366.2","W","76.0",",W","","","15.03","W","21.84","W","8.22","W","","","300","W","","","","","","","16.5","W","","","",""
"USW00023273","2014","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.9","W","292.8","","292.8","W","33","W","19","W","0","","","","0","W","1","W","0","W","266","W","15","W","0.0","W,1231,","0",",H,1231,+","","","50.8",",W,1211,","40.6","W,0515,","0.0","W,1231","","","","","","","","","","","","","","","932.8","","932.8","W","243.4",",W","","","17.21","W","23.56","W","10.86","W","","","300","W","","","","","","","16.1","W","","","",""
"USW00023273","2015","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","2.9","W","335.8","","335.8","W","34","W","14","W","0","","","","0","W","4","W","0","W","252","W","16","W","-0.5","W,1230,+","0",",H,1231,+","","","15.2",",W,0407,","37.2","W,0924,","-0.5","W,1216","","","","","","","0.0","W,0101","","","","","","","702.5","","702.5","W","106.5",",W","","","16.82","W","23.42","W","10.22","W","","","300","W","","","","","","","15.7","W","","","",""
"USW00023273","2016","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","3.0","W","74.8","","74.8","W","44","W","26","W","0","","","","0","W","6","W","0","W","195","W","5","W","-2.7","W,1218,","0",",H,1231,+","","","26.9",",W,0311,","38.3","W,0927,+","-2.7","W,1218","-2.7","W,1218","","","","","0.0","W,0101","","","","","","","976.7","","976.7","W","303.0",",W","","","15.38","W","21.66","W","9.10","W","","","300","W","","","","","","","17.0","W","","","",""
"USW00023273","2017","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","3.0","W","174.0","","174.0","W","53","W","33","W","0","","","","0","W","7","W","0","W","224","W","9","W","-1.6","W,1222,","0",",H,1231,+","","","50.3",",W,0217,","41.1","W,0902,","0.0","W,1221","","","","","","","-0.5","W,0306","","","","","","","1407.2","","1407.2","W","361.9",",W","","","15.55","W","22.05","W","9.06","W","","","140","W","130","W","","","","","20.1","W","25.5","W","",""
