"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023043","1943","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","982.5","","982.5","0","41","0","21","0","9","","4","0","0","0","101","0","4","0","247","0","99","0","-13.9","0,0119,","51",",0,1228,+","203",",0,1209,","48.8",",0,1209,","39.4","0,0820,","-1.1","0,1102","-3.3","0,1107","-6.7","0,1108","-6.7","0,1108","-10.0","0,1211","0.0","0,0322","-3.9","0,0321","-6.1","0,0307","-7.2","0,0306","-10.0","0,0303","1611.0","","1611.0","0","223.3",",0","","","468",",0","15.96","0","24.37","0","7.56","0","","","","","",""
"USW00023043","1944","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","861.3","","861.3","0","63","0","24","0","1","","4","0","0","0","99","0","0","0","225","0","78","0","-12.2","0,0108,","25",",0,0107,","51",",0,1227,","85.9",",0,0824,","40.6","0,0803,","0.0","0,1109","-2.2","0,1121","-5.0","0,1127","-6.7","0,1129","-8.9","0,1210","-1.1","0,0423","-7.2","0,0329","-7.2","0,0329","-7.2","0,0329","-8.9","0,0211","2030.0","","2030.0","0","288.7",",0","","","126",",0","15.33","0","23.28","0","7.39","0","","","","","",""
"USW00023043","1945","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","939.5","","939.5","0","34","0","18","0","2","","2","0","0","0","94","0","0","0","232","0","97","0","-10.6","0,1211,","51",",0,1215,+","109",",0,1214,","24.4",",0,0820,","38.9","0,0626,","-1.1","0,1024","-2.2","0,1109","-7.2","0,1122","-7.2","0,1122","-10.0","0,1210","-1.7","0,0415","-5.6","0,0406","-5.6","0,0406","-6.7","0,0404","","","1818.9","","1818.9","0","175.2",",0","","","139",",0","16.00","0","24.28","0","7.72","0","","","","","",""
"USW00023043","1946","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","980.1","","980.1","0","59","0","27","0","6","","5","0","0","0","88","0","1","0","242","0","81","0","-13.9","0,0116,","152",",0,0115,","150",",0,0114,","41.1",",0,0918,","39.4","0,0630,","-0.6","0,1103","-3.3","0,1106","-5.0","0,1221","-9.4","0,1229","-9.4","0,1229","0.0","0,0318","-5.6","0,0308","-5.6","0,0308","-7.2","0,0216","-13.9","0,0116","1776.0","","1776.0","0","295.6",",0","","","359",",0","16.22","0","24.11","0","8.32","0","","","","","",""
"USW00023043","1947","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","855.2","","855.2","0","43","0","28","0","","","","","2","0","107","0","6","0","220","0","100","0","-19.4","0,0104,","","","","","28.4",",0,0509,","40.0","0,0609,+","0.0","0,1102","-2.8","0,1105","-4.4","0,1107","-7.8","0,1111","-11.1","0,1213","-0.6","0,0417","-5.0","0,0316","-5.0","0,0316","-7.8","0,0307","-8.9","0,0106","1926.4","","1926.4","0","223.2",",0","","","","","15.01","0","23.58","0","6.44","0","","","","","",""
"USW00023043","1948","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","932.6","","932.6","0","57","0","25","0","4","","6","0","4","0","121","0","6","0","234","0","112","0","-23.3","0,0129,","76",",0,0128,","86",",0,0123,","21.8",",0,0720,","40.6","0,0617,","0.0","0,1026","-4.4","0,1106","-4.4","0,1106","-6.7","0,1109","-9.4","0,1110","0.0","0,0403","-2.2","0,0402","-4.4","0,0401","-10.0","0,0312","-10.0","0,0312","2168.3","","2168.3","0","236.6",",0","","","331",",0","14.94","0","23.91","0","5.98","0","","","","","",""
"USW00023043","1949","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","850.8","","850.8","0","68","0","31","0","16","","5","0","4","0","108","0","13","0","246","0","76","0","-26.1","0,0118,","305",",0,0117,","198",",0,0116,","33.0",",0,0712,","39.4","0,0721,","-1.1","0,1025","-3.3","0,1031","-5.6","0,1122","-8.9","0,1213","-8.9","0,1213","-1.7","0,0405","-2.2","0,0331","-4.4","0,0218","-7.2","0,0205","-9.4","0,0202","2140.9","","2140.9","0","362.1",",0","","","505",",0","14.85","0","23.14","0","6.56","0","","","","","",""
"USW00023043","1950","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","905.1","","905.1","0","38","0","23","0","0","","0","0","0","0","104","0","0","0","264","0","99","0","-13.9","0,1206,","0","T,0,1206,+","0","T,0,1205,+","49.5",",0,0904,","40.0","0,0626,","-1.1","0,1103","-5.0","0,1104","-5.0","0,1104","-7.2","0,1110","-12.2","0,1111","-2.2","0,0406","-2.2","0,0406","-6.7","0,0314","-6.7","0,0314","-10.0","0,0313","1750.2","","1750.2","0","432.6",",0","","","0","T,0","16.36","0","25.83","0","6.88","0","","","","","",""
"USW00023043","1951","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1066.2","","1066.2","0","43","0","21","0","3","","3","0","2","0","116","0","7","0","237","0","112","0","-22.2","0,0201,","127",",0,1208,","97",",0,1207,","22.4",",0,0822,","42.2","0,0708,","0.0","0,1024","-3.3","0,1101","-6.7","0,1102","-6.7","0,1102","-9.4","0,1117","-3.3","0,0413","-3.3","0,0413","-5.0","0,0320","-7.2","0,0319","-10.0","0,0216","1887.9","","1887.9","0","175.3",",0","","","206",",0","15.66","0","24.89","0","6.44","0","","","","","",""
"USW00023043","1952","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","992.9","","992.9","0","45","0","17","0","2","","2","0","0","0","109","0","2","0","228","0","106","0","-12.8","0,0104,","25",",0,1125,+","76",",0,1124,","30.7",",0,0809,","41.7","0,0623,","-0.6","0,1016","-4.4","0,1110","-4.4","0,1110","-8.3","0,1126","-9.4","0,1205","-1.1","0,0410","-5.6","0,0328","-5.6","0,0328","-9.4","0,0323","-9.4","0,0323","1869.6","","1869.6","0","220.1",",0","","","158",",0","15.62","0","24.51","0","6.73","0","","","","","",""
"USW00023043","1953","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1034.4","","1034.4","0","45","0","23","0","3","","3","0","1","0","98","0","2","0","253","0","117","0","-19.4","0,1224,","51",",0,0224,","81",",0,0223,","21.1",",0,0717,","41.7","0,0623,","-0.6","0,1027","-4.4","0,1110","-4.4","0,1110","-9.4","0,1122","-9.4","0,1122","-1.1","0,0413","-2.2","0,0412","-6.7","0,0305","-6.7","0,0305","-10.6","0,0223","1884.3","","1884.3","0","210.0",",0","","","165",",0","16.04","0","25.37","0","6.71","0","","","","","",""
"USW00023043","1954","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1094.4","","1094.4","0","37","0","15","0","3","","2","0","0","0","100","0","0","0","249","0","122","0","-15.6","0,1229,","76",",0,1228,","46",",0,1227,","74.4",",0,1006,","41.7","0,0727,","-1.1","0,1028","-2.2","0,1103","-4.4","0,1202","-7.2","0,1213","-11.7","0,1228","-0.6","0,0401","-3.9","0,0317","-6.1","0,0314","-6.7","0,0307","-10.6","0,0121","1791.6","","1791.6","0","258.9",",0","","","125",",0","16.70","0","25.76","0","7.65","0","","","","","",""
"USW00023043","1955","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","873.9","","873.9","0","47","0","17","0","0","","1","0","0","0","113","0","0","0","254","0","101","0","-12.2","0,0212,","0","T,0,1108,+","28",",0,0321,","43.9",",0,0925,","38.9","0,0701,","0.0","0,1030","-3.9","0,1108","-7.8","0,1109","-7.8","0,1109","-10.0","0,1206","0.0","0,0414","-2.2","0,0329","-8.3","0,0328","-8.3","0,0328","-9.4","0,0224","1916.2","","1916.2","0","221.3",",0","","","66",",0","15.45","0","24.58","0","6.32","0","","","","","",""
"USW00023043","1956","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1052.6","","1052.6","0","33","0","13","0","12","","4","0","0","0","116","0","4","0","244","0","133","0","-16.1","0,0206,","279",",0,0204,","124",",0,0202,","12.4",",0,0202,","40.0","0,0716,","-1.1","0,1026","-2.8","0,1031","-6.1","0,1104","-7.8","0,1116","-8.9","0,1122","-0.6","0,0410","-2.2","0,0317","-6.1","0,0316","-6.7","0,0312","-10.0","0,0211","1936.2","","1936.2","0","110.8",",0","","","409",",0","15.72","0","25.27","0","6.17","0","","","","","",""
"USW00023043","1957","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","924.5","","924.5","0","56","0","27","0","2","","2","0","0","0","82","0","1","0","226","0","93","0","-14.4","0,0118,","76",",0,1122,","56",",0,1121,","29.2",",0,0922,","42.2","0,0701,+","0.0","0,1026","-3.3","0,1121","-10.6","0,1122","-10.6","0,1122","-10.6","0,1122","-0.6","0,0412","-2.8","0,0408","-4.4","0,0307","-9.4","0,0202","-9.4","0,0202","1799.6","","1799.6","0","237.1",",0","","","84",",0","15.81","0","24.05","0","7.58","0","","","","","",""
"USW00023043","1958","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1106.6","","1106.6","0","73","0","34","0","3","","5","0","0","0","108","0","0","0","209","0","105","0","-11.7","0,1231,","51",",0,0106,+","66",",0,0104,","56.1",",0,0927,","43.3","0,0714,","0.0","0,1031","-3.9","0,1118","-5.6","0,1119","-6.7","0,1128","-9.4","0,1129","-0.6","0,0414","-2.2","0,0320","-6.7","0,0218","-6.7","0,0218","-10.0","0,0102","2050.2","","2050.2","0","332.3",",0","","","283",",0","15.72","0","23.69","0","7.75","0","","","","","",""
"USW00023043","1959","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1022.5","","1022.5","0","48","0","22","0","1","","1","0","0","0","117","0","4","0","231","0","120","0","-12.2","0,0122,+","25",",0,1215,","71",",0,1215,","30.5",",0,0823,","40.0","0,0804,+","0.0","0,1028","-3.3","0,1105","-6.7","0,1106","-6.7","0,1106","-10.0","0,1117","-1.1","0,0414","-2.2","0,0326","-5.0","0,0322","-8.9","0,0306","-8.9","0,0306","2003.2","","2003.2","0","242.0",",0","","","92",",0","15.58","0","24.55","0","6.61","0","","","","","",""
"USW00023043","1960","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","961.9","","961.9","0","52","0","25","0","23","","6","0","1","0","114","0","11","0","234","0","113","0","-18.3","0,0225,","305",",0,1209,","254",",0,1208,","46.7",",0,1017,","41.7","0,0621,+","-3.9","0,1031","-3.9","0,1031","-5.0","0,1111","-7.8","0,1119","-8.9","0,1123","-1.1","0,0403","-2.2","0,0317","-6.1","0,0304","-8.9","0,0303","-8.9","0,0303","2045.0","","2045.0","0","345.1",",0","","","735",",0","14.89","0","23.84","0","5.95","0","","","","","",""
"USW00023043","1961","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","818.4","","818.4","0","47","0","21","0","10","","5","0","1","0","138","0","6","0","235","0","118","0","-18.3","0,1115,","203",",0,1115,","234",",0,1113,","24.4",",0,1113,","39.4","0,0807,+","-2.2","0,1003","-2.2","0,1003","-4.4","0,1103","-8.9","0,1114","-8.9","0,1114","-0.6","0,0428","-2.8","0,0416","-5.6","0,0409","-7.8","0,0309","-8.9","0,0228","2297.1","","2297.1","0","200.1",",0","","","502",",0","14.35","0","24.31","0","4.39","0","","","","","",""
"USW00023043","1962","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","823.1","","823.1","0","57","0","21","0","4","","1","0","4","0","126","0","3","0","236","0","105","0","-31.1","0,0111,","25",",0,0113,+","30",",0,0314,","40.9",",0,0924,","38.9","0,0622,","0.0","0,1014","-3.3","0,1104","-6.7","0,1108","-6.7","0,1108","-10.6","0,1120","0.0","0,0501","-2.8","0,0402","-6.1","0,0317","-7.8","0,0316","-8.9","0,0315","2165.0","","2165.0","0","300.5",",0","","","79",",0","14.90","0","24.46","0","5.33","0","","","","","",""
"USW00023043","1963","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","952.8","","952.8","0","52","0","17","0","8","","5","0","5","0","123","0","5","0","253","0","110","0","-30.0","0,0113,","76",",0,0113,+","76",",0,0112,","31.5",",0,0831,","41.7","0,0717,","-1.1","0,1102","-2.2","0,1117","-4.4","0,1118","-8.9","0,1124","-8.9","0,1124","0.0","0,0423","-4.4","0,0320","-4.4","0,0320","-7.8","0,0307","-10.0","0,0305","2069.2","","2069.2","0","160.3",",0","","","261",",0","15.21","0","25.03","0","5.38","0","","","","","",""
"USW00023043","1964","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","988.6","","988.6","0","42","0","18","0","10","","4","0","4","0","138","0","2","0","239","0","116","0","-22.8","0,0113,","127",",0,0205,","140",",0,0220,","27.9",",0,0613,","40.6","0,0702,","-1.1","0,1020","-3.3","0,1106","-4.4","0,1112","-6.7","0,1120","-8.9","0,1201","-0.6","0,0415","-3.9","0,0409","-7.8","0,0408","-7.8","0,0408","-8.9","0,0310","2257.4","","2257.4","0","177.1",",0","","","386",",0","14.90","0","24.68","0","5.12","0","","","","","",""
"USW00023043","1965","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","905.0","","905.0","0","47","0","20","0","7","","5","0","1","0","108","0","3","0","244","0","103","0","-20.0","0,0224,","76",",0,0209,+","84",",0,0208,","26.9",",0,0610,","38.9","0,0719,+","-0.6","0,1022","-2.2","0,1113","-7.8","0,1129","-7.8","0,1129","-8.9","0,1130","-1.1","0,0330","-3.3","0,0327","-4.4","0,0326","-8.9","0,0321","-8.9","0,0321","1986.3","","1986.3","0","169.8",",0","","","341",",0","15.52","0","24.83","0","6.20","0","","","","","",""
"USW00023043","1966","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","944.6","","944.6","0","37","0","18","0","7","","1","0","2","0","132","0","4","0","238","0","97","0","-26.7","0,0122,","51",",0,0125,+","112",",0,0121,","33.0",",0,0425,","41.7","0,0801,","0.0","0,1015","-3.9","0,1018","-4.4","0,1020","-7.8","0,1102","-12.8","0,1210","0.0","0,0420","-3.3","0,0324","-7.8","0,0323","-7.8","0,0323","-9.4","0,0305","2088.1","","2088.1","0","246.3",",0","","","133",",0","14.89","0","24.29","0","5.48","0","","","","","",""
"USW00023043","1967","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","828.4","","828.4","0","53","0","29","0","5","","3","0","1","0","118","0","3","0","264","0","88","0","-18.9","0,0109,","127",",0,1217,","112",",0,1214,","49.3",",0,0810,","39.4","0,0731,","-1.1","0,1017","-2.8","0,1028","-5.0","0,1031","-9.4","0,1104","-9.4","0,1104","-2.8","0,0502","-2.8","0,0502","-8.9","0,0309","-8.9","0,0309","-8.9","0,0309","1772.2","","1772.2","0","281.1",",0","73.4","X","248",",0","15.45","0","25.17","0","5.72","0","197280",",X","315","X","20.1","X"
"USW00023043","1968","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","694.9","","694.9","0","71","0","33","0","9","","8","0","0","0","133","0","4","0","224","0","98","0","-14.4","0,1223,","76",",0,0108,","185",",0,1126,","68.3",",0,0705,","42.8","0,0628,","-1.1","0,1017","-3.3","0,1019","-7.8","0,1111","-7.8","0,1111","-11.1","0,1128","-0.6","0,0430","-2.2","0,0429","-6.1","0,0322","-8.3","0,0312","-10.0","0,0113","2208.6","","2208.6","0","402.5",",0","72.1","X","642",",0","14.21","0","23.71","0","4.72","0","194652",",X","315","X","18.3","X"
"USW00023043","1969","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1037.9","","1037.9","0","58","0","31","0","8","","6","0","2","0","115","0","3","0","231","0","104","0","-18.9","0,1231,","203",",0,1230,","157",",0,0315,","38.9",",0,1020,","41.1","0,0621,","0.0","0,1014","-5.0","0,1115","-5.0","0,1115","-7.8","0,1119","-9.4","0,1229","0.0","0,0328","-2.8","0,0327","-6.7","0,0317","-6.7","0,0317","-8.9","0,0308","2042.1","","2042.1","0","339.3",",0","71.3","X","630",",0","15.71","0","24.45","0","6.97","0","191646",",X","225","X","16.1","X"
"USW00023043","1970","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","877.8","","877.8","0","43","0","21","0","10","","3","0","1","0","117","0","6","0","227","0","99","0","-17.8","0,0107,","51",",0,0103,+","71",",0,0311,","35.6",",0,0629,","40.6","0,0711,+","-1.1","0,1009","-5.6","0,1028","-5.6","0,1028","-6.7","0,1115","-10.0","0,1212","-3.3","0,0406","-3.3","0,0406","-5.0","0,0405","-6.7","0,0312","-8.9","0,0131","2098.6","","2098.6","0","219.5",",0","73.3","X","180",",0","14.93","0","23.97","0","5.90","0","195276",",X","315","X","22.4","X"
"USW00023043","1971","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","865.8","","865.8","0","50","0","27","0","9","","7","0","2","0","108","0","4","0","243","0","97","0","-20.0","0,0105,","51",",0,1205,+","58",",0,0221,","30.7",",0,0923,","41.1","0,0705,","0.0","0,1020","-2.2","0,1031","-4.4","0,1120","-8.3","0,1209","-8.9","0,1218","-2.2","0,0407","-2.2","0,0407","-6.7","0,0319","-6.7","0,0319","-12.8","0,0303","1956.1","","1956.1","0","255.3",",0","76.1","X","276",",0","15.30","0","24.26","0","6.34","0","204372",",X","225","X","21.0","X"
"USW00023043","1972","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","873.8","","873.8","X","62","X","31","X","5","","5","X","1","X","111","X","4","X","250","X","84","X","-18.9","X,0105,","51",",X,1216,+","97",",X,1214,","108.5",",X,0720,","40.0","X,0731,","-3.3","0,1031","-3.3","0,1031","-5.6","0,1101","-6.7","0,1122","-11.1","X,1206","0.0","0,0422","-3.3","0,0401","-6.1","0,0331","-6.7","0,0214","-9.4","0,0212","1812.7","","1812.7","X","419.7",",X","","","252",",X","15.53","X","24.49","X","6.56","X","","","","","",""
"USW00023043","2009","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","","","","","","","","","","","","","0","H","23","H","","","","","","","-4.4","H,0128,","","","","","","","","","-0.6","H,1210","-2.2","H,1224","","","","","","","0.0","H,0405","-4.4","H,0128","-4.4","H,0128","","","","","","","","","","","","","","","","","","","8.25","H","","","","","",""
