"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013993","1966","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","693.9","","693.9","X","75","X","42","X","6","","2","X","5","X","128","X","27","X","193","X","48","X","-25.0","X,0129,","178",",X,1229,+","127",",X,1227,","65.5",",X,0626,","37.8","X,0718,","-0.6","X,1010","-3.3","X,1016","-8.3","X,1102","-8.3","X,1102","-10.0","X,1103","0.0","X,0502","-6.7","X,0421","-6.7","X,0421","-6.7","X,0421","-13.3","X,0307","2563.5","","2563.5","X","527.1",",X","239",",X","12.43","X","19.76","X","5.10","X","320","X","","","","","19.7","X","","","",""
"USW00013993","1967","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","538.9","","538.9","X","97","X","63","X","16","","5","X","4","X","118","X","22","X","185","X","26","X","-20.6","X,0308,","152",",X,0128,+","152",",X,0126,","50.3",",X,0605,","36.7","X,0525,","-1.1","X,0928","-2.2","X,1019","-4.4","X,1028","-7.8","X,1107","-12.2","X,1222","-1.1","X,0427","-2.8","X,0424","-6.1","X,0318","-7.2","X,0316","-20.6","X,0308","2811.6","","2811.6","X","951.1",",X","397",",X","11.86","X","18.50","X","5.22","X","","","","","","","","","","","",""
"USW00013993","1968","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","686.1","","686.1","X","89","X","58","X","12","","3","X","6","X","128","X","28","X","182","X","34","X","-25.6","X,0107,","102",",X,0101,","38",",X,0229,","60.7",",X,0716,","35.6","X,0807,","-1.7","X,1004","-3.3","X,1029","-6.7","X,1109","-6.7","X,1109","-8.9","X,1112","0.0","X,0521","-2.2","X,0409","-5.6","X,0405","-6.7","X,0324","-8.9","X,0323","2963.1","","2963.1","X","843.4",",X","93",",X","12.11","X","18.51","X","5.71","X","290","X","","","","","18.3","X","","","",""
"USW00013993","1969","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","845.4","","845.4","X","99","X","62","X","","","3","X","4","X","117","X","22","X","193","X","49","X","-22.2","X,0201,","","","102",",X,0126,","60.7",",X,0622,","38.9","X,0713,","-3.3","X,1014","-3.3","X,1014","-4.4","X,1017","-6.7","X,1028","-9.4","X,1226","0.0","X,0406","-3.9","X,0330","-7.8","X,0329","-7.8","X,0329","-10.6","X,0311","2936.1","","2936.1","X","758.1",",X","273",",X","12.65","X","18.65","X","6.65","X","240","X","","","","","20.6","X","","","",""
"USW00013993","1970","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","985.0","","985.0","X","95","X","58","X","","","1","X","6","X","112","X","20","X","173","X","69","X","-21.7","X,0121,","","","25",",X,0311,","65.3",",X,0922,","39.4","X,0731,","-1.1","X,1016","-2.8","X,1101","-6.1","X,1115","-10.6","X,1123","-10.6","X,1123","0.0","X,0409","-6.1","X,0402","-6.1","X,0402","-7.8","X,0315","-13.9","X,0220","2860.5","","2860.5","X","915.2",",X","38",",X","13.41","X","19.77","X","7.06","X","280","X","","","","","20.6","X","","","",""
"USW00013993","1971","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","664.5","","664.5","X","93","X","58","X","","","","","7","X","121","X","27","X","199","X","40","X","-28.9","X,0106,","","","","","74.4",",X,0711,","36.7","X,0626,+","0.0","X,1009","-5.0","X,1106","-5.0","X,1106","-8.3","X,1107","-9.4","X,1213","-2.2","X,0407","-2.2","X,0407","-4.4","X,0324","-7.8","X,0310","-11.7","X,0303","2815.1","","2815.1","X","718.7",",X","","","12.19","X","18.69","X","5.69","X","350","X","","","","","20.6","X","","","",""
"USW00013993","1972","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","703.7","","703.7","X","93","X","60","X","","","","","11","X","132","X","35","X","170","X","48","X","-26.1","X,1211,+","","","","","53.3",",X,0803,","37.8","X,0609,+","0.0","X,0930","-2.2","X,1018","-7.8","X,1019","-7.8","X,1019","-10.0","X,1204","-1.7","X,0408","-4.4","X,0404","-4.4","X,0404","-7.2","X,0308","-8.9","X,0305","2902.3","","2902.3","X","835.7",",X","","","11.47","X","17.54","X","5.40","X","130","X","","","","","15.6","X","","","",""
"USW00013993","1973","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","708.5","","708.5","X","101","X","74","X","","","","","8","X","101","X","27","X","167","X","44","X","-25.0","X,0109,","","","","","96.0",",X,0808,","36.7","X,0625,","0.0","X,1029","-4.4","X,1105","-4.4","X,1105","-8.9","X,1206","-8.9","X,1206","-2.2","X,0413","-2.2","X,0413","-4.4","X,0222","-9.4","X,0217","-9.4","X,0217","3092.8","","3092.8","X","1412.7",",X","","","12.48","X","17.94","X","7.01","X","300","X","","","","","15.6","X","","","",""
"USW00013993","1974","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","583.8","","583.8","X","81","X","55","X","","","","","9","X","118","X","21","X","177","X","38","X","-31.7","X,0112,","","","","","118.1",",X,0517,","40.6","X,0721,","-0.6","X,0922","-2.2","X,1007","-7.2","X,1115","-7.2","X,1115","-8.9","X,1202","-0.6","X,0417","-2.2","X,0325","-8.3","X,0324","-8.3","X,0324","-9.4","X,0321","2812.3","","2812.3","X","748.0",",X","","","11.86","X","18.29","X","5.42","X","170","X","","","","","15.6","X","","","",""
"USW00013993","1975","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","","","","","","","","","30","X","181","X","59","X","","","","","","","","","38.3","X,0821,","","","","","","","","","","","","","","","","","","","","","3119.7","","3119.7","X","","","","","","","18.36","X","","","","","","","","","","","","","",""
"USW00013993","1976","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","637.8","","637.8","X","63","X","43","X","15","","8","X","9","X","128","X","24","X","165","X","44","X","-23.3","X,1231,","127",",X,0203,","127",",X,0202,","63.2",",X,0925,","36.1","X,0810,+","-1.1","X,1008","-4.4","X,1017","-4.4","X,1017","-6.7","X,1104","-9.4","X,1108","-1.1","X,0503","-9.4","X,0316","-9.4","X,0316","-9.4","X,0316","-9.4","X,0316","","","","","562.5",",X","405",",X","11.58","X","18.24","X","4.93","X","","","","","","","","","","","",""
"USW00013993","1977","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","765.1","","765.1","X","92","X","67","X","46","","6","X","18","X","107","X","39","X","179","X","38","X","-24.4","X,0116,+","152",",X,0123,","51",",X,1208,+","112.0",",X,0912,","37.2","X,0706,","-1.1","X,1013","-3.3","X,1111","-5.6","X,1121","-11.1","X,1125","-11.1","X,1125","0.0","X,0406","-2.2","X,0322","-5.0","X,0306","-6.7","X,0301","-8.9","X,0216","3193.1","","3193.1","X","1099.2",",X","329",",X","12.31","X","17.92","X","6.71","X","","","","","","","","","","","",""
"USW00013993","1978","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","814.8","","814.8","X","95","X","68","X","58","","12","X","21","X","124","X","59","X","164","X","55","X","-26.7","X,0218,","406",",X,0305,+","216",",X,0302,","107.7",",X,0917,","36.7","X,0813,+","0.0","X,1028","-2.2","X,1119","-4.4","X,1121","-7.2","X,1128","-9.4","X,1203","-0.6","X,0327","-6.7","X,0326","-6.7","X,0326","-6.7","X,0326","-17.2","X,0309","3503.5","","3503.5","X","955.8",",X","1217",",X","10.88","X","16.46","X","5.29","X","","","","","","","","","","","",""
"USW00013993","1979","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","594.3","","594.3","X","93","X","62","X","56","","9","X","30","X","131","X","49","X","159","X","19","X","-30.6","X,0201,","457",",X,0116,+","114",",X,0113,","47.5",",X,0728,","35.0","X,0805,","-1.7","X,1010","-3.9","X,1013","-4.4","X,1107","-10.0","X,1201","-10.0","X,1201","-4.4","X,0406","-4.4","X,0406","-4.4","X,0406","-8.3","X,0315","-10.6","X,0226","3609.7","","3609.7","X","793.1",",X","589",",X","10.00","X","15.89","X","4.10","X","","","","","","","","","","","",""
"USW00013993","1980","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","869.2","","869.2","X","80","X","46","X","43","","10","X","8","X","125","X","33","X","173","X","64","X","-23.9","X,0131,","178",",X,0209,+","102",",X,0204,","54.9",",X,1207,","41.7","X,0730,","-2.2","X,1012","-2.2","X,1012","-5.6","X,1029","-7.2","X,1118","-8.9","X,1125","-1.1","X,0413","-2.2","X,0318","-5.0","X,0314","-8.3","X,0306","-12.8","X,0305","3090.4","","3090.4","X","703.6",",X","602",",X","11.95","X","18.26","X","5.65","X","","","","","","","","","","","",""
"USW00013993","1981","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2872.8","","2872.8","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013993","1997","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","619.4","","619.4","M","126","S","64","S","","","","","8","M","131","M","32","M","157","M","33","M","-23.9","M,0128,","","","","","73.9",",S,0411,","36.7","M,0725,","-1.1","M,1026","-5.6","M,1027","-5.6","M,1027","-6.7","M,1111","-8.9","M,1115","-2.2","M,0417","-2.2","M,0417","-4.4","M,0407","-8.3","M,0315","-9.4","M,0314","","","","","859.3",",S","","","11.27","M","17.08","M","5.45","M","","","","","","","","","","","",""
"USW00013993","1998","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","825.9","","825.9","W","","","","","","","","","4","W","103","W","22","W","178","W","43","W","-22.8","W,0312,","","","","","","","36.1","W,0824,+","-0.6","W,1105","-2.2","W,1106","-4.4","W,1208","-7.8","W,1220","-15.0","W,1221","0.0","W,0418","-3.9","M,0321","-5.6","M,0314","-6.7","M,0313","-22.8","M,0312","2926.7","","2926.7","W","","","","","13.29","W","18.73","W","7.85","W","","","","","","","","","","","",""
"USW00013993","1999","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.9","W","642.8","","642.8","W","116","W","60","W","","","","","3","W","113","W","16","W","184","W","34","W","-25.0","W,0109,","","","","","42.7",",W,0927,","37.8","W,0729,","-0.6","W,0921","-2.8","W,1018","-5.0","W,1024","-8.3","W,1205","-10.0","W,1206","-1.1","W,0418","-5.6","W,0326","-5.6","W,0326","-7.2","W,0213","-9.4","W,0114","2624.0","","2624.0","W","751.3",",W","","","12.77","W","18.97","W","6.58","W","","","210","W","210","W","","","20.6","W","24.1","W"
"USW00013993","2000","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","4.0","W","","","","","111","W","52","W","","","","","","","","","","","","","","","","","","","","","94.2",",W,0819,","","","","","","","","","","","","","","","","","","","","","","","2541.2","","2541.2","W","779.3",",W","","","","","","","","","","","20","W","20","W","","","21.5","W","25.9","W"
"USW00013993","2001","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.8","W","706.4","","706.4","W","122","W","68","W","","","","","4","W","124","W","22","W","185","W","34","W","-24.4","W,0102,","","","","","58.9",",W,0605,","36.1","W,0707,","0.0","W,1006","-3.9","W,1026","-7.2","W,1027","-7.2","W,1027","-11.7","W,1224","-1.1","W,0418","-2.8","W,0401","-7.8","W,0327","-7.8","W,0327","-8.9","W,0303","","","","","1158.9",",W","","","12.30","W","18.29","W","6.30","W","","","180","W","180","W","","","22.8","W","29.5","W"
"USW00013993","2002","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","4.0","W","892.4","","892.4","W","87","W","48","W","","","","","0","W","138","W","16","W","172","W","65","W","-16.7","W,0304,+","","","","","45.0",",W,0511,","38.3","W,0726,+","-1.7","W,1013","-2.2","W,1031","-4.4","W,1102","-6.7","W,1124","-9.4","W,1128","-1.1","W,0405","-4.4","W,0404","-4.4","W,0404","-6.7","W,0326","-13.3","W,0322","2736.4","","2736.4","W","552.8",",W","","","12.60","W","19.38","W","5.82","W","","","330","W","330","W","","","21.9","W","26.8","W"
"USW00013993","2003","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.8","W","722.1","","722.1","W","106","W","51","W","","","","","6","W","122","W","26","W","183","W","53","W","-22.8","W,0123,","","","","","75.4",",W,0831,","41.1","W,0825,","0.0","W,0929","-5.6","W,1106","-5.6","W,1106","-6.7","W,1123","-8.9","W,1129","-3.3","W,0410","-3.3","W,0410","-5.6","W,0409","-8.3","W,0330","-10.0","W,0310","3088.3","","3088.3","W","681.4",",W","","","12.05","W","18.67","W","5.43","W","","","260","W","50","W","","","19.2","W","22.8","W"
"USW00013993","2004","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","4.0","W","524.3","","524.3","W","112","W","56","W","","","","","11","W","112","W","29","W","173","W","9","W","-22.2","W,0208,","","","","","64.3",",W,0716,","35.0","W,0803,+","-2.2","W,1002","-2.2","W,1002","-6.1","W,1124","-6.7","W,1125","-10.6","W,1201","-0.6","W,0503","-3.3","W,0411","-7.2","W,0312","-7.2","W,0312","-11.7","W,0216","2906.2","","2906.2","W","776.8",",W","","","11.82","W","17.92","W","5.72","W","","","340","W","340","W","","","24.1","W","30.8","W"
"USW00013993","2005","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.7","X","772.2","","772.2","X","92","X","56","X","","","","","3","X","126","X","31","X","176","X","41","X","-26.1","X,1209,","","","","","96.0",",X,0818,","36.7","X,0723,","0.0","X,1008","-3.9","X,1025","-4.4","X,1110","-10.6","X,1116","-10.6","X,1116","-1.7","X,0503","-6.1","X,0402","-6.1","X,0402","-8.9","X,0314","-8.9","X,0314","2842.1","","2842.1","X","990.3",",X","","","12.37","X","18.53","X","6.22","X","","","290","X","280","X","","","22.8","X","25.0","X"
"USW00013993","2006","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.9","W","764.3","","764.3","X","80","X","50","X","","","","","0","X","112","X","6","X","173","X","47","X","-15.6","X,0218,","","","","","60.5",",X,0825,","38.3","X,0730,+","0.0","X,1011","-4.4","X,1013","-4.4","X,1013","-7.8","X,1102","-8.9","X,1120","0.0","X,0409","-5.0","X,0326","-5.0","X,0326","-6.7","X,0322","-8.9","X,0303","2621.2","","2621.2","X","751.2",",X","","","13.37","X","19.91","X","6.83","X","","","330","X","300","X","","","17.4","X","20.1","X"
"USW00013993","2007","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.7","W","814.4","","814.4","X","93","X","49","X","","","","","4","X","136","X","41","X","189","X","45","X","-20.0","X,0216,+","","","","","104.6",",X,0824,","37.2","X,0815,","-1.7","X,1023","-3.3","X,1028","-5.0","X,1101","-6.7","X,1107","-9.4","X,1122","-1.7","X,0415","-6.7","X,0409","-6.7","X,0409","-6.7","X,0409","-10.0","X,0304","2918.5","","2918.5","X","927.7",",X","","","12.16","X","18.42","X","5.90","X","","","320","X","190","X","","","18.3","X","21.5","X"
"USW00013993","2008","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.8","W","583.2","","583.2","X","108","X","65","X","","","","","14","X","137","X","35","X","167","X","18","X","-24.4","X,0119,","","","","","57.4",",X,0612,","35.6","X,0804,","-1.1","X,1016","-4.4","X,1027","-4.4","X,1027","-6.7","X,1118","-12.2","X,1121","-4.4","X,0414","-4.4","X,0414","-4.4","X,0414","-6.7","X,0324","-15.0","X,0308","3341.3","","3341.3","X","941.6",",X","","","10.48","X","16.64","X","4.32","X","","","210","X","180","X","","","24.1","X","34.0","X"
"USW00013993","2009","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.7","W","521.9","","521.9","X","102","X","63","X","","","","","8","X","129","X","30","X","164","X","19","X","-22.2","X,0115,","","","","","55.1",",X,0515,","36.7","X,0623,","0.0","X,1009","-2.2","X,1018","-5.6","X,1130","-6.7","X,1203","-10.0","X,1204","-1.7","X,0414","-2.2","X,0411","-4.4","X,0407","-8.3","X,0312","-10.6","X,0311","3151.2","","3151.2","X","922.5",",X","","","11.07","X","17.12","X","5.03","X","","","170","X","150","X","","","20.1","X","31.3","X"
"USW00013993","2010","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.6","W","797.4","","797.4","X","102","X","63","X","","","","","12","X","124","X","41","X","179","X","34","X","-27.2","X,0104,","","","","","61.7",",X,0820,","36.1","X,0812,","0.0","X,1019","-2.2","X,1029","-5.0","X,1105","-8.3","X,1125","-11.1","X,1205","0.0","X,0409","-3.3","X,0322","-8.3","X,0304","-8.3","X,0304","-10.6","X,0303","3307.8","","3307.8","X","1010.9",",X","","","11.74","X","17.49","X","6.00","X","","","300","X","300","X","","","23.2","X","30.4","X"
"USW00013993","2011","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3189.5","","3189.5","","","","","","","","","","","","","","200","X","190","X","","","19.7","X","25.0","X"
"USW00013993","2012","39.7736","-94.9233","249.3","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","3.6","X","851.0","","851.0","X","89","X","48","X","","","","","0","X","113","X","14","X","198","X","66","X","-16.7","X,0212,","","","","","40.6",",X,1111,","40.0","X,0707,","-0.6","X,0923","-2.2","X,1005","-5.6","X,1007","-6.7","X,1027","-10.0","X,1126","-5.6","X,0309","-5.6","X,0309","-5.6","X,0309","-7.8","X,0225","-16.7","X,0212","","","","","591.8",",X","","","13.79","X","20.96","X","6.61","X","","","320","X","150","X","","","21.0","X","29.5","X"
