"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093814","1985","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","4.1","X","585.3","","585.3","0","132","0","83","0","50","","12","0","10","0","100","0","44","0","184","0","10","0","-29.4","0,0120,","203",",0,0216,+","152",",0,0212,","109.2",",0,1020,","33.3","0,0909,+","-0.6","0,1108","-3.9","0,1121","-4.4","0,1123","-10.6","0,1202","-10.6","0,1202","-3.9","0,0410","-3.9","0,0410","-4.4","0,0409","-6.7","0,0228","-12.8","0,0216","2696.6","","2696.6","0","1121.5",",0","730",",0","11.98","0","17.18","0","6.79","0","140951",",X","210","X","","","","","180","X","16.1","X","","","","","27.2","X"
"USW00093814","1986","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","4.1","X","660.9","","660.9","0","115","0","68","0","15","","5","0","1","0","92","0","17","0","176","0","19","0","-18.3","0,0128,","152",",0,0215,","117",",0,0214,","40.1",",0,0911,","34.4","0,0725,","-0.6","0,1020","-2.8","0,1112","-8.9","0,1113","-8.9","0,1113","-8.9","0,1113","0.0","0,0503","-5.0","0,0423","-5.0","0,0423","-8.3","0,0322","-8.9","0,0321","2723.7","","2723.7","0","855.5",",0","401",",0","12.61","0","17.92","0","7.29","0","144545",",X","310","X","","","","","225","X","16.5","X","","","","","28.8","X"
"USW00093814","1987","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.7","X","701.8","","701.8","0","116","0","73","0","4","","4","0","1","0","99","0","12","0","176","0","24","0","-18.3","0,0124,","203",",0,0331,","193",",0,0330,","46.0",",0,0701,","36.1","0,0822,","-1.7","0,1004","-3.3","0,1021","-5.0","0,1022","-8.3","0,1121","-10.0","0,1230","-2.2","0,0404","-2.2","0,0404","-4.4","0,0401","-6.7","0,0310","-10.6","0,0209","2702.5","","2702.5","0","828.9",",0","393",",0","12.89","0","18.70","0","7.08","0","151604",",X","240","X","","","","","225","X","15.6","X","","","","","26.2","X"
"USW00093814","1988","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","4.3","X","684.3","","684.3","0","114","0","76","0","12","","6","0","2","0","122","0","28","0","164","0","46","0","-19.4","0,0106,","76",",0,0213,+","71",",0,0211,","72.4",",0,0720,","39.4","0,0709,","-0.6","0,1008","-3.3","0,1012","-5.0","0,1029","-6.7","0,1202","-11.7","0,1211","0.0","0,0425","-3.3","0,0420","-4.4","0,0319","-7.2","0,0316","-10.0","0,0226","2935.5","","2935.5","0","1015.5",",0","381",",0","11.85","0","18.09","0","5.61","0","169288",",X","210","X","","","","","270","X","17.4","X","","","","","25.2","X"
"USW00093814","1989","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","4.1","X","591.8","","591.8","0","142","0","92","0","23","","6","0","9","0","111","0","28","0","159","0","12","0","-28.9","0,1222,","127",",0,1228,+","178",",0,1215,","54.1",",0,0329,","35.0","0,0711,","-0.6","0,1022","-2.2","0,1103","-6.1","0,1117","-6.7","0,1123","-10.0","0,1209","-0.6","0,0412","-5.0","0,0411","-5.0","0,0411","-7.8","0,0307","-12.8","0,0224","2851.0","","2851.0","0","1261.2",",0","594",",0","11.70","0","17.01","0","6.39","0","128718",",X","300","X","","","","","225","X","15.6","X","","","","","22.6","X"
"USW00093814","1990","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","4.3","X","576.4","","576.4","0","135","0","94","0","8","","4","0","0","0","89","0","6","0","171","0","14","0","-15.0","0,1224,","203",",0,1228,","191",",0,1227,","72.1",",0,0215,","35.6","0,0709,","0.0","0,1019","-2.2","0,1107","-5.0","0,1130","-7.8","0,1205","-15.0","0,1224","-1.7","0,0418","-4.4","0,0408","-4.4","0,0408","-6.7","0,0320","-11.7","0,0226","2729.7","","2729.7","0","1462.7",",0","487",",0","13.42","0","18.91","0","7.93","0","131636",",X","290","X","","","","","180","X","15.6","X","","","","","22.6","X"
"USW00093814","1991","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","4.4","X","814.5","","814.5","0","139","0","82","0","10","","4","0","0","0","93","0","12","0","172","0","28","0","-16.7","0,0122,","25",",0,1108,+","41",",0,1107,+","62.5",",0,1202,","37.2","0,0803,","0.0","0,1016","-3.3","0,1102","-7.8","0,1103","-7.8","0,1103","-8.9","0,1104","0.0","0,0402","-4.4","0,0331","-4.4","0,0331","-7.2","0,0226","-16.1","0,0216","2461.6","","2461.6","0","1019.2",",0","238",",0","13.46","0","18.67","0","8.24","0","132336",",X","230","X","","","","","","","17.4","X","","","","","",""
"USW00093814","1992","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.9","X","385.4","","385.4","0","154","0","76","0","5","","7","0","2","0","95","0","14","0","159","0","1","0","-20.0","0,0116,","51",",0,0311,+","41",",0,0404,","58.4",",0,0618,","32.2","0,0709,","-1.1","0,1017","-5.6","0,1019","-5.6","0,1019","-8.9","0,1205","-8.9","0,1205","-1.7","0,0405","-5.0","0,0403","-5.0","0,0403","-8.9","0,0316","-8.9","0,0316","2685.2","","2685.2","0","953.1",",0","428",",0","11.85","0","16.93","0","6.76","0","121943",",X","210","X","","","","","225","X","13.9","X","","","","","26.7","X"
"USW00093814","1993","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.9","X","626.4","","626.4","0","155","0","85","0","29","","11","0","1","0","106","0","27","0","154","0","27","0","-18.9","0,0218,","178",",0,0227,+","170",",0,0225,","52.1",",0,0812,","37.2","0,0728,","-0.6","0,0930","-2.8","0,1030","-4.4","0,1107","-8.9","0,1212","-8.9","0,1212","-0.6","0,0422","-5.6","0,0319","-5.6","0,0319","-9.4","0,0318","-9.4","0,0318","2826.7","","2826.7","0","984.4",",0","931",",0","12.00","0","17.35","0","6.64","0","135893",",X","20","X","","","","","360","X","13.0","X","","","","","20.6","X"
"USW00093814","1994","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.5","X","549.5","","549.5","0","123","0","74","0","18","","6","0","6","0","94","0","22","0","163","0","14","0","-31.1","0,0119,","178",",0,0119,+","145",",0,0309,","52.3",",0,0626,","35.6","0,0621,+","0.0","0,1025","-2.2","0,1122","-5.6","0,1123","","","","","-1.1","0,0502","-2.2","0,0407","-4.4","0,0319","-8.9","0,0317","-8.9","0,0317","3095.2","","3095.2","0","973.7",",0","528",",0","12.19","0","17.68","0","6.69","0","140360","1,","240","X","","","","","270","X","13.4","X","","","","","20.0","X"
"USW00093814","1995","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","4.0","X","661.4","","661.4","0","132","0","80","0","35","","8","0","2","0","108","0","33","0","170","0","34","0","-20.6","0,0212,","152",",0,0204,+","147",",0,0128,","89.4",",0,0805,","36.1","0,0714,","-1.1","0,1016","-3.3","0,1103","-6.1","0,1104","-9.4","0,1105","-9.4","0,1105","-6.1","0,0405","-6.1","0,0405","-6.1","0,0405","-7.2","0,0309","-13.9","0,0213","2570.0","","2570.0","0","1108.7",",0","822",",0","11.88","0","17.39","0","6.37","0","128666","2,X","","","","","","","","","","","","","","","",""
"USW00093814","1996","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.5","X","497.0","","497.0","0","147","0","87","0","","","","","4","0","123","0","34","0","155","0","11","0","-23.9","0,0204,","","","","","65.8",",0,0515,","33.9","0,0821,","-1.1","0,1019","-5.0","0,1102","-5.0","0,1102","-7.2","0,1103","-8.9","0,1112","-0.6","0,0513","-5.0","0,0410","-5.0","0,0410","-7.2","0,0407","-10.0","0,0321","3282.4","","3282.4","0","1357.5",",0","","","11.03","0","16.32","0","5.75","0","","","","","170","X","170","X","","","","","18.3","X","22.8","X","",""
"USW00093814","1997","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.5","X","455.1","","455.1","0","125","0","71","0","8","","5","0","5","0","102","0","18","0","144","0","15","0","-18.9","0,0113,+","76",",0,0208,","74",",0,0109,","53.3",",0,0301,","36.7","0,0727,","-3.9","0,1022","-3.9","0,1022","-5.0","0,1028","-8.9","0,1117","-8.9","0,1117","0.0","0,0516","-3.9","0,0418","-4.4","0,0410","-9.4","0,0409","-9.4","0,0409","3019.9","","3019.9","0","1019.8",",0","341",",0","11.33","0","16.73","0","5.94","0","","","","","280","X","280","X","","","","","20.1","X","24.6","X","",""
"USW00093814","1998","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.2","X","663.0","","663.0","0","144","0","88","0","11","","6","0","0","0","90","0","9","0","169","0","15","0","-13.9","0,0312,","356",",0,0206,","300",",0,0204,","77.2",",0,0611,","35.0","0,0914,","0.0","0,1022","-2.8","0,1023","-6.1","0,1121","-6.7","0,1215","-11.1","0,1222","-0.6","0,0420","-2.8","0,0324","-4.4","0,0323","-10.0","0,0313","-10.0","0,0313","2601.4","","2601.4","0","1305.9",",0","769",",0","13.44","0","18.71","0","8.17","0","","","","","70","X","310","X","","","","","17.0","X","26.4","X","",""
"USW00093814","1999","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.6","X","605.8","","605.8","0","121","0","70","0","25","","7","0","5","0","99","0","17","0","180","0","33","0","-22.2","0,0105,","127",",0,0111,+","132",",0,0309,","47.8",",0,1009,","38.3","0,0730,","-1.7","0,1021","-2.2","0,1025","-4.4","0,1117","-7.8","0,1130","-13.3","0,1222","-0.6","0,0330","-2.8","0,0328","-5.0","0,0322","-7.8","0,0312","-10.0","0,0311","2628.7","","2628.7","0","825.2",",0","647",",0","12.64","0","18.66","0","6.61","0","","","","","20","X","250","X","","","","","16.5","X","24.1","X","",""
"USW00093814","2000","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.6","X","491.1","","491.1","0","134","0","75","0","39","","7","0","8","0","111","0","40","0","173","0","4","0","-20.6","0,0127,+","102",",0,0131,+","79",",0,0119,","82.0",",0,0103,","32.2","0,0902,+","-0.6","0,1007","-2.2","0,1117","-4.4","0,1119","-8.3","0,1121","-10.6","0,1122","-5.0","0,0409","-5.0","0,0409","-5.0","0,0409","-8.3","0,0206","-10.0","0,0205","2601.6","","2601.6","0","1164.7",",0","446",",0","11.71","0","17.13","0","6.29","0","","","","","290","X","290","X","","","","","18.3","X","23.7","X","",""
"USW00093814","2001","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.4","X","555.2","","555.2","0","133","0","91","0","11","","3","0","1","0","97","0","18","0","169","0","9","0","-17.8","0,0121,","76",",0,0120,+","71",",0,0120,","79.0",",0,0718,","32.8","0,0808,+","-0.6","0,1007","-2.2","0,1028","-5.6","0,1221","-9.4","0,1225","-9.4","0,1225","0.0","0,0425","-3.3","0,0418","-6.1","0,0327","-8.9","0,0326","-8.9","0,0326","3015.2","","3015.2","0","1183.5",",0","232",",0","12.60","0","18.01","0","7.19","0","","","","","290","X","310","X","","","","","21.5","X","27.3","X","",""
"USW00093814","2002","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.6","X","767.5","","767.5","0","124","0","78","0","18","","6","0","0","0","102","0","13","0","159","0","37","0","-13.9","0,0304,","102",",0,1206,+","84",",0,0106,","64.8",",0,0927,","36.1","0,0804,+","-0.6","0,1101","-3.3","0,1102","-5.6","0,1118","-7.2","0,1128","","","-1.1","0,0519","-2.8","0,0406","-4.4","0,0323","-8.3","0,0322","-13.9","0,0304","2552.5","","2552.5","0","1162.7",",0","367",",0","12.78","0","18.05","0","7.51","0","","","","","280","X","280","X","","","","","20.1","X","25.0","X","",""
"USW00093814","2003","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.5","X","452.8","","452.8","0","150","0","92","0","46","","13","0","2","0","107","0","33","0","170","0","5","0","-23.9","0,0127,","102",",0,0117,","117",",0,0116,","63.8",",0,0510,","32.8","0,0708,","0.0","0,1002","-2.2","0,1108","-4.4","0,1114","-6.7","0,1202","-10.6","0,1220","-0.6","0,0423","-2.8","0,0331","-6.7","0,0311","-6.7","0,0311","-10.0","0,0310","3031.2","","3031.2","0","1090.0",",0","855",",0","11.52","0","16.54","0","6.49","0","","","","","290","Z","280","Z","","","","","18.3","Z","22.8","Z","",""
"USW00093814","2004","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.7","X","502.2","","502.2","0","145","0","90","0","27","","8","0","4","0","97","0","23","0","168","0","4","0","-24.4","0,0131,","229",",0,1228,+","173",",0,1222,","92.5",",0,1018,","32.2","0,0828,+","-0.6","0,1108","-3.3","0,1125","-5.0","0,1204","-9.4","0,1215","-9.4","0,1215","0.0","0,0504","-2.2","0,0406","-7.8","0,0323","-7.8","0,0323","-9.4","0,0216","2751.0","","2751.0","0","1228.2",",0","701",",0","12.24","0","17.21","0","7.27","0","","","","","350","X","350","X","","","","","17.4","X","23.7","X","",""
"USW00093814","2005","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.6","X","739.6","","739.6","0","126","0","74","0","19","","5","0","1","0","103","0","24","0","172","0","30","0","-18.3","0,0124,","127",",0,1208,+","130",",0,1208,","75.9",",0,0830,","36.1","0,0813,+","0.0","0,1028","-2.2","0,1029","-7.2","0,1117","-7.2","0,1117","-9.4","0,1118","-1.1","0,0503","-2.2","0,0321","-7.2","0,0314","-7.2","0,0314","-9.4","0,0310","2681.3","","2681.3","0","1003.3",",0","549",",0","12.70","0","17.96","0","7.45","0","","","","","280","X","290","X","","","","","20.1","X","23.2","X","",""
"USW00093814","2006","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.7","W","598.1","","598.1","0","137","0","93","0","8","","3","0","0","0","88","0","9","0","154","0","25","0","-16.1","0,0219,","102",",0,0321,","107",",0,0321,","60.2",",0,0922,","34.4","0,0719,+","0.0","0,1013","-2.2","0,1015","-6.7","0,1103","-6.7","0,1103","-10.0","0,1204","-1.1","0,0409","-3.9","0,0327","-5.6","0,0323","-10.0","0,0322","-10.0","0,0322","2599.0","","2599.0","0","1181.8",",0","255",",0","13.07","0","18.28","0","7.86","0","","","","","320","X","220","X","","","","","18.3","X","34.0","X","",""
"USW00093814","2007","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.6","W","888.8","","888.8","0","115","0","70","0","21","","6","0","6","0","106","0","25","0","188","0","54","0","-18.9","0,0206,","152",",0,0217,+","163",",0,0206,","68.3",",0,1023,","38.3","0,0824,+","-0.6","0,1029","-2.8","0,1107","-4.4","0,1116","-7.8","0,1130","-10.0","0,1206","-0.6","0,0414","-2.2","0,0409","-4.4","0,0407","-6.7","0,0318","-13.9","0,0219","2688.6","","2688.6","0","932.8",",0","541",",0","13.38","0","19.08","0","7.67","0","","","","","320","X","250","X","","","","","18.3","X","23.7","X","",""
"USW00093814","2008","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.6","W","594.8","","594.8","0","129","0","75","0","17","","6","0","0","0","113","0","28","0","170","0","25","0","-16.7","0,0125,+","279",",0,0309,","178",",0,0307,","82.6",",0,0318,","35.0","0,0903,+","0.0","0,1028","-3.9","0,1030","-6.1","0,1118","-7.8","0,1119","-11.1","0,1122","-0.6","0,0415","-3.3","0,0325","-5.0","0,0323","-14.4","0,0309","-14.4","0,0309","2778.2","","2778.2","0","1160.9",",0","611",",0","12.02","0","17.61","0","6.43","0","","","","","190","X","230","X","","","","","24.1","X","33.1","X","",""
"USW00093814","2009","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.4","W","474.1","","474.1","0","142","0","87","0","25","","7","0","4","0","94","0","27","0","159","0","4","0","-21.1","0,0116,","203",",0,0205,+","130",",0,0203,","67.3",",0,0625,","32.8","0,0827,+","-2.2","0,1018","-2.2","0,1018","-4.4","0,1204","-7.2","0,1205","-8.9","0,1206","-0.6","0,0409","-2.8","0,0320","-6.1","0,0304","-12.8","0,0303","-12.8","0,0303","2754.5","","2754.5","0","1096.2",",0","681",",0","12.02","0","17.13","0","6.91","0","","","","","30","X","230","X","","","","","20.1","X","25.0","X","",""
"USW00093814","2010","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.3","W","801.9","","801.9","0","118","0","62","0","55","","13","0","1","0","111","0","45","0","185","0","35","0","-17.8","0,1215,","381",",0,0216,+","211",",0,0215,","66.5",",0,1125,","37.2","0,0804,","-0.6","0,1022","-3.9","0,1106","-5.6","0,1107","-11.1","0,1206","-11.1","0,1206","0.0","0,0428","-2.2","0,0327","-6.1","0,0307","-7.2","0,0305","-11.1","0,0219","2841.7","","2841.7","0","932.1",",0","1259",",0","12.49","0","18.02","0","6.96","0","","","","","270","X","270","X","","","","","17.9","X","25.9","X","",""
"USW00093814","2011","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.5","W","728.2","","728.2","X","148","X","99","X","26","","4","X","2","X","93","X","22","X","161","X","36","X","-22.2","X,0122,","127",",X,0121,+","142",",X,0120,","95.5",",X,0926,","37.8","X,0903,","0.0","X,1022","-2.2","X,1029","-4.4","X,1118","-7.8","X,1210","-8.9","X,1211","-2.8","X,0401","-2.8","X,0401","-10.6","X,0211","-10.6","X,0211","-10.6","X,0211","2846.6","","2846.6","X","1861.4",",X","476",",X","13.09","X","18.19","X","7.98","X","","","","","350","X","350","X","","","","","21.9","X","29.9","X","",""
"USW00093814","2012","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.4","X","780.1","","780.1","X","128","X","73","X","11","","3","X","0","X","92","X","12","X","178","X","44","X","-11.7","X,0115,","127",",X,1230,","74",",X,1229,+","65.8",",X,0902,","40.0","X,0707,+","0.0","X,1008","-3.3","X,1105","-7.2","X,1124","-7.2","X,1124","","","-1.7","X,0412","-2.8","X,0310","-4.4","X,0306","-7.2","X,0220","-8.9","X,0213","2265.2","","2265.2","X","985.5",",X","327",",X","13.90","X","19.68","X","8.12","X","","","","","310","X","300","X","","","","","23.7","X","31.3","X","",""
"USW00093814","2013","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.5","W","621.3","","621.3","W","137","W","74","W","25","","12","W","0","W","119","W","24","W","166","W","11","W","-16.0","W,1212,","130",",W,1211,+","135",",W,1206,","65.3",",W,1006,","35.0","W,0828,","-0.5","W,1022","-2.7","W,1111","-7.1","W,1113","-7.1","W,1113","-9.3","W,1124","-1.6","W,0425","-2.7","W,0405","-5.5","W,0402","-8.3","X,0322","-10.6","X,0217","2798.1","","2798.1","W","1257.7",",W","777",",W","12.19","W","17.26","W","7.11","W","","","","","290","W","280","W","","","","","23.3","W","27.7","W","",""
"USW00093814","2014","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.6","W","578.9","","578.9","W","130","W","85","W","42","","10","W","7","W","112","W","33","W","169","W","8","W","-22.1","W,0122,","180",",W,0125,","135",",W,0121,","56.1",",W,0624,","33.3","W,0827,","-1.6","W,1101","-3.8","W,1102","-6.0","W,1113","-7.7","W,1114","-9.3","W,1115","-2.7","W,0416","-2.7","W,0416","-8.2","W,0326","-8.2","W,0326","-12.7","W,0304","3030.0","","3030.0","W","1075.5",",W","1015",",W","11.49","W","16.90","W","6.09","W","","","","","280","W","190","W","","","","","18.3","W","25.9","W","",""
"USW00093814","2015","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.4","W","621.8","","621.8","W","137","W","86","W","20","","5","W","5","W","87","W","26","W","173","W","16","W","-24.3","W,0220,","250",",W,0221,","160",",W,0216,","56.4",",W,1227,","33.9","W,0904,","-2.1","W,1018","-3.8","W,1114","-6.6","W,1122","","","","","0.0","W,0424","-5.5","W,0329","-5.5","W,0329","-7.1","W,0328","-17.7","W,0306","2969.7","","2969.7","W","1242.5",",W","628",",W","12.81","W","18.22","W","7.40","W","","","","","290","W","190","W","","","","","19.2","W","28.6","W","",""
"USW00093814","2016","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.5","W","801.1","","801.1","W","133","W","85","W","18","","9","W","0","W","95","W","21","W","176","W","29","W","-14.9","W,0118,","100",",W,0215,","74",",W,0214,","45.5",",W,0815,","34.4","W,0724,","-1.0","W,1110","-4.3","W,1113","-4.9","W,1208","-7.1","W,1209","-9.9","W,1214","-0.5","W,0516","-3.2","W,0403","-6.0","W,0215","-11.6","W,0214","-11.6","W,0214","2323.5","","2323.5","W","1129.1",",W","546",",W","13.66","W","18.98","W","8.34","W","","","","","320","W","280","W","","","","","20.1","W","24.6","W","",""
"USW00093814","2017","39.0444","-84.6724","269.1","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","3.8","W","595.3","","595.3","W","142","W","90","W","10","","5","W","0","W","81","W","15","W","177","W","11","W","-16.0","W,1227,+","30",",W,1231,+","64",",W,0105,","58.2",",W,0623,","32.8","W,0816,","0.0","W,1025","-2.7","W,1110","-5.5","W,1120","-7.7","W,1208","-9.3","W,1213","-1.0","W,0508","-8.8","W,0316","-8.8","W,0316","-8.8","W,0316","-9.3","W,0210","2253.4","","2253.4","W","1282.2",",W","296",",W","13.38","W","18.73","W","8.04","W","","","","","360","W","300","W","","","","","20.6","W","27.3","W","",""
