"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00042294","1962","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","393.0","","393.0","0","60","0","26","0","0","","0","0","0","0","31","0","0","0","208","0","60","0","-6.1","0,0124,","0",",0,1231,+","0",",0,1231,+","88.9",",0,1013,","39.4","0,0621,","1690.6","0","0.0","0,1130","-2.8","0,1225","-4.4","0,1230","","","","","0.0","0,0310","-2.2","0,0227","-6.1","0,0124","","","1723.9","","1723.9","0","","","","","527.4",",0","0",",0","14.86","0","22.35","0","7.38","0","39402","0"
"USC00042294","1963","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","401.4","","401.4","0","71","0","41","0","0","","0","0","0","0","32","0","0","0","180","0","50","0","-6.1","0,0114,","0",",0,1231,+","0",",0,1231,+","83.6",",0,0131,","38.3","0,0618,","1529.2","0","0.0","0,1118","-2.2","0,1211","","","","","","","0.0","0,0421","-2.2","0,0315","-5.6","0,0121","","","1673.1","","1673.1","0","","","","","553.3",",0","0",",0","14.47","0","21.18","0","7.76","0","39101","0"
"USC00042294","1964","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","422.5","","422.5","0","52","0","27","0","0","","0","0","0","0","32","0","0","0","196","0","53","0","-3.9","0,1213,","0",",0,1231,+","0",",0,1231,+","69.3",",0,0121,","40.6","0,0712,","1971.9","0","-1.1","0,1117","-2.8","0,1119","","","","","","","-1.1","0,0325","-2.8","0,0113","","","","","1792.1","","1792.1","0","      9.14","0,P,N","     23.19","0,P,N","391.4",",0","0",",0","14.89","0","22.56","0","7.21","0","53899","0"
"USC00042294","1965","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","452.1","","452.1","0","56","0","33","0","0","","0","0","0","0","18","0","0","0","203","0","60","0","-4.4","0,1220,+","0",",0,1231,+","0",",0,1231,+","37.1",",0,0106,","39.4","0,0716,+","2077.4","0","0.0","0,1213","-2.8","0,1217","-4.4","0,1218","","","","","-0.6","0,0224","-2.2","0,0101","","","","","1595.6","","1595.6","0","      9.64","0,P,N","     22.39","0,P,N","396.2",",0","0",",0","14.98","0","22.36","0","7.60","0","54475","0"
"USC00042294","1966","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","556.1","","556.1","0","43","0","25","0","0","","0","0","0","0","29","0","0","0","214","0","75","0","-3.9","0,1228,+","0",",0,1231,+","0",",0,1231,+","38.9",",0,1120,","41.1","0,0615,","2177.1","0","0.0","0,1125","-3.9","0,1228","","","","","","","-3.3","0,0304","-3.3","0,0304","","","","","1583.1","","1583.1","0","      9.77","0,P,N","     23.11","0,P,N","381.3",",0","0",",0","15.65","0","23.45","0","7.85","0","52371","0"
"USC00042294","1967","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","718.1","","718.1","0","57","0","38","0","0","","0","0","0","0","36","0","0","0","193","0","99","0","-5.6","0,1216,","0",",0,1231,+","0",",0,1231,+","55.4",",0,0122,","41.1","0,0815,+","2042.9","0","0.0","0,1126","-5.6","0,1216","-5.6","0,1216","","","","","0.0","0,0401","-4.4","0,0117","-4.4","0,0117","","","1803.5","","1803.5","0","      9.63","0,P,N","     22.78","0,P,N","499.1",",0","0",",0","15.45","0","23.34","0","7.56","0","49537","0"
"USC00042294","1968","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","592.6","","592.6","0","61","0","32","0","0","","0","0","0","0","26","0","0","0","215","0","78","0","-7.2","0,0103,","0",",0,1231,+","0",",0,1231,+","51.6",",0,0130,","41.7","0,0706,+","2191.0","0","-0.6","0,1127","-2.2","0,1203","","","","","","","0.0","0,0201","-5.6","0,0105","-5.6","0,0105","-7.2","0,0103","1422.9","","1422.9","0","","","","","395.7",",0","0",",0","15.75","0","23.47","0","8.02","0","54731","0"
"USC00042294","1969","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","665.6","","665.6","0","68","0","47","0","0","","0","0","0","0","30","0","0","0","209","0","88","0","-3.9","0,1205,+","0",",0,1231,+","0",",0,1231,+","52.1",",0,1220,+","40.6","0,0804,","2095.3","0","-0.6","0,1118","-2.2","0,1201","","","","","","","-0.6","0,0315","-3.9","0,0110","","","","","1668.4","","1668.4","0","      9.72","0,P,N","     23.41","0,P,N","638.1",",0","0",",0","15.79","0","23.45","0","8.12","0","48297","0"
"USC00042294","1970","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","584.0","","584.0","0","71","0","42","0","0","","0","0","0","0","10","0","0","0","206","0","83","0","-3.3","0,0103,","0",",0,1231,+","0",",0,1231,+","56.1",",0,1129,","41.7","0,0705,+","","","0.0","0,1220","","","","","","","","","-0.6","0,0428","-2.8","0,0106","","","","","1401.1","","1401.1","0","      9.28","0,P,N","     23.12","0,P,N","568.1",",0","0",",0","15.95","0","23.72","0","8.19","0","59014","0"
"USC00042294","1971","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","574.2","","574.2","0","65","0","27","0","0","","0","0","0","0","30","0","0","0","184","0","76","0","-3.3","0,1217,+","0",",0,1231,+","0",",0,1231,+","20.8",",0,1225,","42.8","0,0811,","2195.6","0","-0.6","0,1117","-3.3","0,1210","","","","","","","0.0","0,0421","-2.2","0,0306","","","","","1657.6","","1657.6","0","      8.59","0,P,N","     22.25","0,P,N","225.6",",0","0",",0","14.98","0","22.61","0","7.35","0","67623","0"
"USC00042294","1972","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","557.0","","557.0","0","64","0","31","0","0","","0","0","0","0","29","0","1","0","202","0","73","0","-6.1","0,1212,+","0",",0,1231,+","0","T,0,1213,","33.0",",0,1116,","45.0","0,0715,","","","-1.1","0,1123","-2.8","0,1205","-5.6","0,1209","","","","","0.0","0,0203","-3.3","0,0115","","","","","1665.3","","1665.3","0","","","","","374.2",",0","0","T,0","15.24","0","22.50","0","7.97","0","58845","0"
"USC00042294","1973","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","587.2","","587.2","0","86","0","52","0","0","","1","0","0","0","12","0","0","0","200","0","67","0","-3.9","0,0107,","0","T,0,0108,","28",",0,0108,","48.8",",0,1201,","40.6","0,0705,+","2208.1","0","-1.1","0,1104","","","","","","","","","-0.6","0,0128","-3.9","0,0107","","","","","1671.6","","1671.6","0","","","     21.80","0,P,N","714.0",",0","28",",0","15.74","0","22.95","0","8.54","0","66277","0"
"USC00042294","1974","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","649.9","","649.9","0","57","0","34","0","1","","1","0","0","0","14","0","0","0","200","0","90","0","-3.3","0,1225,","25",",0,0104,","25",",0,0104,","48.8",",0,0301,","41.1","0,0725,","2117.0","0","-0.6","0,1129","-2.8","0,1224","","","","","","","-1.1","0,0224","-2.2","0,0109","","","","","1575.7","","1575.7","0","","","     23.45","0,P,N","396.8",",0","25",",0","15.74","0","23.36","0","8.13","0","59880","0"
"USC00042294","1975","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","514.6","","514.6","0","67","0","28","0","0","","0","0","0","0","30","0","0","0","184","0","71","0","-4.4","0,1215,+","0",",0,1231,+","0",",0,1231,+","39.6",",0,0213,","41.7","0,0726,","","","0.0","0,1109","-2.8","0,1122","-4.4","0,1215","","","","","0.0","0,0417","-2.2","0,0130","-4.4","0,0103","","","1712.4","","1712.4","0","","","     22.81","0,P,N","356.3",",0","0",",0","14.83","0","22.34","0","7.32","0","68535","0"
"USC00042294","1976","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","529.5","","529.5","0","40","0","19","0","1","","0","0","0","0","60","0","0","0","229","0","63","0","-6.1","0,0102,","25",",0,0205,","13",",0,0205,","14.0",",0,1231,","41.1","0,0628,","","","-2.2","0,1128","-2.2","0,1128","-4.4","0,1221","","","","","0.0","0,0402","-2.8","0,0126","-4.4","0,0104","","","1612.9","","1612.9","0","","","     23.88","0,P,N","143.2",",0","13",",0","15.55","0","23.99","0","7.12","0","56848","0"
"USC00042294","1977","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","513.4","","513.4","0","53","0","23","0","0","","0","0","0","0","20","0","0","0","209","0","69","0","-3.9","0,0109,","0",",0,1231,+","0",",0,1231,+","50.0",",0,1122,","41.7","0,0731,","","","-3.3","0,1119","-3.3","0,1119","","","","","","","-0.6","0,0331","-2.8","0,0314","","","","","1712.2","","1712.2","0","","","     23.83","0,P,N","327.1",",0","0",",0","15.30","0","23.17","0","7.43","0","57038","0"
"USC00042294","1978","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","608.0","","608.0","0","56","0","41","0","0","","0","0","0","0","21","0","0","0","210","0","75","0","-4.4","0,1231,+","0",",0,1231,+","0",",0,1231,+","34.3",",0,0115,","42.2","0,0807,","","","-2.2","0,1112","-2.2","0,1112","-4.4","0,1216","","","","","","","","","","","","","1282.9","","1282.9","0","","","     23.27","0,P,N","608.8",",0","0",",0","15.83","0","23.15","0","8.50","0","50115","0"
"USC00042294","1979","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","627.2","","627.2","0","62","0","40","0","0","","0","0","0","0","27","0","0","0","195","0","79","0","-4.4","0,0101,","0",",0,1231,+","0",",0,1231,+","48.0",",0,1224,","40.0","0,0915,+","","","-2.2","0,1121","-2.2","0,1121","","","","","","","0.0","0,0208","-2.2","0,0130","-4.4","0,0101","","","1706.0","","1706.0","0","","","     23.03","0,P,N","554.6",",0","0",",0","15.59","0","23.22","0","7.96","0","52138","0"
"USC00042294","1980","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","427.8","","427.8","0","56","0","35","0","0","","0","0","0","0","23","0","0","0","207","0","54","0","-2.8","0,1214,+","0",",0,1231,+","0",",0,1231,+","52.6",",0,1204,","41.7","0,0726,","2082.1","0","-1.7","0,1114","-2.2","0,1210","","","","","","","0.0","0,0131","","","","","","","1561.7","","1561.7","0","","","","","508.8",",0","0",",0","15.23","0","22.82","0","7.65","0","",""
"USC00042294","1981","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","688.7","","688.7","0","72","0","41","0","0","","0","0","0","0","3","0","0","0","207","0","85","0","0.0","0,0203,+","0",",0,1231,+","0",",0,1231,+","43.7",",0,1114,","41.1","0,0623,","2312.1","0","","","","","","","","","","","0.0","0,0203","","","","","","","1504.9","","1504.9","0","","","","","485.6",",0","0",",0","16.19","0","23.64","0","8.75","0","61403","0"
"USC00042294","1982","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","478.8","","478.8","0","87","0","51","0","0","","0","0","0","0","41","0","0","0","191","0","55","0","-3.3","0,0110,+","0",",0,1231,+","0",",0,1231,+","74.2",",0,0411,","37.8","0,0822,+","","","-1.1","0,1113","-2.8","0,1231","","","","","","","0.0","0,0407","-2.2","0,0406","","","","","1636.4","","1636.4","0","","","","","864.6",",0","0",",0","14.61","0","21.67","0","7.55","0","",""
"USC00042294","1983","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","","","","","113","0","65","0","","","0","0","0","0","4","0","","","","","","","-1.1","0,0120,+","","","0",",0,1231,+","61.5",",0,1225,","","","2112.5","0","0.0","0,1221","","","","","","","","","-1.1","0,0120","","","","","","","","","","","     10.02","0,P,N","     22.29","0,P,N","969.8",",0","0",",0","","","","","9.09","0","59703","0"
"USC00042294","1984","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","761.4","","761.4","0","77","0","27","0","0","","0","0","0","0","19","0","0","0","200","0","95","0","-2.2","0,1231,+","0",",0,1231,+","0",",0,1231,+","30.0",",0,1116,","41.7","0,0703,","2553.6","0","-0.6","0,1216","-2.2","0,1222","","","","","","","-0.6","0,0225","","","","","","","1374.0","","1374.0","0","      9.73","0,P,N","     23.05","0,P,N","317.0",",0","0",",0","15.94","0","23.39","0","8.49","0","63497","0"
"USC00042294","1985","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","603.0","","603.0","0","63","0","26","0","","","","","0","0","44","0","0","0","215","0","78","0","-4.4","0,1213,","","","","","40.9",",0,0208,","40.6","0,0725,+","","","0.0","0,1109","-2.8","0,1113","-4.4","0,1213","","","","","-1.1","0,0210","-2.8","0,0206","","","","","1758.0","","1758.0","0","","","     22.57","0,P,N","378.7",",0","","","15.01","0","22.64","0","7.38","0","57995","0"
"USC00042294","1986","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","535.1","","535.1","0","67","0","38","0","0","","0","0","0","0","12","0","0","0","231","0","78","0","-2.2","0,1202,","0",",0,1231,+","0",",0,1231,+","45.7",",0,0217,","39.4","0,0624,","2152.6","0","0.0","0,1126","-2.2","0,1202","","","","","","","0.0","0,0207","","","","","","","1533.8","","1533.8","0","     10.11","0,P,N","     24.24","0,P,N","539.6",",0","0",",0","16.08","0","23.70","0","8.46","0","51794","0"
"USC00042294","1987","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","607.9","","607.9","0","63","0","38","0","0","","0","0","0","0","26","0","0","0","217","0","83","0","-5.0","0,1226,","0",",0,1231,+","0",",0,1231,+","47.0",",0,0213,","40.6","0,0803,","","","-1.1","0,1127","-5.0","0,1226","-5.0","0,1226","","","","","-0.6","0,0320","-3.3","0,0121","","","","","1479.9","","1479.9","0","","","     23.82","0,P,N","406.7",",0","0",",0","15.81","0","23.73","0","7.90","0","59328","0"
"USC00042294","1988","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","704.3","","704.3","0","52","0","31","0","0","","0","0","0","0","29","0","0","0","223","0","86","0","-3.3","0,0205,+","0",",0,1231,+","0",",0,1231,+","25.9",",0,0104,","43.9","0,0719,","","","0.0","0,1127","-2.8","0,1227","","","","","","","-1.1","0,0313","-3.3","0,0205","","","","","1531.5","","1531.5","0","      9.75","0,P,N","     24.00","0,P,N","346.1",",0","0",",0","16.14","0","24.34","0","7.94","0","57520","0"
"USC00042294","1989","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","","","","","53","0","28","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","35.6",",0,0917,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300.6",",0","0",",0","","","","","","","49831","0"
"USC00042294","1990","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","696.4","","696.4","0","43","0","27","0","0","","0","0","0","0","54","0","0","0","234","0","83","0","-8.9","0,1223,","0",",0,1231,+","0",",0,1231,+","50.8",",0,0113,","42.8","0,0807,","","","-0.6","0,1123","-3.3","0,1128","-4.4","0,1220","-7.8","0,1222","-8.9","0,1223","-1.7","0,0220","-6.1","0,0216","-6.1","0,0216","","","","","","","","","","","318.1",",0","0",",0","15.87","0","24.35","0","7.40","0","53678","0"
"USC00042294","1991","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","","","","","50","0","28","0","0","","0","0","","","","","0","0","209","0","94","0","","","0",",0,1231,+","0",",0,1231,+","34.8",",0,0304,","43.3","0,0704,","2251.3","0","","","","","","","","","","","","","","","","","","","1601.2","","1601.2","0","      9.66","0,P,N","     23.28","0,P,N","387.1",",0","0",",0","","","24.11","0","","","55031","0"
"USC00042294","1992","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","","","","","64","0","41","0","0","","0","0","","","","","0","0","230","0","108","0","","","0",",0,1231,+","0",",0,1231,+","57.9",",0,0211,","40.6","0,0820,+","","","","","","","","","","","","","","","","","","","","","","","","","     10.59","0,P,N","     23.81","0,P,N","573.0",",0","0",",0","","","24.28","0","","","55049","0"
"USC00042294","1993","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","654.2","","654.2","0","72","0","43","0","0","","0","0","0","0","23","0","0","0","220","0","82","0","-3.9","0,1125,","0",",0,1231,+","0",",0,1231,+","75.4",",0,0113,","42.2","0,0802,","","","-0.6","0,1120","-3.9","0,1125","","","","","","","0.0","0,0221","-2.8","0,0105","","","","","1483.5","","1483.5","0","","","","","655.5",",0","0",",0","15.89","0","23.32","0","8.47","0","52428","0"
"USC00042294","1994","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","525.3","","525.3","0","60","0","26","0","0","","0","0","0","0","29","0","0","0","220","0","81","0","-2.2","0,1210,","0",",0,1231,+","0",",0,1231,+","46.2",",0,1106,","39.4","0,0611,","2240.3","0","0.0","0,1105","-2.2","0,1210","","","","","","","-1.1","0,0407","","","","","","","1504.0","","1504.0","0","","","","","385.5",",0","0",",0","15.18","0","23.36","0","7.00","0","51210","0"
"USC00042294","1995","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","583.6","","583.6","0","87","0","53","0","0","","0","0","0","0","7","0","0","0","219","0","68","0","-2.8","0,1215,","0",",0,1231,+","0",",0,1231,+","85.9",",0,1212,","41.1","0,0717,+","","","-1.7","0,1127","-2.8","0,1215","","","","","","","0.0","0,0216","","","","","","","1639.5","","1639.5","0","     10.61","0,P,N","     23.70","0,P,N","773.3",",0","0",",0","16.26","0","23.71","0","8.81","0","",""
"USC00042294","1996","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","","","","","71","0","49","0","0","","0","0","","","","","0","0","212","0","90","0","","","0",",0,1231,+","0",",0,1231,+","54.1",",0,0516,","42.8","0,0812,+","2127.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","694.0",",0","0",",0","","","24.05","0","","","",""
"USC00042294","1997","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","710.4","","710.4","0","54","0","33","0","","","","","0","0","12","0","0","0","232","0","88","0","-3.9","0,0114,","","","","","54.4",",0,0123,","41.1","0,0808,+","","","0.0","0,1220","-2.8","0,1226","","","","","","","-0.6","0,0305","-3.9","0,0114","","","","","1203.8","","1203.8","0","     10.61","0,P,N","     23.98","0,P,N","454.2",",0","","","16.80","0","24.41","0","9.19","0","",""
"USC00042294","1998","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1477.3","","1477.3","0","","","","","","","","","","","","","","","",""
"USC00042294","1999","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","592.0","","592.0","0","45","0","23","0","0","","0","0","0","0","30","0","0","0","207","0","76","0","-2.2","0,1230,+","0",",0,1231,+","0",",0,1231,+","40.6",",0,0207,","42.2","0,0713,","2220.6","0","0.0","0,1212","-2.2","0,1215","","","","","","","0.0","0,0411","","","","","","","","","","","      9.06","0,P,N","     22.74","0,P,N","267.5",",0","0",",0","15.77","0","23.53","0","8.01","0","49035","0"
"USC00042294","2000","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","","","","","74","0","39","0","0","","0","0","0","0","15","0","","","","","","","-2.2","0,1113,+","0",",0,1231,+","0",",0,1231,+","51.8",",0,0124,","","","","","-1.1","0,1112","-2.2","0,1113","","","","","","","0.0","0,0129","-2.2","0,0102","","","","","1140.8","","1140.8","0","","","","","496.2",",0","0",",0","","","","","9.16","0","",""
"USC00042294","2001","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","817.7","","817.7","0","57","0","47","0","0","","0","0","0","0","11","0","0","0","225","0","100","0","-2.2","0,0118,+","0",",0,1231,+","0",",0,1231,+","42.4",",0,1202,","42.8","0,0704,","","","","","","","","","","","","","0.0","0,0201","-2.2","0,0118","","","","","","","","","","","","","550.1",",0","0",",0","16.98","0","24.53","0","9.43","0","54472","0"
"USC00042294","2002","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","699.5","","699.5","0","47","0","29","0","0","","0","0","0","0","16","0","0","0","217","0","87","0","-2.8","0,0131,","0",",0,1231,+","0",",0,1231,+","57.7",",0,1216,","42.8","0,0711,","","","","","","","","","","","","","-1.1","0,0308","-2.8","0,0131","","","","","1264.4","","1264.4","0","","","","","424.2",",0","0",",0","16.44","0","24.22","0","8.67","0","",""
"USC00042294","2003","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","801.2","","801.2","0","64","0","44","0","0","","0","0","0","0","11","0","0","0","194","0","93","0","-2.2","0,0209,+","0",",0,1231,+","0",",0,1231,+","30.2",",0,0314,","41.7","0,0628,","","","-1.1","0,1123","","","","","","","","","-1.1","0,0210","-2.2","0,0209","","","","","1315.4","","1315.4","0","     10.63","0,P,N","     23.57","0,P,N","442.1",",0","0",",0","16.69","0","24.06","0","9.32","0","",""
"USC00042294","2004","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","","","","","63","0","37","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","38.4",",0,0218,","","","","","","","","","","","","","","","","","","","","","","","1209.2","","1209.2","0","","","","","482.1",",0","0",",0","","","","","","","",""
"USC00042294","2006","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","728.5","","728.5","0","78","0","39","0","0","","0","0","0","0","19","0","0","0","199","0","89","0","-2.8","0,1219,+","0",",0,1231,+","0",",0,1231,+","39.9",",0,0306,","45.0","0,0723,","","","-1.7","0,1130","-2.8","0,1219","","","","","","","-1.1","0,0311","-2.8","0,0216","","","","","","","","","","","","","471.4",",0","0",",0","16.28","0","23.74","0","8.82","0","41332","0"
"USC00042294","2007","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","606.4","","606.4","0","46","0","28","0","0","","0","0","0","0","33","0","0","0","227","0","86","0","-6.1","0,0114,+","0",",0,1231,+","0",",0,1231,+","38.9",",0,1207,","42.2","0,0706,","","","0.0","0,1124","-3.3","0,1201","","","","","","","-0.6","0,0301","-2.2","0,0124","-5.6","0,0116","","","1288.4","","1288.4","0","","","","","276.4",",0","0",",0","16.33","0","24.48","0","8.18","0","23474","0"
"USC00042294","2008","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","752.8","","752.8","0","52","0","29","0","0","","0","0","0","0","16","0","0","0","220","0","95","0","-3.3","0,1218,","0",",0,1231,+","0",",0,1231,+","38.4",",0,1102,","42.8","0,0710,","2349.2","0","0.0","0,1209","-3.3","0,1218","","","","","","","-0.6","0,0121","","","","","","","1388.6","","1388.6","0","","","","","388.6",",0","0",",0","16.36","0","24.24","0","8.47","0","",""
"USC00042294","2009","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","653.0","","653.0","0","60","0","37","0","0","","0","0","0","0","23","0","0","0","209","0","84","0","-4.4","0,1209,+","0",",0,1231,+","0",",0,1231,+","80.0",",0,1014,","42.2","0,0629,","2083.1","0","0.0","0,1117","-2.2","0,1204","-4.4","0,1208","","","","","0.0","0,0311","-2.8","0,0111","","","","","1385.5","","1385.5","0","","","","","458.4",",0","0",",0","16.08","0","23.97","0","8.19","0","",""
"USC00042294","2010","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","550.0","","550.0","0","86","0","51","0","0","","0","0","0","0","4","0","0","0","198","0","68","0","-1.1","0,1231,+","0",",0,1231,+","0",",0,1231,+","35.1",",0,0120,","42.2","0,0826,","","","0.0","0,1126","","","","","","","","","","","","","","","","","1524.2","","1524.2","0","     10.27","0,P,N","     22.78","0,P,N","559.9",",0","0",",0","15.90","0","22.84","0","8.95","0","",""
"USC00042294","2011","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","624.2","","624.2","K","81","K","38","K","","","","","0","K","24","K","0","K","197","K","75","K","-3.9","K,1224,","","","","","32.0",",K,0325,+","39.4","K,0910,+","1997.7","K","-1.7","K,1206","-3.3","K,1223","","","","","","","-1.1","K,0227","-2.2","K,0110","","","","","1480.0","","1480.0","K","","","     22.80","K,P,N","440.0",",K","","","15.61","K","22.99","K","8.23","K","",""
"USC00042294","2012","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","659.1","","659.1","7","56","7","34","7","","","","","0","7","18","7","0","7","209","7","93","7","-6.1","7,0117,","","","","","44.5",",7,1202,","40.6","7,0812,","2289.7","7","0.0","7,1111","","","","","","","","","-1.1","K,0227","-6.1","K,0117","-6.1","K,0117","","","1434.5","","1434.5","7","","","","","548.4",",7","","","16.39","7","24.12","7","8.66","7","",""
"USC00042294","2013","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","725.1","","725.1","7","25","7","13","7","","","","","0","7","44","7","0","7","243","7","84","7","-5.0","7,1206,","","","","","17.0",",7,0922,","42.8","7,0705,","2494.0","7","-1.7","7,1205","-5.0","7,1206","-5.0","7,1206","","","","","0.0","7,0227","-2.2","7,0119","","","","","1286.0","","1286.0","7","","","","","132.8",",7","","","16.73","7","25.18","7","8.28","7","",""
"USC00042294","2014","38.5349","-121.7761","18.3","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","816.7","","816.7","7","59","7","40","7","","","","","0","7","11","7","0","7","242","7","105","7","-1.7","7,0205,+","","","","","69.1",",7,1212,","42.2","7,0701,","2295.0","7","0.0","7,1231","","","","","","","","","-1.7","7,0205","","","","","","","1115.7","","1115.7","7","     12.18","7,P,N","     24.66","7,P,N","519.3",",7","","","17.78","7","25.73","7","9.84","7","",""
