"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013739","1985","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","X","561.1","","561.1","0","113","0","65","0","21","","10","0","2","0","93","0","21","0","173","0","12","0","-21.1","0,0121,","76",",0,0206,+","89",",0,0117,","70.9",",0,0926,","33.9","0,0814,","-0.6","0,1029","-2.2","0,1202","-4.4","0,1205","-8.3","0,1215","-9.4","0,1218","-5.6","0,0410","-5.6","0,0410","-5.6","0,0410","-7.2","0,0319","-10.6","0,0208","2570.9","","2570.9","0","894.8",",0","","","452",",0","12.69","0","17.87","0","7.52","0","149533",",X","","","","","270","X","","","","","","","23.6","X","",""
"USW00013739","1986","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.0","X","705.5","","705.5","0","112","0","67","0","16","","7","0","0","0","94","0","13","0","168","0","33","0","-12.8","0,0129,","102",",0,0212,","102",",0,0211,","61.7",",0,0416,","36.7","0,0707,","-3.9","0,1113","-3.9","0,1113","-7.2","0,1114","-7.2","0,1114","","","-1.1","0,0325","-2.8","0,0323","-5.6","0,0322","-8.9","0,0321","-8.9","0,0321","2569.6","","2569.6","0","1027.5",",0","","","389",",0","12.95","0","18.22","0","7.67","0","145251",",X","","","","","315","X","315","X","","","","","21.6","X","16.5","X"
"USW00013739","1987","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.4","X","722.4","","722.4","0","107","0","66","0","26","","5","0","0","0","89","0","10","0","160","0","31","0","-15.6","0,0128,","254",",0,0127,","224",",0,0122,","43.9",",0,0702,","36.1","0,0804,+","-1.1","0,1111","-6.1","0,1121","-6.1","0,1121","-6.7","0,1122","-10.6","0,1230","-1.7","0,0401","-7.2","0,0311","-7.2","0,0311","-7.2","0,0311","-12.8","0,0216","2666.9","","2666.9","0","849.0",",0","","","717",",0","13.01","0","18.26","0","7.76","0","149278",",X","","","","","315","X","315","X","","","","","20.6","X","14.8","X"
"USW00013739","1988","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.4","X","730.1","","730.1","0","109","0","62","0","15","","5","0","0","0","103","0","21","0","147","0","49","0","-16.1","0,0111,","102",",0,0110,+","97",",0,0108,","87.6",",0,0721,","38.9","0,0717,+","0.0","0,1013","-2.2","0,1031","-4.4","0,1209","-6.7","0,1210","-9.4","0,1211","0.0","0,0422","-7.2","0,0322","-7.2","0,0322","-7.2","0,0322","-13.3","0,0207","2754.4","","2754.4","0","976.4",",0","","","319",",0","12.51","0","18.02","0","7.00","0","158100",",X","","","","","315","X","315","X","","","","","25.7","X","21.5","X"
"USW00013739","1989","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","X","683.0","","683.0","0","131","0","80","0","16","","7","0","0","0","101","0","25","0","169","0","19","0","-14.4","0,1222,","127",",0,1123,+","130",",0,0106,","111.3",",0,0705,","34.4","0,0910,+","-1.7","0,1104","-3.3","0,1119","-5.6","0,1122","-6.7","0,1123","-8.9","0,1210","-0.6","0,0402","-2.2","0,0323","-4.4","0,0313","-8.3","0,0308","-10.0","0,0225","2694.9","","2694.9","0","1236.6",",0","","","528",",0","12.45","0","17.46","0","7.44","0","134473",",X","","","","","315","X","","","","","","","30.8","X","",""
"USW00013739","1990","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.3","X","691.6","","691.6","0","128","0","76","0","3","","4","0","0","0","75","0","3","0","170","0","23","0","-12.2","0,0226,","152",",0,1228,","86",",0,1227,","57.2",",0,0529,","36.1","0,0705,","0.0","0,1030","-2.2","0,1211","-7.2","0,1225","-7.2","0,1225","","","-2.2","0,0413","-2.2","0,0413","-7.8","0,0308","-7.8","0,0308","-12.2","0,0226","2581.8","","2581.8","0","910.4",",0","","","344",",0","14.16","0","19.47","0","8.84","0","141229",",X","","","","","225","X","","","","","","","24.7","X","",""
"USW00013739","1991","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.3","X","910.8","","910.8","0","104","0","61","0","3","","1","0","0","0","73","0","5","0","175","0","53","0","-10.6","0,0122,","76",",0,0108,","127",",0,0107,","71.1",",0,0713,","37.8","0,0616,","-1.1","0,1105","-2.2","0,1106","-4.4","0,1205","-7.8","0,1219","","","0.0","0,0313","-3.9","0,0312","-5.6","0,0224","-8.3","0,0216","-9.4","0,0123","2205.5","","2205.5","0","920.8",",0","","","209",",0","14.46","0","19.62","0","9.29","0","157469",",X","","","","","","","","","","","","","","","",""
"USW00013739","1992","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.8","X","588.8","","588.8","0","119","0","70","0","2","","1","0","0","0","75","0","7","0","149","0","14","0","-11.7","0,0119,","25",",0,0323,+","53",",0,0322,","57.2",",0,1211,","36.1","0,0714,","-0.6","0,1020","-2.2","0,1116","-4.4","0,1209","-6.7","0,1225","","","-1.1","0,0404","-5.0","0,0324","-5.0","0,0324","-7.2","0,0316","-8.9","0,0212","2511.1","","2511.1","0","772.9",",0","","","121",",0","12.89","0","17.59","0","8.20","0","143846",",X","","","","","270","X","","","","","","","26.7","X","",""
"USW00013739","1993","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.4","X","839.3","","839.3","0","111","0","69","0","12","","5","0","0","0","76","0","15","0","163","0","41","0","-12.8","0,0207,","305",",0,0314,","297",",0,0313,","58.9",",0,0917,","38.3","0,0710,","-0.6","0,1108","-2.2","0,1125","-4.4","0,1212","-7.2","0,1226","","","-3.3","0,0320","-3.3","0,0320","-8.9","0,0319","-8.9","0,0319","-8.9","0,0319","2562.8","","2562.8","0","1072.2",",0","","","641",",0","13.70","0","18.52","0","8.88","0","157214",",X","","","","","90","X","","","","","","","29.3","X","",""
"USW00013739","1994","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","3.9","X","801.1","","801.1","0","116","0","78","0","24","","5","0","1","0","84","0","14","0","168","0","36","0","-20.6","0,0119,","203",",0,0212,","124",",0,0208,","87.6",",0,0718,","37.8","0,0619,+","-1.1","0,1123","-4.4","0,1124","-4.4","0,1124","","","","","0.0","0,0319","-5.0","0,0317","-5.0","0,0317","-8.9","0,0228","-8.9","0,0228","2589.6","","2589.6","0","1141.6",",0","","","564",",0","13.68","0","18.68","0","8.69","0","156452",",X","","","","","45","X","","","","","","","24.2","X","",""
"USW00013739","1995","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.3","X","863.5","","863.5","0","108","0","65","0","26","","7","0","0","0","90","0","20","0","176","0","49","0","-15.0","0,0206,","229",",Z,0204,","193",",0,0204,","40.1",",0,1005,","39.4","0,0715,","-1.1","0,1105","-2.8","0,1117","-10.0","0,1210","-10.0","0,1210","-10.0","0,1210","-2.8","0,0405","-2.8","0,0405","-6.1","0,0310","-7.2","0,0214","-11.1","0,0213","2280.7","","2280.7","0","801.1",",0","","","483",",0","13.59","0","18.44","0","8.73","0","152040","1,X","","","","","","","","","","","","","","","",""
"USW00013739","1996","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.1","X","584.5","","584.5","0","150","0","87","0","27","","8","0","0","0","92","0","26","0","150","0","7","0","-16.1","0,0205,","711",",0,0108,","701",",0,0107,","51.3",",0,1019,","34.4","0,0520,","-1.1","0,1103","-2.2","0,1112","-4.4","0,1113","-6.7","0,1220","-8.9","0,1221","-0.6","0,0328","-3.3","0,0312","-6.7","0,0311","-6.7","0,0311","-10.6","0,0310","2927.7","","2927.7","0","1434.7",",0","","","1433",",0","12.05","0","16.54","0","7.55","0","147757",",X","0","X","180","X","","","","","44.3","X","25.5","X","","","",""
"USW00013739","1997","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.3","X","584.4","","584.4","0","121","0","72","0","4","","5","0","0","0","82","0","8","0","147","0","20","0","-14.4","0,0119,","76",",0,0401,+","81",",0,0208,","38.9",",0,0820,","36.7","0,0816,+","0.0","0,1113","-3.9","0,1118","-4.4","0,1215","","","","","-1.7","0,0410","-2.8","0,0324","-5.6","0,0225","-6.7","0,0210","-8.9","0,0120","2658.1","","2658.1","0","827.0",",0","","","332",",0","12.63","0","17.57","0","7.70","0","169154",",X","250","X","240","X","","","","","18.3","X","23.2","X","","","",""
"USW00013739","1998","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.0","X","752.3","","752.3","0","116","0","62","0","3","","1","0","0","0","52","0","5","0","167","0","31","0","-8.9","0,0101,","51",",0,1224,","38",",0,1223,","58.9",",0,0123,","35.0","0,0626,","0.0","0,1105","-2.8","0,1215","-4.4","0,1222","-6.7","0,1223","","","-0.6","0,0325","-2.2","0,0317","-5.6","0,0313","-6.7","0,0312","-8.9","0,0101","2321.7","","2321.7","0","804.7",",0","","","67",",0","14.48","0","19.22","0","9.75","0","162197",",X","300","X","300","X","","","","","22.8","X","31.7","X","","","",""
"USW00013739","1999","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","X","747.4","","747.4","0","107","0","67","0","3","","2","0","0","0","70","0","14","0","164","0","35","0","-11.1","0,0102,","51",",0,0315,+","119",",0,0314,","168.4",",0,0916,","37.8","0,0705,","-1.7","0,1117","-5.0","0,1201","-5.0","0,1201","-7.8","0,1225","","","0.0","0,0326","-3.3","0,0311","-5.6","0,0309","-7.8","0,0308","-8.9","0,0223","2368.6","","2368.6","0","1232.0",",0","","","267",",0","13.74","0","18.65","0","8.84","0","164687",",X","280","X","290","X","","","","","19.7","X","24.6","X","","","",""
"USW00013739","2000","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","X","567.4","","567.4","0","122","0","73","0","27","","7","0","0","0","89","0","22","0","149","0","10","0","-13.9","0,0122,","229",",0,1231,+","229",",0,1230,","69.1",",0,0903,","34.4","0,0611,+","-0.6","0,1116","-3.9","0,1120","-5.0","0,1123","-6.7","0,1221","-10.0","0,1222","-0.6","0,0409","-4.4","0,0318","-4.4","0,0318","-7.2","0,0209","-10.0","0,0130","2421.3","","2421.3","0","1136.1",",0","","","802",",0","12.57","0","17.29","0","7.85","0","155322",",X","270","X","280","X","","","","","20.1","X","23.7","X","","","",""
"USW00013739","2001","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.0","X","759.5","","759.5","0","101","0","61","0","18","","4","0","0","0","71","0","7","0","174","0","23","0","-9.4","0,0103,","203",",0,0101,","178",",0,0222,","61.2",",0,0617,","38.3","0,0809,","-1.7","0,1112","-2.8","0,1222","-5.0","0,1227","-6.7","0,1231","","","-3.3","0,0328","-3.3","0,0328","-5.0","0,0306","-7.2","0,0222","-9.4","0,0103","2712.9","","2712.9","0","787.9",",0","","","396",",0","13.93","0","18.74","0","9.12","0","164834",",X","250","X","290","X","","","","","17.4","X","21.0","X","","","",""
"USW00013739","2002","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.3","X","876.3","","876.3","0","119","0","70","0","12","","3","0","0","0","74","0","4","0","165","0","46","0","-8.9","0,1207,","152",",0,1206,","178",",0,1205,","51.8",",0,1011,","37.2","0,0814,+","-1.1","0,1119","-3.3","0,1128","-6.1","0,1203","-8.3","0,1204","-8.9","0,1207","-0.6","0,0407","-2.2","0,0323","-5.0","0,0322","-7.2","0,0305","","","2106.0","","2106.0","0","1000.3",",0","","","316",",0","14.17","0","19.06","0","9.29","0","73774","2,X","280","X","280","X","","","","","19.2","X","26.4","X","","","",""
"USW00013739","2003","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","X","695.4","","695.4","0","149","0","93","0","40","","11","0","0","0","91","0","24","0","155","0","23","0","-13.3","0,0118,","584",",0,0218,+","406",",0,0216,","47.8",",0,0222,","36.1","0,0626,","-1.7","0,1109","-2.2","0,1110","-6.1","0,1203","","","","","-1.1","0,0401","-2.8","0,0314","-5.6","0,0311","-6.7","0,0307","-8.9","0,0217","2826.0","","2826.0","0","1219.9",",0","","","1116",",0","12.69","0","17.16","0","8.22","0","32236","3,X","270","X","280","X","","","","","20.6","X","25.9","X","","","",""
"USW00013739","2004","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.1","X","687.8","","687.8","0","136","0","77","0","17","","5","0","0","0","89","0","26","0","166","0","9","0","-15.6","0,0110,","76",",0,0130,+","66",",0,0126,","118.9",",0,0712,","33.9","0,0705,","-0.6","0,1109","-2.2","0,1114","-5.6","0,1215","-6.7","0,1219","-12.2","0,1220","-0.6","0,0405","-4.4","0,0323","-4.4","0,0323","-9.4","0,0216","-9.4","0,0216","2598.5","","2598.5","0","1250.3",",0","","","317",",0","13.02","0","17.60","0","8.44","0","26517","1,X","270","X","240","X","","","","","19.2","X","24.1","X","","","",""
"USW00013739","2005","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.1","X","835.9","","835.9","0","116","0","69","0","29","","11","0","0","0","87","0","15","0","162","0","29","0","-16.1","0,0124,","305",",0,0124,+","274",",0,0122,","140.5",",0,1008,","36.7","0,0727,","-1.7","0,1118","-4.4","0,1124","-4.4","0,1124","-6.7","0,1208","-9.4","0,1214","-1.7","0,0322","-2.2","0,0318","-5.6","0,0310","-7.8","0,0309","-8.9","0,0202","2644.0","","2644.0","0","1073.7",",0","","","939",",0","13.32","0","18.11","0","8.53","0","","","280","X","270","X","","","","","23.2","X","30.8","X","","","",""
"USW00013739","2006","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","W","716.3","","716.3","0","111","0","74","0","5","","2","0","0","0","61","0","3","0","170","0","27","0","-9.4","0,0219,","254",",0,0213,","269",",0,0212,","63.0",",0,0628,","36.7","0,0803,+","-1.1","0,1104","-2.2","0,1204","-5.0","0,1208","","","","","-0.6","0,0322","-3.9","0,0321","-5.0","0,0228","-7.8","0,0227","-9.4","0,0219","2342.7","","2342.7","0","1224.7",",0","","","318",",0","14.15","0","18.95","0","9.35","0","","","330","X","330","X","","","","","19.7","X","23.7","X","","","",""
"USW00013739","2007","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","W","818.5","","818.5","0","121","0","72","0","17","","6","0","0","0","89","0","19","0","176","0","24","0","-12.2","0,0206,+","76",",0,0317,+","76",",0,0316,","106.4",",0,0415,","36.1","0,0808,","0.0","0,1108","-3.3","0,1124","-6.7","0,1206","-6.7","0,1206","","","-1.1","0,0409","-2.2","0,0321","-7.2","0,0309","-7.2","0,0309","-8.9","0,0308","2485.4","","2485.4","0","1070.4",",0","","","383",",0","13.45","0","18.19","0","8.72","0","","","260","X","260","X","","","","","19.2","X","23.2","X","","","",""
"USW00013739","2008","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","W","730.6","","730.6","0","117","0","69","0","2","","3","0","0","0","81","0","9","0","163","0","23","0","-11.7","0,0211,","51",",0,0222,","81",",0,0222,","69.1",",0,1211,","36.7","0,0610,","0.0","0,1111","-3.3","0,1119","-5.0","0,1122","-6.7","0,1208","-9.4","0,1222","-0.6","0,0403","-2.2","0,0310","-6.7","0,0229","-6.7","0,0229","-11.7","0,0211","2408.1","","2408.1","0","1024.9",",0","","","155",",0","13.54","0","18.32","0","8.76","0","","","240","X","240","X","","","","","21.9","X","25.0","X","","","",""
"USW00013739","2009","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.0","W","662.8","","662.8","0","131","0","86","0","16","","5","0","0","0","84","0","18","0","162","0","15","0","-14.4","0,0117,","533",",0,1220,","572",",0,1219,","69.3",",0,0822,","35.0","0,0821,+","-0.6","0,1107","-2.2","0,1210","-5.0","0,1211","-8.3","0,1223","","","-1.1","0,0325","-3.9","0,0324","-6.1","0,0305","-9.4","0,0304","-9.4","0,0304","2597.3","","2597.3","0","1334.7",",0","","","1160",",0","13.11","0","17.61","0","8.61","0","","","270","X","280","X","","","","","20.6","X","25.0","X","","","",""
"USW00013739","2010","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.2","W","990.8","","990.8","0","103","0","65","0","29","","9","0","0","0","86","0","16","0","175","0","55","0","-10.6","0,0208,","508",",0,0207,","556",",0,0206,","76.2",",0,1001,","39.4","0,0707,","0.0","0,1128","-4.4","0,1208","-4.4","0,1208","-7.2","0,1214","","","0.0","0,0328","-2.8","0,0227","-5.6","0,0217","-7.2","0,0209","-10.6","0,0208","2416.1","","2416.1","0","1129.6",",0","","","1710",",0","14.20","0","18.92","0","9.49","0","","","330","X","340","X","","","","","27.7","X","33.5","X","","","",""
"USW00013739","2011","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","3.7","W","877.5","","877.5","X","130","X","75","X","24","","7","X","0","X","74","X","14","X","172","X","33","X","-13.3","X,0124,","330",",X,0127,","361",",X,0126,","122.9",",X,0814,","39.4","X,0722,","-0.6","X,1031","-2.2","X,1211","","","","","","","-0.6","X,0329","-2.2","X,0328","-5.6","X,0303","-8.9","X,0211","-8.9","X,0211","2544.7","","2544.7","X","1635.1",",X","","","805",",X","14.27","X","19.04","X","9.49","X","","","250","X","280","X","","","","","23.7","X","28.2","X","","","",""
"USW00013739","2012","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","3.8","X","871.5","","871.5","X","111","X","67","X","4","","1","X","0","X","54","X","4","X","173","X","39","X","-10.0","X,0104,","51",",X,0122,+","58",",X,0121,","79.2",",X,0904,","38.3","X,0707,","0.0","X,1106","-2.2","X,1126","","","","","","","0.0","X,0327","-2.8","X,0306","-7.2","X,0212","-7.2","X,0212","-10.0","X,0104","2015.0","","2015.0","X","913.6",",X","","","104",",X","14.90","X","19.59","X","10.20","X","","","30","X","20","X","","","","","19.7","X","30.4","X","","","",""
"USW00013739","2013","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","3.9","W","765.6","","765.6","W","119","W","73","W","13","","6","W","0","W","86","W","12","W","165","W","20","W","-11.1","W,0123,","150",",W,1209,","218",",W,1208,","203.7",",W,0728,","36.7","W,0718,","-0.5","W,1112","-4.3","W,1124","-6.6","W,1125","","","","","-0.5","W,0404","-2.2","X,0322","-6.1","X,0218","-7.8","X,0202","-10.0","X,0126","2452.1","","2452.1","W","1420.1",",W","","","488",",W","13.47","W","17.99","W","8.94","W","","","230","W","220","W","","","","","18.3","W","29.5","W","","","",""
"USW00013739","2014","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.0","W","704.2","","704.2","W","121","W","78","W","37","","12","W","0","W","89","W","22","W","171","W","19","W","-15.5","W,0122,+","330",",W,0122,","343",",W,0121,","112.3",",W,0430,","35.6","W,0702,","0.0","W,1115","-4.3","W,1118","-6.6","W,1119","","","","","-0.5","W,0416","-4.9","W,0327","-4.9","W,0327","-7.1","W,0305","-11.0","W,0304","2721.2","","2721.2","W","1204.0",",W","","","1444",",W","12.90","W","17.59","W","8.20","W","","","260","W","240","W","","","","","21.5","W","26.4","W","","","",""
"USW00013739","2015","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.0","W","934.3","","934.3","W","113","W","70","W","16","","6","W","0","W","74","W","22","W","182","W","37","W","-16.6","W,0220,","200",",W,0306,","191",",W,0305,","120.9",",W,0910,","35.6","W,0903,","0.0","W,1206","","","","","","","","","-3.2","W,0329","-3.2","W,0329","-11.6","W,0307","-11.6","W,0307","-11.6","W,0307","2677.6","","2677.6","W","1200.4",",W","","","685",",W","14.25","W","19.02","W","9.49","W","","","300","W","280","W","","","","","23.3","W","32.2","W","","","",""
"USW00013739","2016","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.1","W","939.4","","939.4","W","111","W","70","W","11","","4","W","0","W","67","W","11","W","171","W","46","W","-13.2","W,0214,","460",",W,0124,","493",",W,0123,","49.8",",W,0521,","36.7","W,0813,","0.0","W,1123","-3.2","W,1210","-7.7","W,1215","-7.7","W,1215","","","-0.5","W,0410","-2.7","W,0303","-5.5","W,0219","-8.2","W,0215","-13.2","W,0214","2024.2","","2024.2","W","898.0",",W","","","707",",W","14.65","W","19.45","W","9.85","W","","","270","W","270","W","","","","","19.7","W","26.4","W","","","",""
"USW00013739","2017","39.87327","-75.22678","3.0","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","4.1","W","810.0","","810.0","W","124","W","68","W","14","","9","W","0","W","65","W","13","W","174","W","26","W","-12.7","W,1231,","100",",W,1210,","122",",W,0314,","65.5",",W,0916,","35.6","W,0719,+","-3.8","W,1110","-3.8","W,1110","-4.9","W,1111","-7.1","W,1227","-9.9","W,1228","0.0","W,0324","-4.3","W,0323","-6.0","W,0315","-9.3","W,0305","-9.3","W,0305","2172.0","","2172.0","W","1051.0",",W","","","591",",W","14.43","W","19.03","W","9.83","W","","","270","W","330","W","","","","","17.9","W","23.3","W","","","",""
