"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014711","2006","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","3.1","W","586.6","","586.6","0","121","0","71","0","5","","2","0","0","0","92","0","4","0","148","0","16","0","-10.6","0,0219,","102",",0,0212,","76",",0,0212,","100.3",",0,0625,","35.6","0,0803,","0.0","0,1015","-3.3","0,1203","-5.6","0,1205","","","","","0.0","0,0410","-5.0","0,0321","-5.0","0,0321","-6.7","0,0227","-10.6","0,0219","2654.5","","2654.5","0","1171.1",",0","145",",0","12.90","0","17.96","0","7.84","0","","","","","300","X","290","X","","","","","20.6","X","25.0","X","",""
"USW00014711","2007","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","3.1","W","693.5","","693.5","0","122","0","77","0","17","","7","0","0","0","105","0","24","0","170","0","20","0","-14.4","0,0206,+","229",",0,0317,","241",",0,0316,","71.4",",0,0927,","35.0","0,0608,","-2.8","0,1108","-2.8","0,1108","-5.6","0,1124","-8.9","0,1206","-8.9","0,1206","-1.7","0,0411","-3.3","0,0321","-8.9","0,0319","-8.9","0,0319","-8.9","0,0319","2821.0","","2821.0","0","1083.0",",0","626",",0","12.27","0","17.29","0","7.25","0","","","","","300","X","320","X","","","","","17.4","X","21.5","X","",""
"USW00014711","2008","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","3.0","W","582.9","","582.9","0","130","0","73","0","11","","7","0","0","0","107","0","16","0","160","0","18","0","-12.8","0,0211,","51",",0,1217,+","91",",0,1216,","65.8",",0,0906,","35.0","0,0720,","0.0","0,1023","-2.2","0,1118","-4.4","0,1119","-7.8","0,1206","-10.6","0,1222","-2.2","0,0403","-2.2","0,0403","-5.0","0,0310","-8.9","0,0229","-8.9","0,0229","2799.3","","2799.3","0","1175.5",",0","418",",0","11.97","0","17.04","0","6.91","0","","","","","280","X","310","X","","","","","20.1","X","25.0","X","",""
"USW00014711","2009","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","2.8","W","500.0","","500.0","0","137","0","86","0","21","","10","0","0","0","103","0","28","0","146","0","7","0","-16.7","0,0117,","203",",0,1220,","224",",0,1219,","55.1",",0,0911,","33.3","0,0810,+","0.0","0,1104","-3.3","0,1107","-4.4","0,1210","-6.7","0,1211","","","-1.1","0,0413","-2.8","0,0325","-6.7","0,0324","-6.7","0,0324","-11.1","0,0303","2959.2","","2959.2","0","1152.3",",0","607",",0","11.71","0","16.45","0","6.96","0","","","","","310","X","230","X","","","","","17.4","X","25.0","X","",""
"USW00014711","2010","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","3.2","W","768.8","","768.8","0","100","0","68","0","30","","7","0","0","0","100","0","20","0","171","0","34","0","-10.6","0,0131,","559",",0,0211,","312",",0,0210,","81.8",",0,0930,","37.8","0,0706,","-0.6","0,1102","-4.4","0,1128","-4.4","0,1128","-7.2","0,1209","","","-4.4","0,0327","-4.4","0,0327","-4.4","0,0327","-10.0","0,0215","-10.0","0,0215","2707.6","","2707.6","0","1001.7",",0","1119",",0","12.83","0","17.81","0","7.85","0","","","","","270","X","250","X","","","","","18.3","X","28.2","X","",""
"USW00014711","2011","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","2.7","W","674.8","","674.8","X","141","X","97","X","42","","8","X","0","X","108","X","21","X","152","X","23","X","-16.1","X,0124,","152",",X,0127,","163",",X,0126,","195.8",",X,0907,","39.4","X,0722,","0.0","X,1029","-2.2","X,1106","-5.6","X,1211","-7.2","X,1212","","","-1.1","X,0402","-3.3","X,0330","-4.4","X,0328","-7.2","X,0303","-9.4","X,0223","2908.7","","2908.7","X","1873.5",",X","762",",X","12.53","X","17.51","X","7.56","X","","","","","320","X","","","","","","","18.3","X","","","",""
"USW00014711","2012","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","2.7","X","662.8","","662.8","X","127","X","74","X","10","","6","X","0","X","92","X","7","X","162","X","24","X","-11.7","X,0104,","102",",X,0121,","114",",X,0121,","74.4",",X,1029,","38.3","X,0707,","0.0","X,1013","-2.8","X,1122","-5.0","X,1126","","","","","0.0","X,0330","-2.2","X,0311","-4.4","X,0306","-7.2","X,0212","-9.4","X,0116","2421.9","","2421.9","X","1149.9",",X","366",",X","13.23","X","18.32","X","8.13","X","","","","","310","X","320","X","","","","","17.9","X","23.2","X","",""
"USW00014711","2013","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","2.8","W","596.9","","596.9","W","127","W","74","W","18","","9","W","0","W","118","W","18","W","156","W","16","W","-12.2","W,0127,","80",",W,1215,","79",",W,1214,","145.3",",W,1011,","36.1","W,0718,","-1.0","W,1026","-2.7","W,1104","-5.5","W,1124","-7.7","W,1130","","","-0.5","W,0421","-3.8","W,0404","-4.4","X,0315","-7.2","X,0218","-8.9","X,0202","2874.9","","2874.9","W","1083.9",",W","477",",W","11.82","W","16.70","W","6.95","W","","","","","330","W","270","W","","","","","17.0","W","24.6","W","",""
"USW00014711","2014","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","3.0","W","563.8","","563.8","W","126","W","87","W","41","","10","W","0","W","119","W","34","W","157","W","11","W","-17.7","W,0107,","230",",W,0216,+","229",",W,0213,","65.5",",W,0430,","34.4","W,0723,+","-1.0","W,1108","-2.7","W,1115","-5.5","W,1118","-8.2","W,1122","","","-1.0","W,0416","-6.6","W,0327","-6.6","W,0327","-7.7","W,0313","-11.0","W,0304","3207.9","","3207.9","W","1109.0",",W","998",",W","11.18","W","16.25","W","6.12","W","","","","","240","W","240","W","","","","","17.9","W","24.1","W","",""
"USW00014711","2015","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","2.9","W","720.1","","720.1","W","130","W","74","W","31","","13","W","3","W","103","W","29","W","170","W","19","W","-19.9","W,0224,","150",",W,0306,","160",",W,0305,","111.0",",W,0910,","35.0","W,0908,","-0.5","W,1019","-2.7","W,1123","","","","","","","0.0","W,0425","-4.9","W,0329","-4.9","W,0329","-7.1","W,0308","-18.2","W,0307","3136.8","","3136.8","W","1068.3",",W","881",",W","12.40","W","17.63","W","7.17","W","","","","","240","W","210","W","","","","","18.3","W","25.9","W","",""
"USW00014711","2016","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","2.9","W","822.0","","822.0","W","123","W","77","W","21","","5","W","0","W","92","W","15","W","164","W","43","W","-14.9","W,0125,","660",",W,0124,","671",",W,0123,","63.8",",W,0708,","36.7","W,0723,","-0.5","W,1112","-2.7","W,1113","-4.9","W,1210","-8.8","W,1215","-9.9","W,1216","-1.6","W,0410","-3.2","W,0406","-6.0","W,0227","-8.8","W,0219","-9.3","W,0215","2508.1","","2508.1","W","1041.6",",W","1016",",W","13.22","W","18.50","W","7.95","W","","","","","300","W","300","W","","","","","20.1","W","25.5","W","",""
"USW00014711","2017","40.1962","-76.7724","95.1","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","3.1","W","654.5","","654.5","W","136","W","70","W","15","","6","W","0","W","89","W","16","W","167","W","17","W","-17.1","W,1231,","380",",W,0316,+","373",",W,0314,","119.6",",W,0723,","35.6","W,0613,","-4.3","W,1110","-4.3","W,1110","-6.6","W,1111","-7.7","W,1215","-9.3","W,1227","-5.5","W,0323","-5.5","W,0323","-5.5","W,0323","-8.2","W,0317","-10.5","W,0305","2454.4","","2454.4","W","1131.6",",W","740",",W","13.11","W","18.12","W","8.10","W","","","","","260","W","320","W","","","","","17.4","W","22.8","W","",""
