"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00227220","1971","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","109","0","93","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","102.1",",0,0302,","","","","","1845.6",",0","0",",0"
"USC00227220","1972","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","98","0","82","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","120.9",",0,0508,","","","","","1640.1",",0","0",",0"
"USC00227220","1973","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","100","0","89","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","140.5",",0,0325,","","","","","1683.5",",0","0",",0"
"USC00227220","1974","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","103","0","85","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","116.3",",0,0413,","","","","","2029.4",",0","0",",0"
"USC00227220","1976","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","92","0","74","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","69.3",",0,0528,","","","","","1196.3",",0","0",",0"
"USC00227220","1977","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","108","0","81","0","1","","1","0","102",",0,0131,","114",",0,0131,","90.4",",0,0422,","","","","","1617.6",",0","114",",0"
"USC00227220","1979","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","114","0","90","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","126.0",",0,0403,","","","","","2151.1",",0","0",",0"
"USC00227220","1980","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","92","0","72","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","86.1",",0,0426,","","","","","1642.1",",0","0",",0"
"USC00227220","1981","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","","","","","0",",0"
"USC00227220","1983","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","98","0","68","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","245.9",",0,0407,","","","","","1837.7",",0","0",",0"
"USC00227220","1984","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","93","0","75","0","","","0","0","","","0",",0,1231,+","92.2",",0,0409,","","","","","1448.9",",0","0",",0"
"USC00227220","1986","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","95","0","74","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","96.8",",0,1125,","","","","","1394.9",",0","0",",0"
"USC00227220","1989","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","128","0","86","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","98.6",",0,1114,","","","","","1784.6",",0","0",",0"
"USC00227220","1990","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","108","0","73","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","117.3",",0,0513,","","","","","1616.4",",0","0",",0"
"USC00227220","1991","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","129","0","101","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","94.5",",0,0222,","","","","","1837.1",",0","0",",0"
"USC00227220","1992","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","99","0","67","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","87.9",",0,0630,","","","","","1515.8",",0","0",",0"
"USC00227220","1993","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","109","0","82","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","156.7",",0,0121,","","","","","1738.0",",0","0",",0"
"USC00227220","1994","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","110","0","81","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","116.1",",0,0413,","","","","","1470.4",",0","0",",0"
"USC00227220","1995","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","","","","","0",",0"
"USC00227220","1996","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","109","0","81","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","93.2",",0,1026,","","","","","1320.1",",0","0",",0"
"USC00227220","1997","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","108","0","84","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","88.4",",0,0714,","","","","","1690.3",",0","0",",0"
"USC00227220","1998","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","90","0","72","0","","","0","0","","","0",",0,1231,+","149.1",",0,0929,","","","","","1712.7",",0","0",",0"
"USC00227220","1999","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","81","0","60","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","151.4",",0,0130,","","","","","1294.2",",0","0",",0"
"USC00227220","2000","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","79","0","56","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","60.2",",0,1119,","","","","","1010.6",",0","0",",0"
"USC00227220","2001","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","103","0","77","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","121.4",",0,0611,","","","","","1536.3",",0","0",",0"
"USC00227220","2002","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","114","0","85","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","138.4",",0,0926,","","","","","1721.8",",0","0",",0"
"USC00227220","2003","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","106","0","70","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","151.1",",0,0701,","","","","","1578.2",",0","0",",0"
"USC00227220","2004","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","107","0","77","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","67.8",",0,0224,","","","","","1356.7",",0","0",",0"
"USC00227220","2006","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","92","0","70","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","88.4",",0,1115,","","","","","1445.2",",0","0",",0"
"USC00227220","2007","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","109","0","67","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","118.6",",0,1023,","","","","","1292.7",",0","0",",0"
"USC00227220","2008","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","113","0","86","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","61.0",",0,0109,","","","","","1674.8",",0","0",",0"
"USC00227220","2009","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","99","0","75","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","110.0",",0,0413,","","","","","1845.1",",0","0",",0"
"USC00227220","2010","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","93","0","69","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","77.0",",0,0205,","","","","","1124.1",",0","0",",0"
"USC00227220","2011","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","89","7","63","7","0","","0","7","0",",7,1231,+","0","T,7,0204,","212.9",",7,0904,","","","","","1457.4",",7","0","T,7"
"USC00227220","2014","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","","","","","","","1","7","","","25",",7,0129,","","","","","","","1556.7",",7","25",",7"
"USC00227220","2015","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","105","7","73","7","0","","0","7","0",",7,1231,+","0","T,7,0416,","99.1",",7,1118,","","","","","1601.9",",7","0","T,7"
"USC00227220","2016","31.1775","-89.4155","115.2","PURVIS 2 N, MS US","","","","","0","","0","7","0",",7,1231,+","0",",7,1231,+","","","","","","","1637.5",",","0",",7"
