"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"RQC00665097","1958","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2650.5","","2650.5","0","145","0","86","0","0","","0","0","0","0","0","0","0","0","365","0","179","0","12.8","0,1222,","0",",0,1231,+","0",",0,1231,+","63.2",",0,0806,","35.0","0,0509,","1886.2","0","0.0","","0.0","0","","","","","1160.9",",0","0",",0","25.60","0","31.63","0","19.58","0","22528","0"
"RQC00665097","1959","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2573.1","","2573.1","0","122","0","72","0","0","","0","0","0","0","0","0","0","0","365","0","154","0","13.9","0,0214,+","0",",0,1231,+","0",",0,1231,+","58.4",",0,0819,","34.4","0,0816,+","1865.3","0","0.0","","0.0","0","","","","","897.1",",0","0",",0","25.37","0","31.56","0","19.18","0","27829","0"
"RQC00665097","1960","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2573.2","","2573.2","0","136","0","75","0","0","","0","0","0","0","0","0","0","0","363","0","134","0","13.9","0,1208,+","0",",0,1231,+","0",",0,1231,+","96.5",",0,1203,","34.4","0,0719,+","2016.1","0","0.0","","0.0","0","","","","","1334.7",",0","0",",0","25.42","0","31.39","0","19.45","0","34638","0"
"RQC00665097","1961","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2429.8","","2429.8","0","123","0","72","0","0","","0","0","0","0","0","0","0","0","365","0","122","0","13.3","0,1217,+","0",",0,1231,+","0",",0,1231,+","88.4",",0,0816,","34.4","0,0928,+","1819.1","0","0.0","","0.0","0","","","","","1241.8",",0","0",",0","25.01","0","31.34","0","18.68","0","28449","0"
"RQC00665097","1963","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2509.4","","2509.4","0","123","0","75","0","0","","0","0","0","0","0","0","0","0","365","0","123","0","12.8","0,0127,","0",",0,1231,+","0",",0,1231,+","182.9",",0,0927,","35.6","0,1015,","1894.1","0","","","","","","","","","1553.8",",0","0",",0","25.20","0","31.48","0","18.93","0","",""
"RQC00665097","1964","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2250.7","","2250.7","0","112","0","54","0","0","","0","0","0","0","0","0","0","0","365","0","134","0","11.1","0,0125,","0",",0,1231,+","0",",0,1231,+","46.7",",0,0919,","34.4","0,0803,+","2099.7","0","0.0","","0.0","0","","","","","700.0",",0","0",",0","24.50","0","31.50","0","17.49","0","",""
"RQC00665097","1965","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","124","0","63","0","0","","0","0","0","0","0","0","","","","","","","11.1","0,0213,","0",",0,1231,+","0",",0,1231,+","63.0",",0,0920,","","","1877.0","0","0.0","","0.0","0","","","","","1035.6",",0","0",",0","","","","","18.53","0","",""
"RQC00665097","1966","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2498.4","","2498.4","0","98","0","62","0","0","","0","0","0","0","0","0","0","0","365","0","114","0","12.8","0,0213,","0",",0,1231,+","0",",0,1231,+","51.1",",0,1029,","34.4","0,0704,","1788.3","0","","","","","","","","","851.6",",0","0",",0","25.17","0","31.19","0","19.15","0","",""
"RQC00665097","1967","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2347.7","","2347.7","0","109","0","75","0","0","","0","0","0","0","0","0","0","0","364","0","130","0","11.7","0,0322,","0",",0,1231,+","0",",0,1231,+","74.9",",0,1101,","33.9","0,0721,+","1871.8","0","0.0","","0.0","0","","","","","1098.1",",0","0",",0","24.78","0","31.23","0","18.33","0","",""
"RQC00665097","1968","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2417.0","","2417.0","0","111","0","77","0","0","","0","0","0","0","0","0","0","0","366","0","140","0","11.7","0,0203,","0",",0,1231,+","0",",0,1231,+","68.1",",0,0712,","34.4","0,0625,","1854.8","0","0.0","","0.0","0","","","","","1063.2",",0","0",",0","24.95","0","31.23","0","18.66","0","26527","0"
"RQC00665097","1969","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2678.1","","2678.1","0","125","0","74","0","0","","0","0","0","0","0","0","0","0","364","0","169","0","13.3","0,0128,","0",",0,1231,+","0",",0,1231,+","83.8",",0,1110,","35.6","0,0712,","","","0.0","","0.0","0","","","","","1209.0",",0","0",",0","25.68","0","31.54","0","19.81","0","",""
"RQC00665097","1970","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2486.2","","2486.2","0","120","0","72","0","0","","0","0","0","0","0","0","0","0","365","0","98","0","11.7","0,0304,","0",",0,1231,+","0",",0,1231,+","53.3",",0,0923,","35.0","0,0822,","1823.1","0","0.0","","0.0","0","","","","","1116.0",",0","0",",0","25.13","0","31.08","0","19.19","0","",""
"RQC00665097","1971","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2340.2","","2340.2","0","132","0","82","0","0","","0","0","0","0","0","0","0","0","365","0","68","0","12.8","0,0113,+","0",",0,1231,+","0",",0,1231,+","52.6",",0,1023,","33.3","0,0918,+","1860.0","0","0.0","","0.0","0","","","","","942.1",",0","0",",0","24.75","0","30.94","0","18.56","0","22827","0"
"RQC00665097","1972","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2505.0","","2505.0","0","118","0","77","0","0","","0","0","0","0","0","0","0","0","366","0","117","0","13.3","0,0127,+","0",",0,1231,+","0",",0,1231,+","64.5",",0,0411,","35.0","0,0810,","1806.6","0","0.0","","0.0","0","","","","","1032.5",",0","0",",0","25.17","0","31.28","0","19.06","0","27211","0"
"RQC00665097","1973","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2470.3","","2470.3","0","110","0","50","0","0","","0","0","0","0","0","0","0","0","365","0","155","0","11.7","0,1228,","0",",0,1231,+","0",",0,1231,+","67.8",",0,0928,","34.4","0,0815,+","1924.5","0","0.0","","0.0","0","","","","","640.1",",0","0",",0","25.10","0","31.60","0","18.60","0","28494","0"
"RQC00665097","1974","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2144.4","","2144.4","0","124","0","69","0","0","","0","0","0","0","0","0","0","0","365","0","77","0","11.1","0,0311,","0",",0,1231,+","0",",0,1231,+","75.9",",0,1103,","33.9","0,0805,","1801.2","0","0.0","","0.0","0","","","","","1208.9",",0","0",",0","24.20","0","30.84","0","17.56","0","27093","0"
"RQC00665097","1975","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2327.3","","2327.3","0","113","0","68","0","0","","0","0","0","0","0","0","0","0","364","0","101","0","11.1","0,0111,","0",",0,1231,+","0",",0,1231,+","311.4",",0,0917,","33.9","0,0910,+","1806.7","0","0.0","","0.0","0","","","","","1357.0",",0","0",",0","24.72","0","31.01","0","18.43","0","27620","0"
"RQC00665097","1976","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2342.3","","2342.3","0","86","0","51","0","0","","0","0","0","0","0","0","0","0","366","0","122","0","12.2","0,0315,+","0",",0,1231,+","0",",0,1231,+","45.5",",0,1016,","33.9","0,0806,+","1836.2","0","0.0","","0.0","0","","","","","706.9",",0","0",",0","24.73","0","30.97","0","18.48","0","31088","0"
"RQC00665097","1977","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2516.4","","2516.4","0","117","0","50","0","0","","0","0","0","0","0","0","0","0","363","0","102","0","13.9","0,0113,+","0",",0,1231,+","0",",0,1231,+","60.2",",0,0408,","33.9","0,0731,+","1698.3","0","0.0","","0.0","0","","","","","828.3",",0","0",",0","25.27","0","31.25","0","19.28","0","28299","0"
"RQC00665097","1978","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2651.6","","2651.6","0","114","0","65","0","0","","0","0","0","0","0","0","0","0","363","0","152","0","13.3","0,0216,+","0",",0,1231,+","0",",0,1231,+","233.7",",0,0817,","35.6","0,0717,","1724.4","0","0.0","","0.0","0","","","","","1266.8",",0","0",",0","25.64","0","31.75","0","19.52","0","26032","0"
"RQC00665097","1979","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2535.4","","2535.4","0","109","0","61","0","0","","0","0","0","0","0","0","0","0","359","0","144","0","12.8","0,1226,","0",",0,1231,+","0",",0,1231,+","255.8",",0,0901,","34.4","0,1104,","","","0.0","","0.0","0","     19.61","0,P,N","     31.18","0,P,N","1536.2",",0","0",",0","25.40","0","31.41","0","19.40","0","",""
"RQC00665097","1980","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2692.1","","2692.1","0","100","0","47","0","0","","0","0","0","0","0","0","0","0","365","0","189","0","12.8","0,0321,+","0",",0,1231,+","0",",0,1231,+","188.0",",0,0528,","35.6","0,0826,","1590.4","0","0.0","","0.0","0","     19.69","0,P,N","     31.11","0,P,N","856.7",",0","0",",0","25.72","0","32.00","0","19.44","0","26286","0"
"RQC00665097","1981","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2752.3","","2752.3","0","123","0","70","0","0","","0","0","0","0","0","0","0","0","364","0","143","0","13.9","0,0121,","0",",0,1231,+","0",",0,1231,+","105.4",",0,1211,","34.4","0,0810,+","1404.9","0","0.0","","0.0","0","     19.93","0,P,N","     31.45","0,P,N","1203.5",",0","0",",0","25.89","0","31.61","0","20.17","0","19222","0"
"RQC00665097","1982","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2535.0","","2535.0","0","106","0","72","0","","","0","0","0","0","0","0","0","0","363","0","140","0","12.8","0,0124,","","","0",",0,1231,+","106.2",",0,0913,","35.0","0,1028,+","1413.7","0","0.0","","0.0","0","","","","","1146.4",",0","0",",0","25.33","0","31.47","0","19.19","0","18051","0"
"RQC00665097","1983","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2705.9","","2705.9","0","113","0","60","0","","","0","0","0","0","0","0","0","0","361","0","166","0","13.9","0,0410,+","","","0",",0,1231,+","89.4",",0,0514,","35.0","0,0921,+","1388.0","0","0.0","","0.0","0","","","","","1093.6",",0","0",",0","25.81","0","31.81","0","19.82","0","18257","0"
"RQC00665097","1984","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","118","0","75","0","0","","0","0","0","0","0","0","","","","","","","13.3","0,0311,","0",",0,1231,+","0",",0,1231,+","147.6",",0,0705,","","","1422.9","0","0.0","","0.0","0","","","","","1446.8",",0","0",",0","","","","","19.00","0","17970","0"
"RQC00665097","1985","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2464.6","","2464.6","0","127","0","63","0","0","","0","0","0","0","0","0","0","0","362","0","106","0","13.3","0,0131,+","0",",0,1231,+","0",",0,1231,+","214.6",",0,1007,","35.6","0,0823,+","1613.1","0","","","","","     20.25","0,P,N","     32.12","0,P,N","1150.7",",0","0",",0","25.14","0","31.27","0","19.00","0","",""
"RQC00665097","1986","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2558.7","","2558.7","0","122","0","58","0","0","","0","0","0","0","0","0","0","0","365","0","160","0","12.8","0,0615,","0",",0,1231,+","0",",0,1231,+","127.0",",0,0511,","36.1","0,0827,","1636.1","0","0.0","","0.0","0","     19.98","0,P,N","     32.03","0,P,N","894.5",",0","0",",0","25.39","0","31.56","0","19.23","0","",""
"RQC00665097","1987","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2757.4","","2757.4","0","137","0","73","0","0","","0","0","0","0","0","0","0","0","364","0","213","0","13.3","0,0222,","0",",0,1231,+","0",",0,1231,+","172.5",",0,1128,","35.6","0,0828,","1434.6","0","0.0","","0.0","0","     20.33","0,P,N","     32.57","0,P,N","1393.4",",0","0",",0","26.00","0","31.99","0","20.00","0","13207","0"
"RQC00665097","1988","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2556.1","","2556.1","0","117","0","70","0","0","","0","0","0","0","0","0","0","0","366","0","169","0","12.2","0,0403,","0",",0,1231,+","0",",0,1231,+","196.3",",0,0825,","34.4","0,0817,+","1463.3","0","0.0","","0.0","0","","","","","1386.0",",0","0",",0","25.33","0","31.74","0","18.92","0","13735","0"
"RQC00665097","1989","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2420.8","","2420.8","0","85","0","77","0","0","","0","0","0","0","0","0","0","0","365","0","169","0","12.8","0,0119,","0",",0,1231,+","0",",0,1231,+","86.9",",0,1115,","36.1","0,0627,","1366.4","0","0.0","","0.0","0","","","","","1618.3",",0","0",",0","24.98","0","31.86","0","18.09","0","13438","0"
"RQC00665097","1990","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2499.6","","2499.6","0","99","0","93","0","0","","0","0","0","0","0","0","0","0","365","0","174","0","12.8","0,0221,","0",",0,1231,+","0",",0,1231,+","158.8",",0,0615,","34.4","0,0903,+","1447.3","0","0.0","","0.0","0","     19.70","0,P,N","     33.53","0,P,N","1621.9",",0","0",",0","25.17","0","32.06","0","18.28","0","11005","0"
"RQC00665097","1991","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2338.7","","2338.7","0","88","0","64","0","0","","0","0","0","0","0","0","0","0","364","0","200","0","11.1","0,1215,","0",",0,1231,+","0",",0,1231,+","54.9",",0,1031,","35.0","0,1001,+","","","0.0","","0.0","0","     19.94","0,P,N","","","802.0",",0","0",",0","24.93","0","32.16","0","17.68","0","",""
"RQC00665097","1992","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","114","0","74","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","254.0",",0,0106,","","","","","","","","","","","","","1379.9",",0","0",",0","","","","","","","",""
"RQC00665097","1993","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"RQC00665097","1994","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0.0","","0.0","","","","","","","","0",",0","","","","","","","",""
"RQC00665097","1995","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2343.3","","2343.3","0","114","0","63","0","0","","0","0","0","0","0","0","0","0","365","0","212","0","10.0","0,0116,+","0",",0,1231,+","0",",0,1231,+","70.9",",0,0628,","35.6","0,0626,","1104.6","0","","","","","     23.66","0,P,N","     33.32","0,P,N","976.4",",0","0",",0","24.77","0","32.37","0","17.17","0","13515","0"
"RQC00665097","1996","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2115.2","","2115.2","0","117","0","73","0","0","","0","0","0","0","0","0","0","0","366","0","172","0","9.4","0,1218,+","0",",0,1231,+","0",",0,1231,+","93.2",",0,0211,","35.0","0,1110,+","","","0.0","","0.0","0","     23.04","0,P,N","     34.23","0,P,N","1089.0",",0","0",",0","24.13","0","32.03","0","16.22","0","13171","0"
"RQC00665097","1997","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2359.0","","2359.0","0","73","0","50","0","0","","0","0","0","0","0","0","0","0","364","0","200","0","9.4","0,0110,","0",",0,1231,+","0",",0,1231,+","73.4",",0,1014,","37.2","0,0624,","","","0.0","","0.0","0","     22.93","0,P,N","     34.47","0,P,N","722.1",",0","0",",0","24.85","0","32.16","0","17.55","0","",""
"RQC00665097","1998","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2746.9","","2746.9","0","98","0","75","0","","","0","0","0","0","0","0","0","0","361","0","211","0","13.3","0,0123,+","","","0",",0,1231,+","144.8",",0,0825,","39.4","0,0710,","","","0.0","","0.0","0","     21.71","0,P,N","     33.44","0,P,N","1647.3",",0","0",",0","25.99","0","31.85","0","20.13","0","",""
"RQC00665097","1999","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","113","0","70","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","74.2",",0,0927,","","","","","0.0","","0.0","0","","","","","1197.3",",0","0",",0","","","","","","","",""
"RQC00665097","2000","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","106","0","69","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","49.5",",0,0718,","","","","","","","","","","","","","839.6",",0","0",",0","","","","","","","",""
"RQC00665097","2001","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0.0","","0.0","0","","","","","","","0",",0","","","","","","","",""
"RQC00665097","2002","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","2752.5","","2752.5","0","103","0","60","0","0","","0","0","0","0","0","0","0","0","364","0","222","0","13.9","0,0221,","0",",0,1231,+","0",",0,1231,+","50.8",",0,1119,","35.6","0,0727,+","","","","","","","","","","","868.8",",0","0",",0","25.88","0","32.29","0","19.46","0","",""
"RQC00665097","2003","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","114","0","77","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","163.8",",0,1114,","","","","","0.0","","0.0","0","","","","","1689.0",",0","0",",0","","","","","","","",""
"RQC00665097","2004","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","150","0","91","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","69.1",",0,0519,","","","","","","","","","","","","","1308.2",",0","0",",0","","","","","","","",""
"RQC00665097","2005","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"RQC00665097","2006","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","104","","77","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","91.4",",,0108,","","","","","0.0","","0.0","0","     20.15","0,P,N","     31.20","0,P,N","1198.3",",","0",",0","","","","","","","22419","0"
"RQC00665097","2007","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","113","0","71","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","96.3",",0,0918,","","","","","","","","","","","","","1137.5",",0","0",",0","","","","","","","",""
"RQC00665097","2008","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"RQC00665097","2009","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"RQC00665097","2010","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"RQC00665097","2012","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","0.0","7","","","","","","","","","","","","","","","",""
"RQC00665097","2013","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1119.9",",7","","","","","","","","","",""
