"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00311975","1983","35.4111","-80.5834","213.4","CONCORD, NC US","","","926.8","","926.8","0","117","0","87","0","2","","2","0","0","0","94","0","5","0","201","0","72","0","-15.6","0,1226,+","178",",0,0325,","178",",0,0325,","68.3",",0,0318,","41.7","0,0822,","-1.7","0,1105","-4.4","0,1114","-4.4","0,1114","-15.6","0,1225","-15.6","0,1225","-2.2","0,0422","-2.2","0,0422","-5.0","0,0227","-6.7","0,0121","-9.4","0,0120","1929.5","","1929.5","0","1039.1",",0","203",",0","15.05","0","22.08","0","8.02","0"
"USC00311975","1984","35.4111","-80.5834","213.4","CONCORD, NC US","","","860.8","","860.8","0","100","0","69","0","2","","1","0","0","0","87","0","0","0","217","0","57","0","-11.7","0,0122,+","76",",0,0206,","102",",0,0206,","137.2",",0,0716,","37.2","0,0620,","-1.1","0,1107","-2.2","0,1108","-4.4","0,1117","-8.9","0,1207","-8.9","0,1207","-2.2","0,0412","-2.2","0,0412","-5.0","0,0311","-10.0","0,0209","-10.0","0,0209","2097.3","","2097.3","0","1340.1",",0","102",",0","15.52","0","22.68","0","8.35","0"
"USC00311975","1985","35.4111","-80.5834","213.4","CONCORD, NC US","","","891.4","","891.4","0","97","0","74","0","","","1","0","2","0","83","0","3","0","230","0","56","0","-20.6","0,0122,+","","","25",",0,0129,","88.1",",0,1122,","36.7","0,0722,","-1.1","0,1109","-3.9","0,1203","-5.6","0,1204","-7.8","0,1215","-10.0","0,1222","-3.3","0,0411","-3.3","0,0411","-5.0","0,0320","-7.8","0,0217","-8.9","0,0216","1775.2","","1775.2","0","1151.2",",0","38",",0","15.81","0","22.66","0","8.96","0"
"USC00311975","1986","35.4111","-80.5834","213.4","CONCORD, NC US","","","1000.9","","1000.9","0","102","0","64","0","0","","0","0","0","0","71","0","2","0","218","0","73","0","-14.4","0,0129,+","0","T,0,0215,","8",",0,0215,","43.2",",0,1026,","38.9","0,0722,+","-6.1","0,1114","-6.1","0,1114","-6.1","0,1114","-6.7","0,1207","","","-0.6","0,0424","-4.4","0,0323","-4.4","0,0323","-6.7","0,0214","-14.4","0,0129","1682.9","","1682.9","0","735.2",",0","8",",0","16.16","0","22.59","0","9.73","0"
"USC00311975","1987","35.4111","-80.5834","213.4","CONCORD, NC US","","","","","","","96","0","71","0","","","1","0","","","","","","","","","","","","","","","25",",0,0217,","81.3",",0,0807,","","","","","","","","","","","","","","","","","","","","","","","1994.2","","1994.2","0","1134.5",",0","38",",0","","","","","",""
"USC00311975","1988","35.4111","-80.5834","213.4","CONCORD, NC US","","","791.9","","791.9","0","99","0","64","0","9","","2","0","0","0","92","0","5","0","201","0","64","0","-11.7","0,0113,","229",",0,0108,","229",",0,0108,","83.8",",0,0803,","38.9","0,0819,","0.0","0,1013","-2.2","0,1130","-5.0","0,1205","-7.2","0,1212","-9.4","0,1213","-0.6","0,0323","-4.4","0,0318","-4.4","0,0318","-6.7","0,0226","-8.9","0,0214","","","","","1059.6",",0","254",",0","14.53","0","21.43","0","7.62","0"
"USC00311975","1989","35.4111","-80.5834","213.4","CONCORD, NC US","","","835.9","","835.9","0","126","0","82","0","3","","2","0","0","0","72","0","7","0","212","0","41","0","-13.9","0,1223,","178",",0,0224,","178",",0,0224,","92.2",",0,0922,","35.6","0,0824,+","-2.2","0,1117","-2.2","0,1117","-6.1","0,1124","-7.8","0,1204","-11.7","0,1222","0.0","0,0509","-2.2","0,0413","-9.4","0,0226","-9.4","0,0226","-9.4","0,0226","1977.1","","1977.1","0","1266.0",",0","229",",0","14.95","0","21.19","0","8.72","0"
"USC00311975","1990","35.4111","-80.5834","213.4","CONCORD, NC US","","","900.1","","900.1","0","105","0","68","0","0","","0","0","0","0","57","0","0","0","223","0","52","0","-7.2","0,0227,+","0",",0,1231,+","0","T,0,1228,+","142.2",",0,1011,","37.8","0,0712,","0.0","0,1028","-2.2","0,1130","-5.6","0,1225","","","","","0.0","0,0413","-3.3","0,0322","-7.2","0,0227","-7.2","0,0227","","","1764.4","","1764.4","0","1422.9",",0","0","T,0","16.59","0","23.45","0","9.74","0"
"USC00311975","1991","35.4111","-80.5834","213.4","CONCORD, NC US","","","894.0","","894.0","0","110","0","78","0","0","","0","0","0","0","65","0","0","0","223","0","46","0","-11.1","0,0216,","0","T,0,0125,","0","T,0,0125,","91.4",",0,0703,","36.1","0,0915,+","-2.2","0,1105","-2.2","0,1105","-5.0","0,1106","-7.2","0,1127","-9.4","0,1220","-2.8","0,0312","-2.8","0,0312","-9.4","0,0217","-9.4","0,0217","-9.4","0,0217","1649.6","","1649.6","0","1128.7",",0","0","T,0","15.98","0","22.28","0","9.68","0"
"USC00311975","1992","35.4111","-80.5834","213.4","CONCORD, NC US","","","796.0","","796.0","0","112","0","81","0","0","","0","0","0","0","66","0","0","0","194","0","36","0","-7.2","0,0209,+","0","T,0,1228,+","0","T,0,1228,+","90.2",",0,1005,","36.7","0,0714,+","0.0","0,1109","-3.9","0,1206","-5.6","0,1225","","","","","-2.2","0,0403","-2.2","0,0403","-7.2","0,0209","-7.2","0,0209","","","1816.4","","1816.4","0","1359.3",",0","0","T,0","15.59","0","21.48","0","9.71","0"
"USC00311975","1993","35.4111","-80.5834","213.4","CONCORD, NC US","","","995.3","","995.3","0","100","0","70","0","1","","2","0","0","0","73","0","0","0","202","0","65","0","-9.4","0,0315,","127",",0,0314,","127",",0,0314,","87.1",",0,0606,","37.8","0,0730,+","-0.6","0,1101","-2.2","0,1102","-5.0","0,1212","-8.3","0,1231","","","-3.3","0,0320","-3.3","0,0320","-8.3","0,0316","-8.3","0,0316","-9.4","0,0315","1839.7","","1839.7","0","1287.5",",0","152",",0","15.63","0","21.96","0","9.31","0"
"USC00311975","1994","35.4111","-80.5834","213.4","CONCORD, NC US","","","774.9","","774.9","0","117","0","85","0","0","","0","0","0","0","63","0","3","0","223","0","28","0","-16.1","0,0120,+","0",",0,1231,+","13",",0,0211,","72.4",",0,0416,","34.4","0,0622,","0.0","0,1029","-3.3","0,1124","-4.4","0,1220","","","","","-3.3","0,0318","-3.3","0,0318","-5.0","0,0301","-8.3","0,0123","-11.1","0,0121","2037.0","","2037.0","0","1303.2",",0","13",",0","15.33","0","21.70","0","8.96","0"
"USC00311975","1995","35.4111","-80.5834","213.4","CONCORD, NC US","","","882.0","","882.0","0","109","0","84","0","1","","0","0","0","0","76","0","2","0","211","0","45","0","-11.7","0,0210,+","25",",0,0208,","13",",0,0208,","101.6",",0,0827,","37.2","0,0815,","-2.2","0,1105","-2.2","0,1105","-5.0","0,1116","-6.7","0,1211","-8.9","0,1225","0.0","0,0312","-3.9","0,0311","-6.1","0,0214","-11.7","0,0210","-11.7","0,0210","1798.1","","1798.1","0","1427.7",",0","13",",0","15.11","0","21.45","0","8.77","0"
"USC00311975","1996","35.4111","-80.5834","213.4","CONCORD, NC US","","","829.0","","829.0","0","123","0","83","0","8","","2","0","0","0","92","0","4","0","200","0","42","0","-14.4","0,0206,+","76",",0,0108,+","64",",0,0107,","58.4",",0,0905,","36.7","0,0625,+","-2.2","0,1104","-2.2","0,1104","-4.4","0,1112","-8.9","0,1220","-8.9","0,1220","-2.2","0,0411","-2.2","0,0411","-7.8","0,0311","-7.8","0,0311","-10.0","0,0309","2213.3","","2213.3","0","1141.9",",0","102",",0","14.75","0","21.07","0","8.43","0"
"USC00311975","1997","35.4111","-80.5834","213.4","CONCORD, NC US","","","755.4","","755.4","0","117","0","84","0","4","","2","0","0","0","70","0","0","0","193","0","46","0","-10.6","0,0118,","76",",0,1230,","76",",0,1230,","162.6",",0,0723,","37.8","0,0716,+","0.0","0,1105","-5.0","0,1117","-5.0","0,1117","","","","","-0.6","0,0411","-2.2","0,0225","-4.4","0,0217","-7.2","0,0121","-10.6","0,0118","1927.6","","1927.6","0","1413.6",",0","114",",0","14.83","0","21.35","0","8.31","0"
"USC00311975","1998","35.4111","-80.5834","213.4","CONCORD, NC US","","","1021.9","","1021.9","0","106","0","66","0","","","0","0","0","0","58","0","0","0","224","0","83","0","-8.3","0,0102,+","","","0","T,0,1225,+","75.4",",0,0904,","37.8","0,0721,+","-2.2","0,1107","-2.2","0,1107","-5.6","0,1227","","","","","-1.1","0,0324","-7.2","0,0314","-7.2","0,0314","-7.2","0,0314","","","1960.9","","1960.9","0","1050.3",",0","0","T,0","16.43","0","22.91","0","9.95","0"
"USC00311975","1999","35.4111","-80.5834","213.4","CONCORD, NC US","","","852.4","","852.4","0","91","0","64","0","0","","0","0","0","0","72","0","1","0","209","0","49","0","-9.4","0,0106,+","0","T,0,0310,+","0","T,0,0310,+","100.3",",0,1011,","38.3","0,0801,","-0.6","0,1025","-2.8","0,1117","-4.4","0,1201","","","","","0.0","0,0327","-2.8","0,0316","-6.7","0,0223","-6.7","0,0223","-9.4","0,0106","1699.1","","1699.1","0","965.6",",0","0","T,0","15.72","0","22.27","0","9.17","0"
"USC00311975","2000","35.4111","-80.5834","213.4","CONCORD, NC US","","","842.2","","842.2","0","109","0","73","0","7","","2","0","0","0","81","0","3","0","217","0","44","0","-9.4","0,0128,","76",",0,0125,+","76",",0,0123,","66.0",",0,0923,","37.2","0,0711,","-0.6","0,1010","-7.2","0,1122","-7.2","0,1122","-7.2","0,1122","-8.9","0,1223","-0.6","0,0315","-2.2","0,0313","-6.1","0,0207","-6.7","0,0202","-9.4","0,0128","1803.2","","1803.2","0","1042.4",",0","155",",0","15.01","0","21.46","0","8.56","0"
"USC00311975","2001","35.4111","-80.5834","213.4","CONCORD, NC US","","","766.4","","766.4","0","96","0","71","0","0","","0","0","0","0","73","0","0","0","210","0","19","0","-11.1","0,0104,+","0",",0,1231,+","0",",0,1231,+","77.7",",0,0811,","36.7","0,0810,","-1.7","0,1028","-2.2","0,1029","-4.4","0,1222","-6.7","0,1228","","","0.0","0,0419","-2.2","0,0329","-6.7","0,0129","-6.7","0,0129","-9.4","0,0105","2096.8","","2096.8","0","953.4",",0","0",",0","15.46","0","21.93","0","8.98","0"
"USC00311975","2002","35.4111","-80.5834","213.4","CONCORD, NC US","","","1043.2","","1043.2","0","89","0","63","0","3","","2","0","0","0","84","0","2","0","197","0","70","0","-11.1","0,0105,+","102",",0,0104,","76",",0,0103,","71.4",",0,0723,","37.8","0,0706,","0.0","0,1102","-2.8","0,1128","-5.6","0,1129","","","","","0.0","0,0408","-3.9","0,0324","-4.4","0,0306","-7.2","0,0305","-11.1","0,0105","1754.3","","1754.3","0","1081.7",",0","101",",0","15.93","0","22.08","0","9.79","0"
"USC00311975","2003","35.4111","-80.5834","213.4","CONCORD, NC US","","","850.8","","850.8","0","130","0","92","0","","","1","0","0","0","77","0","2","0","218","0","42","0","-12.2","0,0124,","","","25",",0,0217,","68.1",",0,0320,","36.1","0,0828,","-0.6","0,1114","-3.3","0,1130","-5.0","0,1208","-7.2","0,1221","","","-1.1","0,0331","-2.8","0,0218","-5.6","0,0217","-6.7","0,0128","-11.7","0,0125","1936.0","","1936.0","0","1540.9",",0","33",",0","15.56","0","21.69","0","9.42","0"
"USC00311975","2004","35.4111","-80.5834","213.4","CONCORD, NC US","","","","","","","109","0","69","0","7","","2","0","","","","","2","0","220","0","45","0","","","279",",0,0227,","279",",0,0227,","117.3",",0,0908,","37.2","0,0725,","","","","","","","","","","","","","","","","","","","","","1881.7","","1881.7","0","1182.6",",0","379",",0","","","22.18","0","",""
"USC00311975","2005","35.4111","-80.5834","213.4","CONCORD, NC US","","","997.9","","997.9","0","98","0","70","0","1","","0","0","0","0","79","0","3","0","218","0","53","0","-11.7","0,0125,+","25",",0,0130,","10",",0,0130,","48.8",",0,0705,","39.4","0,0728,+","-0.6","0,1111","-2.8","0,1118","-4.4","0,1119","-7.2","0,1222","","","-1.1","0,0320","-2.2","0,0310","-5.0","0,0304","-11.7","0,0125","-11.7","0,0125","","","","","1055.8",",0","10",",0","16.08","0","22.50","0","9.66","0"
"USC00311975","2006","35.4111","-80.5834","213.4","CONCORD, NC US","","","954.5","","954.5","0","105","0","73","0","0","","0","0","0","0","60","0","0","0","219","0","62","0","-8.3","0,1209,+","0","T,0,0213,","0","T,0,0213,","65.5",",0,0831,","38.3","0,0804,+","-1.1","0,1024","-3.3","0,1104","-8.3","0,1208","-8.3","0,1208","","","-1.1","0,0327","-2.2","0,0326","-5.0","0,0227","","","","","1696.8","","1696.8","0","1107.8",",0","0","T,0","16.34","0","23.05","0","9.63","0"
"USC00311975","2007","35.4111","-80.5834","213.4","CONCORD, NC US","","","1118.2","","1118.2","0","70","0","51","0","0","","0","0","0","0","77","0","0","0","232","0","85","0","-7.8","0,0130,+","0",",0,1231,+","3",",0,0201,","64.8",",0,0302,","40.6","0,0811,+","0.0","0,1030","-2.8","0,1117","-7.2","0,1218","-7.2","0,1218","","","0.0","0,0410","-3.3","0,0409","-6.7","0,0220","-6.7","0,0220","","","1715.5","","1715.5","0","821.4",",0","3",",0","16.88","0","23.85","0","9.91","0"
"USC00311975","2008","35.4111","-80.5834","213.4","CONCORD, NC US","","","932.8","","932.8","0","104","0","69","0","1","","0","0","0","0","68","0","0","0","207","0","60","0","-9.4","0,0122,+","25",",0,0117,","10",",0,0117,","223.5",",0,0827,","37.8","0,0610,+","0.0","0,1029","-6.7","0,1119","-6.7","0,1119","-6.7","0,1119","","","0.0","0,0417","-3.9","0,0310","-4.4","0,0309","-6.7","0,0228","-9.4","0,0122","1680.4","","1680.4","0","1294.5",",0","10",",0","15.88","0","22.32","0","9.44","0"
"USC00311975","2009","35.4111","-80.5834","213.4","CONCORD, NC US","","","940.8","","940.8","0","116","0","72","0","1","","3","0","0","0","66","0","1","0","207","0","50","0","-11.7","0,0117,","25",",0,0120,","76",",0,0302,","160.3",",0,0723,","36.1","0,0812,+","0.0","0,1019","-4.4","0,1206","-4.4","0,1206","","","","","0.0","0,0322","-2.8","0,0306","-5.6","0,0305","-6.7","0,0304","-9.4","0,0205","1852.1","","1852.1","0","1351.2",",0","152",",0","15.78","0","21.74","0","9.82","0"
"USC00311975","2010","35.4111","-80.5834","213.4","CONCORD, NC US","","","1220.7","","1220.7","0","88","0","69","0","7","","4","0","0","0","86","0","2","0","220","0","94","0","-11.7","0,1215,","127",",0,0130,","127",",0,0130,","89.9",",0,0125,","38.3","0,0726,","-0.6","0,1107","-3.3","0,1128","-5.6","0,1206","-8.9","0,1207","-8.9","0,1207","-1.1","0,0308","-3.3","0,0307","-4.4","0,0305","-6.7","0,0217","-9.4","0,0131","1926.8","","1926.8","0","1026.5",",0","410",",0","16.08","0","22.63","0","9.53","0"
"USC00311975","2011","35.4111","-80.5834","213.4","CONCORD, NC US","","","1139.2","","1139.2","7","111","7","74","7","","","","","0","7","71","7","2","7","225","7","91","7","-9.4","7,0109,","","","","","61.0",",7,1012,","38.9","7,0724,","-1.1","K,1030","-2.8","7,1112","","","","","","","-2.2","K,0312","-2.2","K,0312","-5.6","K,0212","-6.7","K,0211","-8.9","K,0123","1897.2","","1897.2","7","1029.0",",7","","","16.68","7","23.44","7","9.93","7"
"USC00311975","2012","35.4111","-80.5834","213.4","CONCORD, NC US","","","949.1","","949.1","7","114","7","72","7","0","","0","7","0","7","69","7","0","7","237","7","62","7","-8.9","7,0104,","0","T,7,0220,","3",",7,0220,","72.4",",7,0807,","40.6","7,0701,","-0.6","7,1103","-2.2","7,1107","-6.1","7,1125","","","","","0.0","7,0412","-3.9","7,0306","-6.7","7,0214","-6.7","7,0214","-8.9","7,0104","1510.1","","1510.1","7","887.0",",7","3",",7","16.49","7","23.83","7","9.15","7"
"USC00311975","2013","35.4111","-80.5834","213.4","CONCORD, NC US","","","765.3","","765.3","7","124","7","76","7","1","","1","7","0","7","100","7","1","7","208","7","39","7","-8.3","7,0218,","25",",7,0217,","25",",7,0217,","97.8",",7,0603,","35.0","7,0813,+","-0.6","7,1024","-3.3","7,1026","-5.6","7,1113","-7.2","7,1125","","","-2.2","7,0330","-2.2","7,0330","-5.6","7,0323","-7.2","7,0304","","","2003.9","","2003.9","7","1445.9",",7","33",",7","14.77","7","21.60","7","7.94","7"
"USC00311975","2014","35.4111","-80.5834","213.4","CONCORD, NC US","","","804.2","","804.2","7","114","7","78","7","6","","4","7","0","7","101","7","5","7","216","7","68","7","-15.0","7,0107,","152",",7,0214,+","145",",7,0213,","55.4",",7,0530,","37.2","7,0715,","0.0","7,1005","-2.8","7,1103","-5.6","7,1115","-9.4","7,1119","-9.4","7,1119","0.0","7,0417","-4.4","7,0327","-4.4","7,0327","-6.7","7,0305","-9.4","7,0201","2098.9","","2098.9","7","1123.9",",7","266",",7","14.77","7","22.13","7","7.42","7"
"USC00311975","2015","35.4111","-80.5834","213.4","CONCORD, NC US","0.8","7","1089.5","","1089.5","7","135","7","80","7","5","","2","7","0","7","70","7","5","7","230","7","92","7","-15.0","7,0220,","127",",7,0226,","127",",7,0226,","75.2",",7,1003,","37.8","7,0722,+","0.0","7,1019","-3.3","7,1123","","","","","","","-5.0","7,0330","-5.0","7,0330","-5.0","7,0330","-13.9","7,0221","-13.9","7,0221","1998.9","","1998.9","7","1374.5",",7","170",",7","16.53","7","23.14","7","9.91","7"
"USC00311975","2016","35.4111","-80.5834","213.4","CONCORD, NC US","0.8","7","1185.9","","1185.9","7","107","7","72","7","5","","2","7","0","7","68","7","3","7","238","7","90","7","-10.6","7,0119,","76",",7,0124,+","43",",7,0122,","47.8",",7,0927,","37.8","7,0728,","-1.7","7,1113","-2.2","7,1121","-7.2","7,1210","-7.2","7,1210","","","-1.7","7,0410","-2.2","7,0228","-7.2","7,0215","-7.2","7,0215","-9.4","7,0120","1542.2","","1542.2","7","993.9",",7","81",",7","16.97","7","23.79","7","10.15","7"
"USC00311975","2017","35.4111","-80.5834","213.4","CONCORD, NC US","1.1","7","1008.3","","1008.3","7","125","7","78","7","5","","2","7","0","7","62","7","1","7","238","7","68","7","-11.7","7,0109,","76",",7,0107,","76",",7,0107,","87.4",",7,0815,","37.8","7,0724,","-0.6","7,1030","-2.8","7,1120","-5.6","7,1213","-6.7","7,1228","","","0.0","7,0323","-4.4","7,0318","-4.4","7,0318","-7.2","7,0316","-10.0","7,0110","1459.7","","1459.7","7","1256.6",",7","144",",7","16.81","7","23.64","7","9.98","7"
