"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014853","1958","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","312.0","","312.0","X","99","X","59","X","42","","7","X","5","X","133","X","51","X","141","X","3","X","-21.7","X,0217,","76",",X,1218,+","61",",X,1128,","48.5",",X,0703,","33.9","X,0803,","-0.6","X,1006","-2.8","X,1125","-6.1","X,1126","-7.2","X,1127","-13.9","X,1129","-1.1","X,0430","-2.2","X,0410","-5.6","X,0309","-8.3","X,0221","-12.8","X,0220","3518.0","","3518.0","X","514.7",",X","483",",X","9.17","X","14.52","X","3.81","X","","","","","","","","","","","",""
"USW00014853","1959","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","585.2","","585.2","X","135","X","79","X","57","","13","X","4","X","140","X","40","X","148","X","24","X","-20.6","X,0105,","152",",X,0129,+","117",",X,1112,","51.6",",X,1006,","35.0","X,0825,","-1.1","X,1019","-2.2","X,1103","-6.7","X,1115","-6.7","X,1115","-11.1","X,1117","0.0","X,0421","-5.0","X,0329","-5.0","X,0329","-6.7","X,0328","-12.2","X,0322","3682.0","","3682.0","X","943.0",",X","894",",X","10.00","X","15.17","X","4.82","X","","","","","","","","","","","",""
"USW00014853","1960","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","363.8","","363.8","X","125","X","65","X","51","","7","X","3","X","138","X","60","X","151","X","7","X","-23.9","X,1223,","152",",X,0309,+","132",",X,0225,","41.1",",X,0112,","34.4","X,0908,+","-1.1","X,1020","-3.3","X,1025","-4.4","X,1107","-6.7","X,1201","-10.0","X,1208","0.0","X,0419","-4.4","X,0410","-4.4","X,0410","-12.8","X,0325","-12.8","X,0325","3613.1","","3613.1","X","658.3",",X","770",",X","9.42","X","14.55","X","4.29","X","","","","","","","","","","","",""
"USW00014853","1961","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","427.9","","427.9","X","116","X","67","X","17","","9","X","6","X","145","X","38","X","143","X","8","X","-21.7","X,0202,","102",",X,0417,+","69",",X,0131,","55.1",",X,0805,","35.6","X,0630,","-1.1","X,0929","-3.9","X,1104","-4.4","X,1110","-7.8","X,1119","-9.4","X,1208","0.0","X,0502","-2.2","X,0416","-5.6","X,0402","-6.7","X,0318","-10.0","X,0310","3584.8","","3584.8","X","859.0",",X","480",",X","9.57","X","14.99","X","4.16","X","","","","","","","","","","","",""
"USW00014853","1962","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","408.2","","408.2","X","122","X","65","X","69","","14","X","8","X","142","X","54","X","152","X","16","X","-20.6","X,0110,","178",",X,1207,+","145",",X,1206,","33.0",",X,0913,","35.6","X,0518,+","-0.6","X,1024","-2.2","X,1025","-5.6","X,1106","-8.3","X,1126","-11.1","X,1209","-3.9","X,0417","-3.9","X,0417","-4.4","X,0403","-7.2","X,0305","-12.8","X,0304","3639.9","","3639.9","X","674.2",",X","1070",",X","9.13","X","14.71","X","3.56","X","","","","","","","","","","","",""
"USW00014853","1963","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","329.1","","329.1","X","101","X","46","X","71","","11","X","13","X","129","X","65","X","143","X","21","X","-25.0","X,0124,+","127",",X,1218,+","71",",X,1211,+","27.2",",X,0510,","35.6","X,0702,","-1.7","X,1030","-3.3","X,1124","-5.6","X,1125","-6.7","X,1201","-11.7","X,1213","-0.6","X,0523","-3.9","X,0410","-4.4","X,0323","-6.7","X,0322","-12.8","X,0302","3996.0","","3996.0","X","487.2",",X","772",",X","8.63","X","14.38","X","2.87","X","","","","","","","","","","","",""
"USW00014853","1964","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","372.0","","372.0","X","110","X","62","X","40","","13","X","1","X","138","X","43","X","136","X","27","X","-18.9","X,0101,","127",",X,1208,+","81",",X,0308,","51.8",",X,0811,","37.2","X,0802,","0.0","X,1005","-2.2","X,1007","-6.1","X,1011","-8.9","X,1121","-8.9","X,1121","-0.6","X,0425","-5.6","X,0405","-5.6","X,0405","-6.7","X,0404","-10.6","X,0318","3469.6","","3469.6","X","671.0",",X","823",",X","9.44","X","15.01","X","3.86","X","","","","","","","","","","","",""
"USW00014853","1965","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","241.9","","241.9","X","122","X","66","X","37","","11","X","8","X","146","X","46","X","131","X","8","X","-20.6","X,0203,","279",",X,0227,+","170",",X,0225,","58.2",",X,1224,","34.4","X,0815,","-0.6","X,0927","-3.9","X,1005","-5.6","X,1028","-6.7","X,1029","-9.4","X,1207","-3.9","X,0419","-3.9","X,0419","-4.4","X,0404","-7.8","X,0403","-13.3","X,0327","3941.8","","3941.8","X","825.6",",X","995",",X","8.22","X","13.63","X","2.80","X","240","X","","","","","17.9","X","","","",""
"USW00014853","1966","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","302.5","","302.5","X","109","X","64","X","62","","13","X","5","X","157","X","58","X","121","X","13","X","-21.1","X,0129,+","152",",X,1231,+","198",",X,1102,","67.8",",X,0712,","36.7","X,0703,","0.0","X,1002","-3.9","X,1024","-5.6","X,1030","-6.7","X,1104","-12.2","X,1201","0.0","X,0513","-5.0","X,0510","-5.0","X,0510","-6.7","X,0329","-9.4","X,0327","3893.4","","3893.4","X","744.8",",X","1061",",X","8.17","X","13.79","X","2.54","X","250","X","","","","","19.7","X","","","",""
"USW00014853","1967","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","245.2","","245.2","X","119","X","56","X","66","","10","X","6","X","144","X","49","X","126","X","4","X","-20.6","X,0208,","203",",X,0206,","89",",X,0320,","59.9",",X,1221,","35.0","X,0616,","-1.7","X,1020","-4.4","X,1029","-4.4","X,1029","-8.3","X,1115","-9.4","X,1116","-1.1","X,0523","-2.8","X,0427","-4.4","X,0425","-7.2","X,0412","-9.4","X,0319","3900.3","","3900.3","X","687.9",",X","753",",X","8.22","X","13.50","X","2.94","X","270","X","","","","","19.7","X","","","",""
"USW00014853","1968","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3894.4","","3894.4","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014853","2000","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","","","","","131","W","62","W","","","","","","","","","","","","","","","","","","","","","89.2",",W,0911,","","","","","","","","","","","","","","","","","","","","","","","3465.2","","3465.2","","810.4",",W","","","","","","","","","","","","","310","W","","","","","20.6","W"
"USW00014853","2001","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","353.6","","353.6","W","129","W","67","W","","","","","0","W","135","W","40","W","134","W","19","W","-17.2","W,0102,","","","","","46.2",",W,1016,","37.2","W,0808,","-1.1","W,1007","-3.3","W,1008","-4.4","W,1112","-6.7","W,1222","-8.9","W,1225","-0.6","W,0513","-2.2","W,0419","-4.4","W,0404","-6.7","W,0328","-8.9","W,0327","","","","","780.5",",W","","","9.91","W","15.32","W","4.51","W","","","240","W","240","W","","","21.5","W","27.3","W"
"USW00014853","2002","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.2","W","476.3","","476.3","W","126","W","50","W","","","","","2","W","152","W","27","W","137","W","31","W","-18.9","W,1204,","","","","","42.9",",W,0920,","36.7","W,0701,","-2.8","W,1014","-2.8","W,1014","-6.1","W,1103","-8.9","W,1127","-8.9","W,1127","0.0","W,0520","-2.2","W,0519","-5.6","W,0406","-6.7","W,0328","-9.4","W,0322","3290.3","","3290.3","W","607.2",",W","","","9.73","W","15.42","W","4.04","W","","","290","W","220","W","","","17.9","W","23.2","W"
"USW00014853","2003","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","226.9","","226.9","W","141","W","58","W","","","","","9","W","141","W","62","W","131","W","4","W","-21.7","W,0303,","","","","","36.1",",W,0922,","33.3","W,0704,","0.0","W,1002","-4.4","W,1107","-4.4","W,1107","-7.8","W,1108","-8.9","W,1109","-1.1","W,0504","-3.9","W,0413","-5.0","W,0410","-6.7","W,0406","-8.9","W,0314","3883.0","","3883.0","W","652.4",",W","","","8.38","W","14.00","W","2.76","W","","","260","W","260","W","","","21.0","W","33.1","W"
"USW00014853","2004","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","244.7","","244.7","W","162","W","77","W","","","","","16","W","128","W","47","W","136","W","3","W","-25.0","W,0125,","","","","","46.0",",W,0521,","32.8","W,0609,","0.0","W,1003","-2.8","W,1108","-6.7","W,1109","-6.7","W,1109","-17.8","W,1219","-2.8","W,0504","-2.8","W,0504","-6.7","W,0405","-6.7","W,0405","-10.0","W,0322","3594.8","","3594.8","W","761.9",",W","","","8.98","W","14.42","W","3.54","W","","","270","W","260","W","","","24.1","W","30.8","W"
"USW00014853","2005","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","3.9","B","467.9","","467.9","B","133","B","74","B","","","","","5","B","142","B","60","B","147","B","18","B","-24.4","B,0128,","","","","","68.3",",B,1115,","35.6","B,0625,","-1.1","B,1017","-2.2","B,1027","-6.1","B,1117","-7.8","B,1118","-10.6","B,1124","-0.6","W,0506","-2.2","W,0505","-4.4","W,0326","-8.9","W,0316","-8.9","W,0316","3597.3","","3597.3","B","722.2",",B","","","9.42","B","15.18","B","3.67","B","","","290","B","170","B","","","19.2","B","26.8","B"
"USW00014853","2006","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","372.2","","372.2","W","161","W","79","W","","","","","0","W","122","W","22","W","141","W","12","W","-16.0","W,0218,","","","","","35.6",",W,0510,","35.6","W,0716,","-1.0","W,1012","-3.2","W,1026","-4.9","W,1102","-7.7","W,1122","-11.0","W,1205","-1.0","W,0428","-3.8","W,0409","-5.5","W,0327","-7.1","W,0307","-11.6","W,0228","3316.2","","3316.2","W","973.2",",W","","","10.34","W","15.80","W","4.89","W","","","300","W","290","W","","","21.5","W","25.0","W"
"USW00014853","2007","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","392.1","","392.1","W","144","W","64","W","","","","","4","W","140","W","59","W","151","W","14","W","-22.1","W,0206,+","","","","","37.8",",W,0820,","35.0","W,0708,","-0.5","W,1028","-3.8","W,1102","-7.1","W,1123","-7.1","W,1123","-10.5","W,1128","-0.5","W,0513","-4.3","W,0414","-4.9","W,0408","-7.1","W,0407","-11.6","W,0308","3578.5","","3578.5","W","729.1",",W","","","9.40","W","15.02","W","3.78","W","","","230","W","220","W","","","17.9","W","23.3","W"
"USW00014853","2008","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","323.0","","323.0","W","155","W","74","W","","","","","3","W","149","W","57","W","145","W","8","W","-18.8","W,1221,","","","","","55.9",",W,0913,","34.4","W,0823,","-0.5","W,1004","-2.7","W,1022","-5.5","W,1030","-7.7","W,1118","-11.0","W,1123","-4.3","W,0430","-4.3","W,0430","-4.9","W,0403","-9.3","W,0323","-9.3","W,0323","3662.0","","3662.0","W","813.7",",W","","","8.75","W","14.45","W","3.05","W","","","","","","","","","","","",""
"USW00014853","2009","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","","","237.5","","237.5","W","139","W","65","W","","","","","12","W","140","W","57","W","127","W","4","W","-27.1","W,0116,","","","","","34.0",",W,0808,","34.4","W,0809,","-1.0","W,1011","-2.7","W,1018","-4.9","W,1106","-7.7","W,1204","-11.6","W,1210","-1.0","W,0518","-4.9","W,0412","-4.9","W,0412","-7.7","W,0320","-11.6","W,0304","3885.7","","3885.7","W","821.5",",W","","","8.67","W","14.30","W","3.03","W","","","","","","","","","","","",""
"USW00014853","2010","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","3.8","W","530.8","","530.8","W","130","W","59","W","","","","","1","W","141","W","61","W","152","W","19","W","-18.2","W,0110,","","","","","54.4",",W,0720,","35.6","W,0707,","0.0","W,1022","-4.9","W,1101","-4.9","W,1101","-7.1","W,1208","-11.0","W,1209","0.0","W,0510","-3.2","W,0410","-4.9","W,0330","-7.7","W,0306","-9.3","W,0223","3382.0","","3382.0","W","799.2",",W","","","10.46","W","15.93","W","4.98","W","","","320","W","330","W","","","21.5","W","77.8","W"
"USW00014853","2011","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","3.8","W","575.1","","575.1","W","174","W","92","W","","","","","6","W","127","W","48","W","142","W","33","W","-23.2","W,0210,","","","","","53.1",",W,0727,","39.4","W,0721,","0.0","W,1022","-3.2","W,1030","-5.5","W,1118","-7.1","W,1209","-10.5","W,1210","0.0","W,0421","-3.8","W,0403","-7.1","W,0331","-7.1","W,0331","-9.3","W,0326","3651.2","","3651.2","W","1110.3",",W","","","10.53","W","15.97","W","5.10","W","","","230","W","240","W","","","20.1","W","38.0","W"
"USW00014853","2012","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","3.7","W","663.8","","663.8","W","144","W","62","W","","","","","0","W","108","W","13","W","170","W","49","W","-16.0","W,0120,","","","","","30.2",",W,0117,","40.6","W,0717,+","0.0","W,1008","-2.7","W,1013","-6.0","W,1114","-9.3","W,1227","-9.3","W,1227","-3.2","W,0429","-3.2","W,0429","-6.6","W,0310","-8.2","W,0220","-11.0","W,0211","2687.2","","2687.2","W","636.8",",W","","","12.51","W","18.68","W","6.33","W","","","240","W","330","W","","","18.3","W","79.6","W"
"USW00014853","2013","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","3.9","W","528.5","","528.5","W","144","W","74","W","","","","","2","W","132","W","43","W","155","W","18","W","-18.8","W,0122,","","","","","62.2",",W,0812,","36.1","W,0811,","0.0","W,1023","-3.8","W,1112","-6.0","W,1113","-7.1","W,1123","-10.5","W,1124","-1.0","W,0513","-3.8","W,0421","-4.9","W,0404","-8.2","W,0321","-9.3","W,0218","3245.5","","3245.5","W","940.7",",W","","","10.45","W","15.87","W","5.02","W","","","220","W","200","W","","","21.5","W","34.4","W"
"USW00014853","2014","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","487.2","","487.2","W","117","W","59","W","","","","","17","W","124","W","57","W","151","W","15","W","-24.9","W,0107,+","","","","","49.0",",W,0811,","35.6","W,0905,","-2.1","W,1101","-3.8","W,1102","-8.2","W,1117","-8.2","W,1117","-9.9","W,1118","0.0","W,0420","-6.0","W,0416","-6.0","W,0416","-15.5","W,0326","-15.5","W,0326","3723.2","","3723.2","W","643.3",",W","","","9.60","W","15.19","W","4.00","W","","","220","W","90","W","","","23.3","W","42.0","W"
"USW00014853","2015","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","567.9","","567.9","W","113","W","59","W","","","","","13","W","110","W","40","W","162","W","22","W","-27.7","W,0220,","","","","","30.2",",W,0530,","36.1","W,0729,","-1.0","W,1017","-8.2","W,1122","-8.2","W,1122","-8.2","W,1122","","","-2.7","W,0424","-2.7","W,0424","-6.0","W,0329","-8.8","W,0328","-19.3","W,0306","3472.7","","3472.7","W","681.0",",W","","","11.14","W","16.95","W","5.34","W","","","260","W","260","W","","","20.6","W","25.0","W"
"USW00014853","2016","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","764.5","","764.5","W","118","W","62","W","","","","","1","W","110","W","31","W","166","W","53","W","-19.9","W,1219,","","","","","41.7",",W,0929,","37.8","W,0723,","0.0","W,1026","-3.2","W,1112","-6.6","W,1122","-12.1","W,1213","-12.1","W,1213","-1.6","W,0414","-2.7","W,0410","-6.6","W,0405","-8.2","W,0303","-11.6","W,0218","2674.2","","2674.2","W","710.7",",W","","","12.35","W","18.12","W","6.58","W","","","260","W","250","W","","","19.2","W","25.9","W"
"USW00014853","2017","42.23333","-83.53333","236.8","DETROIT WILLOW RUN AIRPORT, MI US","4.1","W","493.4","","493.4","W","118","W","62","W","","","","","4","W","107","W","34","W","164","W","26","W","-21.6","W,1228,","","","","","42.4",",W,0330,","36.1","W,0921,","-1.0","W,1026","-2.7","W,1109","-8.2","W,1110","-8.2","W,1110","-9.9","W,1212","-0.5","W,0509","-6.6","W,0323","-6.6","W,0323","-9.3","W,0316","-9.3","W,0316","2909.3","","2909.3","W","697.8",",W","","","11.24","W","16.93","W","5.55","W","","","250","W","260","W","","","23.3","W","28.2","W"
